timestamp,episode,stage,reward,success,completed_agents,phase_changes,phase_label,mean_phase,centroid_error,formation_error,max_agent_formation_error,mean_dist_to_target,max_dist_to_target,mean_speed,max_speed,mean_attitude_error,smoothness_cost,collision_count,min_pair_dist,crashed,landed,centroid_x,centroid_y,centroid_z,uav0_x,uav1_x,uav2_x,uav0_y,uav1_y,uav2_y,uav0_z,uav1_z,uav2_z,wandb_url
2026-05-16T21:11:02.249792,7,1,23183.250284247202,1,3,0,LAND_FORMATION_B,2.0,0.15156690776348114,0.003956826403737068,0.0052296994253993034,0.15158776938915253,0.1560741811990738,0.2744245231151581,0.27674615383148193,0.014673173427581787,0.0929415225982666,0,0.5992769002914429,0,1,2.314908742904663,0.006405393127351999,0.2155030518770218,2.309760093688965,2.3194570541381836,2.315509080886841,0.007315168622881174,-0.5946617126464844,0.6065627336502075,0.21538697183132172,0.21717794239521027,0.2139442414045334,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:11:18.148847,8,1,23181.740210864395,1,3,0,LAND_FORMATION_B,2.0,0.15600059926509857,0.006955067161470652,0.010032632388174534,0.15605522692203522,0.1615968644618988,0.2731371819972992,0.27822041511535645,0.011462881229817867,0.07193946093320847,0,0.596124529838562,0,1,2.320542573928833,0.005813936237245798,0.21572785079479218,2.3246660232543945,2.3262715339660645,2.3106906414031982,0.0045560989528894424,-0.5915630459785461,0.6044487357139587,0.21540749073028564,0.21736319363117218,0.2144128382205963,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:11:33.165204,9,1,23182.233948254212,1,3,0,LAND_FORMATION_B,2.0,0.15269359946250916,0.005820771679282188,0.006293142680078745,0.15277577936649323,0.15699025988578796,0.27188506722450256,0.2740161120891571,0.010172788053750992,0.09453079849481583,0,0.5912275910377502,0,1,2.315842390060425,0.005485236644744873,0.21620173752307892,2.3213698863983154,2.3116214275360107,2.31453537940979,0.008491475135087967,-0.5917148590087891,0.5996791124343872,0.21608790755271912,0.21716943383216858,0.21534791588783264,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:11:49.145200,10,2,23184.2136624842,1,3,0,LAND_FORMATION_B,2.0,0.14986683428287506,0.003394068917259574,0.004801679402589798,0.1499108523130417,0.14994272589683533,0.2713026702404022,0.2723192870616913,0.010303403250873089,0.11805085092782974,0,0.5920909643173218,0,1,2.311727285385132,0.008657336235046387,0.21638453006744385,2.312321901321411,2.3100759983062744,2.31278395652771,0.0050127627328038216,-0.5870713591575623,0.6080306172370911,0.21607930958271027,0.21782852709293365,0.21524573862552643,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:12:05.072345,11,2,23162.645394761723,1,3,0,LAND_FORMATION_B,2.0,0.132029727101326,0.006036985665559769,0.008848575875163078,0.13218189775943756,0.13259774446487427,0.27182796597480774,0.2743104100227356,0.018164372071623802,0.08154267072677612,0,0.5872629880905151,0,1,2.2858846187591553,0.009310722351074219,0.2167198807001114,2.2860217094421387,2.2839419841766357,2.2876904010772705,0.01361021213233471,-0.5865455865859985,0.6008675694465637,0.21674205362796783,0.2186339944601059,0.21478359401226044,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:12:20.431469,12,2,23193.92233056087,1,3,0,LAND_FORMATION_B,2.0,0.15000776946544647,0.002054223557934165,0.0022174688056111336,0.15002064406871796,0.15085773169994354,0.2750163972377777,0.27689939737319946,0.009691168554127216,0.10102995485067368,0,0.5983643531799316,0,1,2.312748908996582,0.006452322006225586,0.21560895442962646,2.3140480518341064,2.3111166954040527,2.313081979751587,0.004955513868480921,-0.5933994650840759,0.6078009009361267,0.21549828350543976,0.21710263192653656,0.21422597765922546,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:12:35.821138,13,2,23206.152734332125,1,3,0,LAND_FORMATION_B,2.0,0.15382491052150726,0.006525310222059488,0.009069032035768032,0.15389616787433624,0.1587580144405365,0.2724909782409668,0.2726801931858063,0.014886301942169666,0.10124232620000839,0,0.596001923084259,0,1,2.317023992538452,0.0001297791750403121,0.21671228110790253,2.3080315589904785,2.322908639907837,2.320131540298462,0.0013059191405773163,-0.5981012582778931,0.5971846580505371,0.21672575175762177,0.21734380722045898,0.21606726944446564,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:12:53.228529,14,2,23208.850522932626,1,3,0,LAND_FORMATION_B,2.0,0.15295137465000153,0.0078232167288661,0.011452329345047474,0.15313102304935455,0.15821616351604462,0.27383512258529663,0.2756929397583008,0.012631040066480637,0.12778379023075104,0,0.5878454446792603,0,1,2.315538167953491,0.0038589437026530504,0.2170257717370987,2.3224363327026367,2.31111216545105,2.313066005706787,-0.005282417871057987,-0.593018114566803,0.609877347946167,0.21694400906562805,0.21780920028686523,0.2163241058588028,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:13:11.082993,15,2,23212.101085318478,1,3,0,LAND_FORMATION_B,2.0,0.15241707861423492,0.003512650728225708,0.004356634337455034,0.15245282649993896,0.1536986529827118,0.2731553316116333,0.27488434314727783,0.017861658707261086,0.0824761912226677,0,0.5943176746368408,0,1,2.3148717880249023,0.0064202346839010715,0.21684615314006805,2.3111629486083984,2.316127061843872,2.3173255920410156,0.00864463485777378,-0.5923128128051758,0.602928876876831,0.21730159223079681,0.2172677367925644,0.21596910059452057,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:13:28.803827,16,2,23212.02459899718,1,3,0,LAND_FORMATION_B,2.0,0.15150465071201324,0.0025121408980339766,0.0034064415376633406,0.15151993930339813,0.1530485302209854,0.2717127501964569,0.27265664935112,0.013231169432401657,0.09042312949895859,0,0.5974618196487427,0,1,2.3139288425445557,0.0024983484763652086,0.21671311557292938,2.3156609535217285,2.3109700679779053,2.315155506134033,0.004606248345226049,-0.5991785526275635,0.6020673513412476,0.21700088679790497,0.21690714359283447,0.2162313163280487,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:13:46.756602,17,2,23214.001657867997,1,3,0,LAND_FORMATION_B,2.0,0.15535178780555725,0.003000495955348015,0.004299893509596586,0.15538249909877777,0.15622417628765106,0.27373337745666504,0.27524426579475403,0.009257668629288673,0.07652091979980469,0,0.5932150483131409,0,1,2.3192081451416016,0.0028973817825317383,0.21645015478134155,2.3178842067718506,2.319746971130371,2.319993257522583,0.005519993137568235,-0.5955586433410645,0.5987308025360107,0.2165064662694931,0.21710944175720215,0.2157345414161682,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:14:04.167573,18,2,23212.512427553957,1,3,0,LAND_FORMATION_B,2.0,0.15748213231563568,0.003914474975317717,0.005249517969787121,0.157521590590477,0.15925315022468567,0.2716246545314789,0.2759300470352173,0.010450300760567188,0.054582372307777405,0,0.5943284630775452,0,1,2.321173667907715,0.009939988143742085,0.2169688194990158,2.3235061168670654,2.316622734069824,2.3233916759490967,0.006733056623488665,-0.5875552892684937,0.6106421947479248,0.21718694269657135,0.21772551536560059,0.21599403023719788,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:14:23.462091,19,2,23210.883591940557,1,3,0,LAND_FORMATION_B,2.0,0.15499721467494965,0.005771783646196127,0.007921508513391018,0.1550694853067398,0.16017326712608337,0.2726863920688629,0.27305886149406433,0.016223879531025887,0.0818408653140068,0,0.5956017374992371,0,1,2.318293809890747,0.00158117210958153,0.21701602637767792,2.325098991394043,2.3112194538116455,2.3185629844665527,0.0005010621971450746,-0.594938337802887,0.5991808176040649,0.21690239012241364,0.2177841067314148,0.21636155247688293,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:14:40.861621,20,3,23210.982072795086,1,3,0,LAND_FORMATION_B,2.0,0.1557002067565918,0.005859530996531248,0.0076582725159823895,0.15577323734760284,0.16100718080997467,0.2739609479904175,0.2745859622955322,0.010361610911786556,0.09829399734735489,0,0.5935707688331604,0,1,2.31915283203125,0.0029419660568237305,0.21705740690231323,2.3259499073028564,2.3184263706207275,2.313082456588745,0.004846971016377211,-0.59429931640625,0.5982782244682312,0.21705709397792816,0.21683642268180847,0.21727870404720306,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:14:59.342964,21,3,23224.358388768265,1,3,0,LAND_FORMATION_B,2.0,0.13113726675510406,0.0032692316453903913,0.003605477511882782,0.13116653263568878,0.13364598155021667,0.27202463150024414,0.27277591824531555,0.013799227774143219,0.06359616667032242,0,0.5966179370880127,0,1,2.284611225128174,0.007429520133882761,0.2167886346578598,2.2826268672943115,2.2833824157714844,2.2878241539001465,0.010435760952532291,-0.5951778292655945,0.6070306301116943,0.21663272380828857,0.21636563539505005,0.2173675149679184,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:15:17.607441,22,3,23260.72778144914,1,3,0,LAND_FORMATION_B,2.0,0.1439824402332306,0.005248392466455698,0.007856475189328194,0.14408551156520844,0.14644204080104828,0.27404043078422546,0.27484384179115295,0.019065670669078827,0.06618068367242813,0,0.5971306562423706,0,1,2.303375482559204,0.00460680341348052,0.2169911414384842,2.3008968830108643,2.3027853965759277,2.306443691253662,-0.0004436186281964183,-0.5975713133811951,0.6118353605270386,0.21707259118556976,0.2171512097120285,0.2167496532201767,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:15:35.913225,23,3,23280.083595757867,1,3,0,LAND_FORMATION_B,2.0,0.15143057703971863,0.004063650965690613,0.00588393397629261,0.1514643430709839,0.15349383652210236,0.2732484042644501,0.27673986554145813,0.022033855319023132,0.05067729949951172,0,0.5958585143089294,0,1,2.313322067260742,0.006567239761352539,0.21710580587387085,2.307826042175293,2.3163177967071533,2.3158226013183594,0.008668284863233566,-0.5934395790100098,0.6044729948043823,0.21710513532161713,0.21671180427074432,0.2175004780292511,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:15:55.162843,24,3,23284.815972320313,1,3,0,LAND_FORMATION_B,2.0,0.15682946145534515,0.005576754454523325,0.008349527604877949,0.156918466091156,0.1593405306339264,0.2728375494480133,0.2732439637184143,0.010233492590487003,0.09054984897375107,0,0.5899556279182434,0,1,2.3208959102630615,0.003562112571671605,0.21670977771282196,2.324389934539795,2.315534830093384,2.3227624893188477,-0.00014850583102088422,-0.5900375843048096,0.6008724570274353,0.2164568305015564,0.2168046087026596,0.21686789393424988,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:16:13.977140,25,3,23286.822758297327,1,3,0,LAND_FORMATION_B,2.0,0.155665785074234,0.005576239433139563,0.008353794924914837,0.1557897925376892,0.15595905482769012,0.2755359709262848,0.2772004306316376,0.018711164593696594,0.07404781132936478,0,0.5851179361343384,0,1,2.318979263305664,0.004564861301332712,0.21714936196804047,2.3189351558685303,2.3192570209503174,2.3187453746795654,0.011102423071861267,-0.5936278700828552,0.5962200164794922,0.2168155312538147,0.21717652678489685,0.21745599806308746,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:16:35.083348,26,3,23292.486326533795,1,3,0,LAND_FORMATION_B,2.0,0.1527036875486374,0.005475578363984823,0.007131742779165506,0.15277309715747833,0.15683484077453613,0.2750227451324463,0.27864357829093933,0.0176460649818182,0.1167493388056755,0,0.5900148749351501,0,1,2.3146536350250244,0.00814261008054018,0.21740694344043732,2.3148112297058105,2.3191659450531006,2.3099842071533203,0.003639486152678728,-0.5863587856292725,0.6071471571922302,0.21711081266403198,0.2179223895072937,0.21718765795230865,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:16:52.730059,27,3,23286.934253587802,1,3,0,LAND_FORMATION_B,2.0,0.1532856673002243,0.007839194498956203,0.010921327397227287,0.153434619307518,0.15776021778583527,0.27536308765411377,0.27771472930908203,0.009951210580766201,0.11143659800291061,0,0.5864412784576416,0,1,2.3154735565185547,0.005403181072324514,0.21753865480422974,2.318387985229492,2.320826768875122,2.307206392288208,0.011932369321584702,-0.5939895510673523,0.5982667207717896,0.21692873537540436,0.21813242137432098,0.21755479276180267,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:17:07.550834,28,3,23286.871501999332,1,3,0,LAND_FORMATION_B,2.0,0.1577419936656952,0.00581192085519433,0.008648710325360298,0.1578594595193863,0.15910929441452026,0.2729504406452179,0.2748137414455414,0.016931086778640747,0.10553459078073502,0,0.5880696177482605,0,1,2.320972442626953,0.0020672082901000977,0.2180873602628708,2.3225889205932617,2.3207790851593018,2.319549322128296,0.01055691484361887,-0.6029738783836365,0.5986185669898987,0.2177525907754898,0.21842846274375916,0.21808098256587982,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:17:24.465894,29,3,23288.673910737085,1,3,0,LAND_FORMATION_B,2.0,0.15316468477249146,0.006377877201884985,0.009208365343511105,0.15332035720348358,0.1541021466255188,0.27013099193573,0.2718466520309448,0.0059355031698942184,0.07881883531808853,0,0.5836032629013062,0,1,2.3149726390838623,0.003002345561981201,0.21802692115306854,2.3154921531677246,2.3131966590881348,2.3162288665771484,0.010278572328388691,-0.5951529145240784,0.593881368637085,0.2176271677017212,0.21857909858226776,0.21787448227405548,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:17:40.090456,30,3,23290.068369313976,1,3,0,LAND_FORMATION_B,2.0,0.15519918501377106,0.005764196161180735,0.008270376361906528,0.15531247854232788,0.15653632581233978,0.27347299456596375,0.2751486003398895,0.015575767494738102,0.10409903526306152,0,0.5878763794898987,0,1,2.3176651000976562,-0.00030678510665893555,0.2180759310722351,2.319580078125,2.3174240589141846,2.3159914016723633,-0.004183231852948666,-0.5920551419258118,0.5953180193901062,0.21780438721179962,0.21857695281505585,0.21784643828868866,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:17:54.253289,31,3,23287.88983038597,1,3,0,LAND_FORMATION_B,2.0,0.15762072801589966,0.0036857391241937876,0.004654177464544773,0.15764476358890533,0.16088315844535828,0.2715243399143219,0.27193430066108704,0.01273395400494337,0.0753687247633934,0,0.5968061685562134,0,1,2.3201076984405518,0.0036004979629069567,0.21888227760791779,2.3204619884490967,2.324362277984619,2.3154990673065186,0.0016729419585317373,-0.5951204895973206,0.6042490601539612,0.21890492737293243,0.218824103474617,0.21891780197620392,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:18:09.884865,32,3,23288.033694454585,1,3,0,LAND_FORMATION_B,2.0,0.1571481078863144,0.005630806088447571,0.007984104566276073,0.15720781683921814,0.1634092479944229,0.27138766646385193,0.27283692359924316,0.011923343874514103,0.06835567951202393,0,0.595909059047699,0,1,2.319486379623413,0.0058686137199401855,0.21877743303775787,2.3125102519989014,2.327134847640991,2.3188140392303467,0.009022454731166363,-0.5963147878646851,0.6048981547355652,0.2184857279062271,0.2194700539112091,0.2183765172958374,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:18:25.340684,33,3,23288.104186121767,1,3,0,LAND_FORMATION_B,2.0,0.15619084239006042,0.006209487561136484,0.008928450755774975,0.1562536358833313,0.16287922859191895,0.2707138955593109,0.27464914321899414,0.017463216558098793,0.05122021213173866,0,0.5980036854743958,0,1,2.318115472793579,0.01011298131197691,0.21857088804244995,2.3270342350006104,2.3153133392333984,2.3119990825653076,0.009762286208570004,-0.5881257057189941,0.6087023615837097,0.2183474451303482,0.21934472024440765,0.2180205136537552,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:18:41.894918,34,3,23288.088103918835,1,3,0,LAND_FORMATION_B,2.0,0.1539626270532608,0.007816395722329617,0.011007804423570633,0.15409992635250092,0.1608045995235443,0.27170559763908386,0.27288925647735596,0.021975087001919746,0.09723863750696182,0,0.5912721157073975,0,1,2.315722703933716,0.00575496768578887,0.21826356649398804,2.309666872024536,2.3239083290100098,2.3135924339294434,0.004210542421787977,-0.586889922618866,0.5999442934989929,0.21810981631278992,0.21852628886699677,0.21815459430217743,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:18:56.119477,35,3,23290.041382850744,1,3,0,LAND_FORMATION_B,2.0,0.15381941199302673,0.004440416116267443,0.0059355986304581165,0.1538817584514618,0.15587162971496582,0.2723630666732788,0.27382415533065796,0.01592751406133175,0.10623369365930557,0,0.5971141457557678,0,1,2.3156368732452393,0.0062987408600747585,0.21811167895793915,2.3140432834625244,2.3176684379577637,2.3151986598968506,0.0018955873092636466,-0.5952059030532837,0.6122065186500549,0.2176058143377304,0.2189883440732956,0.21774086356163025,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:19:11.927167,36,3,23292.69259501793,1,3,0,LAND_FORMATION_B,2.0,0.1532333493232727,0.0063150436617434025,0.007872608490288258,0.15335585176944733,0.15590296685695648,0.2728441059589386,0.2744067311286926,0.007344324607402086,0.07045967131853104,0,0.5922330021858215,0,1,2.3145318031311035,0.005267640110105276,0.2185371369123459,2.3181750774383545,2.3144943714141846,2.3109259605407715,0.004866164643317461,-0.5873548984527588,0.5982916355133057,0.21844623982906342,0.21918585896492004,0.2179793119430542,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:19:26.729755,37,3,23287.0183510625,1,3,0,LAND_FORMATION_B,2.0,0.15945856273174286,0.007084740325808525,0.008916306309401989,0.15955586731433868,0.1655234843492508,0.26971152424812317,0.2707517445087433,0.018264515325427055,0.09000792354345322,0,0.5974738001823425,0,1,2.322791337966919,0.00327078509144485,0.2185540795326233,2.3307888507843018,2.3158199787139893,2.321765422821045,-0.0006646057590842247,-0.5979506969451904,0.6084276437759399,0.21832385659217834,0.21873091161251068,0.21860747039318085,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
2026-05-16T21:19:42.469809,38,3,23288.31832644878,1,3,0,LAND_FORMATION_B,2.0,0.15153703093528748,0.007642881479114294,0.011302248574793339,0.1517511010169983,0.15284192562103271,0.2721232771873474,0.2725696563720703,0.025911033153533936,0.10098245739936829,0,0.5841759443283081,0,1,2.3119938373565674,0.00798797607421875,0.2186446189880371,2.310459852218628,2.3130264282226562,2.312495231628418,0.012526013888418674,-0.5852603912353516,0.5966982841491699,0.21841056644916534,0.21870051324367523,0.21882277727127075,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-4-straight-line-landing/runs/842l7m81
