timestamp,episode,stage,reward,success,completed_agents,phase_changes,phase_label,mean_phase,centroid_error,formation_error,triangle_spacing_error,spacing_uav0_uav1,spacing_uav0_uav2,spacing_uav1_uav2,max_agent_formation_error,mean_dist_to_target,max_dist_to_target,mean_speed,max_speed,mean_attitude_error,smoothness_cost,collision_count,min_pair_dist,crashed,landed,centroid_x,centroid_y,centroid_z,uav0_x,uav1_x,uav2_x,uav0_y,uav1_y,uav2_y,uav0_z,uav1_z,uav2_z,wandb_url
2026-05-29T07:18:23.287755,11,2,27722.52287212912,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.12981010973453522,0.002909362316131592,0.005159616470336914,1.0019965171813965,1.0092300176620483,1.004252314567566,0.004173275548964739,0.12984758615493774,0.1306867152452469,0.2741263806819916,0.27590516209602356,0.016784125939011574,0.11993229389190674,0,1.0019965171813965,0,1,2.4910879135131836,0.0046411058865487576,0.21486954391002655,3.0719356536865234,2.201878786087036,2.1994497776031494,0.0012169129913672805,-0.4957714080810547,0.5084778070449829,0.2145094871520996,0.2153410017490387,0.21475811302661896,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:18:37.725228,12,2,27785.899589129345,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.15330258011817932,0.005431522149592638,0.006634136041005452,1.0091791152954102,0.9946638941764832,0.9946128129959106,0.0073206159286201,0.15335713326931,0.15853668749332428,0.27266213297843933,0.274778813123703,0.01602254994213581,0.060705333948135376,0,0.9946128129959106,0,1,2.5219881534576416,0.002676377771422267,0.2153085619211197,3.1018600463867188,2.226138114929199,2.237966299057007,0.005529036279767752,-0.4960210919380188,0.49852117896080017,0.21445626020431519,0.2153940051794052,0.21607540547847748,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:18:53.584742,13,2,27793.155631903068,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16287267208099365,0.002884541405364871,0.0051574309666951495,1.002268671989441,1.0074958801269531,1.0057077407836914,0.004070142284035683,0.1628972738981247,0.16464877128601074,0.274200439453125,0.2771756649017334,0.021440261974930763,0.12796276807785034,0,1.002268671989441,0,1,2.53360915184021,0.007563044782727957,0.21533818542957306,3.1136202812194824,2.245784282684326,2.2414228916168213,0.006597082130610943,-0.4948030114173889,0.5108950734138489,0.21437165141105652,0.2154778093099594,0.21616511046886444,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:19:09.394144,14,2,27798.609165711438,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1610511839389801,0.004166027065366507,0.0023894707361857095,1.0011450052261353,1.0015848875045776,0.9955614805221558,0.0049814870581030846,0.16109216213226318,0.16408126056194305,0.27098414301872253,0.27268439531326294,0.012138240970671177,0.07505209743976593,0,0.9955614805221558,0,1,2.5311222076416016,0.00567251443862915,0.2158396989107132,3.1103596687316895,2.2384207248687744,2.244586229324341,0.001790234469808638,-0.4901575446128845,0.5053848624229431,0.21511784195899963,0.21619829535484314,0.216202974319458,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:19:24.924606,15,2,27800.375239326615,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.15777184069156647,0.007598217576742172,0.00844419002532959,1.01095712184906,1.0108122825622559,1.0035631656646729,0.008430587127804756,0.15789856016635895,0.161504864692688,0.27360668778419495,0.27627211809158325,0.016006354242563248,0.09855597466230392,0,1.0035631656646729,0,1,2.5275118350982666,0.004022091627120972,0.2153252810239792,3.112509250640869,2.240673065185547,2.229353189468384,0.01071910373866558,-0.5010759830474854,0.5024231672286987,0.21420729160308838,0.21555738151073456,0.21621114015579224,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:19:38.734696,16,2,27800.513058346776,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16592633724212646,0.004593587946146727,0.007011294364929199,1.0072075128555298,1.0110554695129395,1.0027709007263184,0.0061090243980288506,0.16597644984722137,0.16876493394374847,0.2728905975818634,0.27987316250801086,0.01895509473979473,0.10345414280891418,0,1.0027709007263184,0,1,2.5369760990142822,0.007840166799724102,0.21581481397151947,3.1207995414733887,2.243199348449707,2.246929883956909,0.0030865503940731287,-0.49116504192352295,0.5115990042686462,0.21549230813980103,0.21595026552677155,0.21600186824798584,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:19:54.950548,17,2,27794.032933212184,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16174739599227905,0.006559055298566818,0.005708138147989909,1.0100469589233398,1.005434513092041,0.9983570575714111,0.008533895947039127,0.16186000406742096,0.164792999625206,0.27581819891929626,0.2786710560321808,0.017092177644371986,0.09799555689096451,0,0.9983570575714111,0,1,2.5324673652648926,0.008139272220432758,0.21495752036571503,3.1160318851470947,2.244626522064209,2.236743450164795,0.015851493924856186,-0.4948797821998596,0.503446102142334,0.21415585279464722,0.2151646912097931,0.21555201709270477,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:20:10.768541,18,2,27800.592058505747,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16156208515167236,0.006232006940990686,0.009248058001200357,1.0041066408157349,1.0110901594161987,1.0125473737716675,0.008664265275001526,0.16167758405208588,0.1656082570552826,0.2730376720428467,0.2755093276500702,0.014364533126354218,0.108629010617733,0,1.0041066408157349,0,1,2.531836986541748,0.006720066070556641,0.21564602851867676,3.1126203536987305,2.2468795776367188,2.236011028289795,0.008321999572217464,-0.5003252625465393,0.5121634602546692,0.21471336483955383,0.21572020649909973,0.21650449931621552,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:20:25.301925,19,2,27795.66911130977,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16039365530014038,0.0023182544391602278,0.0024604002634684243,1.0061577558517456,1.0000227689743042,1.0012006759643555,0.0031087459065020084,0.16040880978107452,0.1617198884487152,0.2737238109111786,0.2752794027328491,0.013106613419950008,0.11051460355520248,0,1.0000227689743042,0,1,2.5302627086639404,0.0019380649318918586,0.21606290340423584,3.109755754470825,2.239588499069214,2.241443634033203,0.004962444771081209,-0.5001734495162964,0.5010251998901367,0.21555250883102417,0.21592961251735687,0.21670657396316528,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:20:40.939656,20,3,27806.460633994757,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.15811295807361603,0.007946031168103218,0.009617269039154053,1.0074048042297363,1.0069317817687988,0.985484778881073,0.01151282712817192,0.15829099714756012,0.16228556632995605,0.2718495726585388,0.27281612157821655,0.0034786302130669355,0.10795074701309204,0,0.985484778881073,0,1,2.5277106761932373,0.004791597370058298,0.21559540927410126,3.113297462463379,2.231064796447754,2.238770008087158,0.0005354592576622963,-0.48580753803253174,0.4996468722820282,0.21506407856941223,0.21557244658470154,0.21614965796470642,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:20:56.633244,21,3,27771.217892169916,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.13526295125484467,0.0064746723510324955,0.0057161251703898115,1.0102866888046265,0.9933137893676758,1.0001754760742188,0.009272385388612747,0.1354203075170517,0.13798309862613678,0.2718378007411957,0.2722495198249817,0.009553303942084312,0.09103923290967941,0,0.9933137893676758,0,1,2.497594118118286,0.004231850150972605,0.21606047451496124,3.0762510299682617,2.2063486576080322,2.2101826667785645,0.013349004089832306,-0.5004101395606995,0.49975669384002686,0.2150353193283081,0.21576336026191711,0.2173827439546585,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:21:12.412886,22,3,27841.137653865673,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1525493860244751,0.003736599115654826,0.003391603628794352,0.9996026754379272,0.9969115257263184,0.9933109879493713,0.004670241381973028,0.15258686244487762,0.15419797599315643,0.27223339676856995,0.27372831106185913,0.006716606672853231,0.09744114428758621,0,0.9933109879493713,0,1,2.5208466053009033,0.008206565864384174,0.21523666381835938,3.098134756088257,2.2327206134796143,2.231684923171997,0.010611966252326965,-0.48965126276016235,0.5036590099334717,0.21453090012073517,0.2152879536151886,0.21589115262031555,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:21:28.139256,23,3,27860.686398431786,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16160261631011963,0.008680312894284725,0.010335306326548258,0.9952369332313538,1.01008939743042,1.0161534547805786,0.011772969737648964,0.1618272215127945,0.165040984749794,0.27259933948516846,0.2747195065021515,0.01670747995376587,0.07375043630599976,0,0.9952369332313538,0,1,2.5320091247558594,0.003998875617980957,0.21562910079956055,3.108250856399536,2.2460031509399414,2.2417736053466797,-0.0033726890105754137,-0.5003876686096191,0.5157569646835327,0.21471908688545227,0.21599628031253815,0.21617193520069122,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:21:43.787546,24,3,27868.493238596548,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16111472249031067,0.004007428884506226,0.008680423100789389,1.0076329708099365,1.0080455541610718,1.0103627443313599,0.005358576774597168,0.16117329895496368,0.1620616614818573,0.27366018295288086,0.2757461369037628,0.008758115582168102,0.09253770112991333,0,1.0076329708099365,0,1,2.5313591957092285,0.005740463733673096,0.21561169624328613,3.112748861312866,2.241199254989624,2.2401294708251953,0.006081887520849705,-0.49961113929748535,0.5107506513595581,0.21526171267032623,0.21539011597633362,0.21618324518203735,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:21:57.491454,25,3,27872.02485858771,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1585678607225418,0.007075613364577293,0.007112661997477214,1.013801097869873,0.992842435836792,0.9996206760406494,0.007977600209414959,0.15868191421031952,0.16342975199222565,0.2734014093875885,0.2744276523590088,0.009427693672478199,0.17585952579975128,0,0.992842435836792,0,1,2.5283968448638916,0.003473639488220215,0.21548373997211456,3.1083626747131348,2.2331669330596924,2.2436609268188477,0.011410866864025593,-0.5002773404121399,0.4992873966693878,0.21468289196491241,0.2152281403541565,0.21654024720191956,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:22:12.347356,26,3,27869.739782499877,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1663522720336914,0.0042762719094753265,0.002810796101888021,0.9970680475234985,1.0053790807724,0.9998786449432373,0.006326143629848957,0.16640596091747284,0.16815105080604553,0.2722724378108978,0.2735689580440521,0.008432391099631786,0.12772531807422638,0,0.9970680475234985,0,1,2.537623643875122,0.00917517114430666,0.21549813449382782,3.1159133911132812,2.2480435371398926,2.2489137649536133,0.0031246254220604897,-0.48773831129074097,0.5121392011642456,0.21480078995227814,0.21522322297096252,0.21647033095359802,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:22:27.762587,27,3,27868.324792990905,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1627490073442459,0.004397663753479719,0.0069800615310668945,1.0097174644470215,1.005301833152771,1.0059208869934082,0.005481502506881952,0.16278375685214996,0.16580992937088013,0.27337008714675903,0.27457815408706665,0.011473774909973145,0.04947382211685181,0,1.005301833152771,0,1,2.5338218212127686,0.005380431655794382,0.21496641635894775,3.115812063217163,2.2387397289276123,2.2469139099121094,0.0035999203100800514,-0.4966730773448944,0.509214460849762,0.21431522071361542,0.21501071751117706,0.21557332575321198,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:22:42.913615,28,3,27874.283510811267,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16180220246315002,0.005939482245594263,0.007363537947336833,1.0022833347320557,1.0090000629425049,0.98919278383255,0.008120663464069366,0.16191358864307404,0.16426397860050201,0.2752552032470703,0.27920228242874146,0.016515234485268593,0.12030166387557983,0,0.98919278383255,0,1,2.532644271850586,0.004586955066770315,0.21504424512386322,3.116366147994995,2.2405166625976562,2.2410497665405273,-0.000279093423159793,-0.4875761568546295,0.5016161203384399,0.21407978236675262,0.21508456766605377,0.21596838533878326,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:22:56.729795,29,3,27873.52920467292,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16167335212230682,0.005306579638272524,0.004261910915374756,0.9948588609695435,0.9985664486885071,1.0062110424041748,0.006491499952971935,0.16170765459537506,0.16605588793754578,0.27316805720329285,0.27528315782546997,0.01659984700381756,0.10786592215299606,0,0.9948588609695435,0,1,2.531646966934204,0.012469400651752949,0.21551553905010223,3.105259656906128,2.2464780807495117,2.2432026863098145,0.011887014843523502,-0.4903419315814972,0.5158631205558777,0.21451371908187866,0.21660128235816956,0.21543163061141968,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:23:12.201905,30,3,27869.480076091128,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16096216440200806,0.004582896362990141,0.006860315799713135,1.0124969482421875,1.0058491230010986,0.9977651238441467,0.006813796702772379,0.1610020399093628,0.16440913081169128,0.27393975853919983,0.27568018436431885,0.015376046299934387,0.1078643724322319,0,0.9977651238441467,0,1,2.531578779220581,0.006906191352754831,0.21495632827281952,3.1164071559906006,2.2349700927734375,2.2433583736419678,0.00647119153290987,-0.49174097180366516,0.505988359451294,0.21405097842216492,0.2159167379140854,0.21490129828453064,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:23:26.607234,31,3,27872.541980746373,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.15729482471942902,0.003300649346783757,0.003704508145650228,1.0070278644561768,1.0039279460906982,1.0001577138900757,0.004403427708894014,0.15731866657733917,0.15950660407543182,0.27367809414863586,0.2762967348098755,0.018049301579594612,0.08428514748811722,0,1.0001577138900757,0,1,2.526707410812378,0.0103168785572052,0.21513088047504425,3.1082375049591064,2.232529640197754,2.2393553256988525,0.008424603380262852,-0.4888039231300354,0.5113299489021301,0.214048370718956,0.21620935201644897,0.2151348888874054,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:23:41.950230,32,3,27873.913912536707,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1606212705373764,0.0030311637092381716,0.0024842023849487305,1.0020047426223755,0.9989815354347229,0.9955706000328064,0.003823018865659833,0.16064761579036713,0.16206449270248413,0.27121809124946594,0.27464234828948975,0.01374766230583191,0.07693856209516525,0,0.9955706000328064,0,1,2.5310637950897217,0.002564370632171631,0.21531660854816437,3.1096351146698,2.2426822185516357,2.2408742904663086,0.005640897434204817,-0.4967583119869232,0.4988105297088623,0.21442988514900208,0.21550461649894714,0.21601533889770508,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:23:56.286414,33,3,27814.015245701637,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1622854322195053,0.005811976734548807,0.004670421282450358,1.003474473953247,1.0100704431533813,1.0004663467407227,0.007809413596987724,0.16233129799365997,0.1669788807630539,0.27207645773887634,0.27400416135787964,0.011887318454682827,0.08557248115539551,0,1.0004663467407227,0,1,2.5336740016937256,0.007331868167966604,0.21985338628292084,3.116137981414795,2.248898983001709,2.2359848022460938,0.01042506005614996,-0.494406133890152,0.505976676940918,0.21891209483146667,0.22063319385051727,0.22001488506793976,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:24:11.074551,34,3,27812.883551351235,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1593266725540161,0.003967080730944872,0.004327714443206787,0.9961870908737183,1.0071786642074585,0.9980084300041199,0.005197341553866863,0.15934905409812927,0.16366125643253326,0.27661967277526855,0.2770236134529114,0.022003769874572754,0.07046126574277878,0,0.9961870908737183,0,1,2.5299932956695557,0.011430432088673115,0.21953673660755157,3.109025239944458,2.244611978530884,2.236342668533325,0.008873293176293373,-0.48627808690071106,0.5116961002349854,0.21830563247203827,0.22019220888614655,0.2201123833656311,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:24:26.333398,35,3,27811.51623806446,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.160898819565773,0.0059987991116940975,0.006177246570587158,0.9942582249641418,0.9981263279914856,0.9890837073326111,0.0071465568616986275,0.16097219288349152,0.16608171164989471,0.27383485436439514,0.274322509765625,0.02052338980138302,0.12509672343730927,0,0.9890837073326111,0,1,2.531681537628174,0.01057357620447874,0.21997611224651337,3.108191728591919,2.247063636779785,2.2397894859313965,0.01221675705164671,-0.48477646708488464,0.5042804479598999,0.21829982101917267,0.22067217528820038,0.22095629572868347,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:24:42.022346,36,3,27813.376450637796,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.1616775542497635,0.005779961124062538,0.006487905979156494,0.9999701380729675,1.0076647996902466,0.9882309436798096,0.00783582404255867,0.1617671698331833,0.1645697057247162,0.2745942175388336,0.2756538987159729,0.019578317180275917,0.08018606901168823,0,0.9882309436798096,0,1,2.533010244369507,0.006864359136670828,0.21978096663951874,3.115537643432617,2.2458178997039795,2.2376747131347656,0.006454182788729668,-0.48702922463417053,0.5011681318283081,0.21871636807918549,0.22014936804771423,0.2204771786928177,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
2026-05-29T07:24:58.546810,37,3,27869.94967957553,1,3,0,LAND_TRIANGLE_FORMATION_B,2.0,0.16261273622512817,0.004455287009477615,0.0036605397860209146,0.9988110661506653,1.0085276365280151,1.001265048980713,0.0066400691866874695,0.16267962753772736,0.16374309360980988,0.27205440402030945,0.27329960465431213,0.012992949225008488,0.08193280547857285,0,0.9988110661506653,0,1,2.533005952835083,0.012486547231674194,0.21521694958209991,3.112907886505127,2.2430262565612793,2.243084192276001,0.005961244460195303,-0.4848829209804535,0.5163813233375549,0.2139916568994522,0.21517999470233917,0.21647918224334717,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-6-triangle-formation-landing/runs/kkqpmpnf
