timestamp,episode,stage,stage_name,reward,success,phase,phase_name,center_error,formation_error,spacing_error,mean_speed,mean_cmd_speed,mean_correction,collision_count,min_pair_dist,min_obstacle_margin,obstacle_collision_count,episode_obstacle_collision_count,obstacle_near_miss_count,episode_near_miss_count,max_spacing_during_danger,max_shape_error_during_danger,obstacle_clear,crashed,formation_safe
2026-07-06T01:20:03.073577,24,4,soft_center_range_marl,15793.0498297554,1,4,landing,0.9686468243598938,0.23307757079601288,0.27993665138880414,0.1803581863641739,0.15285708010196686,0.14607636630535126,0,0.7184991836547852,4.12873197555542,0,0,0,75,0.18265368541081747,0.13714416325092316,1,0,0
2026-07-06T01:20:06.719653,25,4,soft_center_range_marl,33066.23747627094,1,4,landing,1.020133376121521,0.2572420537471771,0.2982468803723653,0.20447106659412384,0.15196572244167328,0.16789644956588745,0,0.7069637179374695,4.229525814056396,0,0,0,72,0.13460002342859903,0.12274185568094254,1,0,0
2026-07-06T01:20:10.538454,26,4,soft_center_range_marl,-12730.94064420897,1,4,landing,1.1758356094360352,0.371780663728714,0.3775313099225362,0.22120778262615204,0.1542755514383316,0.18183334171772003,0,0.6223954558372498,4.4116318321228025,0,0,0,68,0.32076889276504517,0.28517094254493713,1,0,0
2026-07-06T01:20:14.159567,27,4,soft_center_range_marl,-19391.651444913092,1,4,landing,1.220692753791809,0.4052236080169678,0.39077697197596234,0.2159479260444641,0.15542598068714142,0.15185697376728058,0,0.6134746074676514,4.502621898651123,0,0,0,67,0.35804925362269086,0.3360758125782013,1,0,0
2026-07-06T01:20:18.839136,28,4,soft_center_range_marl,-30201.20508092423,0,3,goal_hover,1.2685964107513428,0.46960464119911194,0.39983532826105755,0.012999697588384151,0.13872168958187103,0.23996210098266602,0,0.5978995561599731,4.544919738769531,0,0,0,67,0.35563941796620685,0.33269163966178894,1,0,0
2026-07-06T01:20:22.919654,29,4,soft_center_range_marl,41310.105543360325,1,4,landing,0.8541508913040161,0.16426225006580353,0.20132456223169962,0.16487528383731842,0.1487068086862564,0.1631936877965927,0,0.873790442943573,3.956829795837402,0,0,0,83,0.13247481981913248,0.10129841417074203,1,0,1
2026-07-06T01:20:26.845560,30,4,soft_center_range_marl,44294.670136126355,1,4,landing,0.9410864114761353,0.20955754816532135,0.24984872341156006,0.19062761962413788,0.15161779522895813,0.14770673215389252,0,0.7816336750984192,4.1092050170898435,0,0,0,76,0.1109347144762675,0.08970121294260025,1,0,1
2026-07-06T01:20:30.478368,31,4,soft_center_range_marl,-3484.282805661116,1,4,landing,1.0846353769302368,0.30982568860054016,0.35384533802668255,0.2015785574913025,0.1527719348669052,0.156687393784523,0,0.6292318105697632,4.303763637542724,0,0,0,72,0.26719391345977783,0.22502104938030243,1,0,0
2026-07-06T01:20:34.221930,32,4,soft_center_range_marl,-15441.479359700206,1,4,landing,1.175058364868164,0.3661681115627289,0.37495678663253784,0.20489899814128876,0.15577025711536407,0.13362519443035126,0,0.6439868807792664,4.389853248596191,0,0,0,70,0.33777135610580444,0.30751121044158936,1,0,0
2026-07-06T01:20:39.031706,33,4,soft_center_range_marl,-30267.10939579239,0,3,goal_hover,1.275471806526184,0.47331860661506653,0.39985883235931396,0.01185623463243246,0.13966065645217896,0.225663423538208,0,0.5905867218971252,4.5509727096557615,0,0,0,68,0.3653676708539327,0.34614524245262146,1,0,0
2026-07-06T01:20:43.052254,34,4,soft_center_range_marl,21160.864328837786,1,4,landing,0.8524928689002991,0.16778402030467987,0.207046111424764,0.16421841084957123,0.1487867683172226,0.1606285125017166,0,0.8842600584030151,3.924112567901611,0,0,0,83,0.16975176334381104,0.12929747998714447,1,0,1
2026-07-06T01:20:47.203431,35,4,soft_center_range_marl,48729.06434740234,1,4,landing,0.9188677072525024,0.2040286511182785,0.24421350161234537,0.20088635385036469,0.15189416706562042,0.18488164246082306,0,0.8414148688316345,4.010860691070556,0,0,0,76,0.06808102130889893,0.04428969323635101,1,0,1
2026-07-06T01:20:51.123637,36,4,soft_center_range_marl,-1905.7178470721929,1,4,landing,1.072398066520691,0.2994372248649597,0.3319394787152608,0.21278953552246094,0.15323100984096527,0.1581890732049942,0,0.6933225989341736,4.248630771636963,0,0,0,71,0.25246485074361164,0.21188004314899445,1,0,0
2026-07-06T01:20:55.167425,37,4,soft_center_range_marl,-14643.682241726334,1,4,landing,1.1621201038360596,0.36564937233924866,0.37451712290445965,0.2019580751657486,0.15390513837337494,0.18884551525115967,0,0.6386115550994873,4.425765285491943,0,0,0,68,0.3481964071591695,0.319599449634552,1,0,0
2026-07-06T01:21:00.247113,38,4,soft_center_range_marl,-31832.86982839206,0,2,triangle_to_goal_obstacle,1.278571605682373,0.4736921787261963,0.3996022939682007,0.02383691631257534,0.14303646981716156,0.15999412536621094,0,0.5968606472015381,4.5561912155151365,0,0,0,66,0.3566674590110779,0.33411499857902527,1,0,0
2026-07-06T01:21:04.233030,39,4,soft_center_range_marl,50581.254351692725,1,4,landing,0.8309797048568726,0.1529858559370041,0.18690778811772665,0.16868562996387482,0.14889661967754364,0.14615070819854736,0,0.8447766900062561,3.957834491729736,0,0,0,83,0.09337590138117473,0.10117513686418533,1,0,1
2026-07-06T01:21:08.194724,40,4,soft_center_range_marl,38308.39653248081,1,4,landing,0.9567956924438477,0.2256118506193161,0.26769808928171795,0.19739554822444916,0.15183554589748383,0.15815775096416473,0,0.7356828451156616,4.172841796875,0,0,0,75,0.11396457751592,0.14521370828151703,1,0,0
2026-07-06T01:21:12.021594,41,4,soft_center_range_marl,-4252.584740988027,1,4,landing,1.091662049293518,0.31082841753959656,0.3407837748527527,0.20274138450622559,0.15345294773578644,0.16388730704784393,0,0.6631156802177429,4.290725479125976,0,0,0,71,0.2639375329017639,0.22272300720214844,1,0,0
2026-07-06T01:21:15.678005,42,4,soft_center_range_marl,-9837.789014169848,1,4,landing,1.137117862701416,0.3474491536617279,0.3648810386657715,0.21292245388031006,0.15484470129013062,0.17427396774291992,0,0.6420367360115051,4.382819900512695,0,0,0,69,0.30984153350194293,0.2713002562522888,1,0,0
2026-07-06T01:21:20.273064,43,4,soft_center_range_marl,-34163.034577599945,0,2,triangle_to_goal_obstacle,1.2680435180664062,0.47580671310424805,0.39944644769032794,0.019517268985509872,0.1421579271554947,0.14942994713783264,0,0.601375937461853,4.549702892303467,0,0,0,69,0.374351700146993,0.3472531735897064,1,0,0
2026-07-06T01:21:24.331391,44,4,soft_center_range_marl,52588.17716975522,1,4,landing,0.8286297917366028,0.14932267367839813,0.18215415875116983,0.17734377086162567,0.14977802336215973,0.1514708399772644,0,0.8543723225593567,3.9569342231750486,0,0,0,82,0.07762618859608968,0.09917955845594406,1,0,1
2026-07-06T01:21:28.044930,45,4,soft_center_range_marl,39035.692017897076,1,4,landing,0.9389854669570923,0.22154076397418976,0.2637622555096944,0.18235516548156738,0.15217725932598114,0.16938082873821259,0,0.7296133041381836,4.150382289886474,0,0,0,75,0.10342291990915935,0.1485004872083664,1,0,0
2026-07-06T01:21:31.751300,46,4,soft_center_range_marl,6538.30293731766,1,4,landing,1.0771307945251465,0.2999630272388458,0.3322788675626119,0.2050793170928955,0.15396203100681305,0.1566430628299713,0,0.7009022235870361,4.2765047645568846,0,0,0,70,0.22978276014328003,0.19089893996715546,1,0,0
2026-07-06T01:21:35.335796,47,4,soft_center_range_marl,-10349.06923773299,1,4,landing,1.1689538955688477,0.36876344680786133,0.3768606185913086,0.21649378538131714,0.1542479395866394,0.1833156794309616,0,0.6238468289375305,4.446158180236816,0,0,0,67,0.321683665116628,0.2831462621688843,1,0,0
2026-07-06T01:21:38.997945,48,4,soft_center_range_marl,-16548.827898285926,1,4,landing,1.2112668752670288,0.3941413462162018,0.3892293373743693,0.22552450001239777,0.15547925233840942,0.17390988767147064,0,0.6090097427368164,4.4907991981506346,0,0,0,67,0.3344951669375102,0.30387428402900696,1,0,0
2026-07-06T01:21:43.640498,49,4,soft_center_range_marl,-32966.010626229276,0,2,triangle_to_goal_obstacle,1.2675790786743164,0.4711470901966095,0.3997502128283183,0.02076123096048832,0.14318931102752686,0.16251716017723083,0,0.6033415198326111,4.545447597503662,0,0,0,66,0.37349021434783936,0.34631025791168213,1,0,0
2026-07-06T01:21:47.662032,50,4,soft_center_range_marl,54831.56621403125,1,4,landing,0.8285270929336548,0.14878065884113312,0.18577412764231363,0.16522274911403656,0.15011318027973175,0.18428902328014374,0,0.8940423727035522,3.9081122970581053,0,0,0,83,0.062171101570129395,0.0552593469619751,1,0,1
2026-07-06T01:21:51.913699,51,4,soft_center_range_marl,39220.392672970345,1,4,landing,0.9275453090667725,0.20511655509471893,0.2466931144396464,0.18718618154525757,0.1515929251909256,0.16323226690292358,0,0.7864618301391602,4.0856430625915525,0,0,0,76,0.13652865091959634,0.10136178135871887,1,0,1
2026-07-06T01:21:56.064312,52,4,soft_center_range_marl,-45.336225749140795,1,4,landing,1.061099648475647,0.2965930104255676,0.3302466869354248,0.19794827699661255,0.1525173932313919,0.15713214874267578,0,0.703312873840332,4.235321292877197,0,0,0,71,0.25100167592366535,0.20941539108753204,1,0,0
2026-07-06T01:22:00.138742,53,4,soft_center_range_marl,-6333.275315473793,1,4,landing,1.163149118423462,0.36533913016319275,0.3900000850359599,0.21285493671894073,0.1544565111398697,0.17408759891986847,0,0.6104215979576111,4.395941982269287,0,0,0,68,0.28426363070805866,0.24476675689220428,1,0,0
2026-07-06T01:22:05.236395,54,4,soft_center_range_marl,-32798.58284889579,0,2,triangle_to_goal_obstacle,1.2706851959228516,0.4753161370754242,0.3994956612586975,0.017687730491161346,0.14523236453533173,0.1642318218946457,0,0.6002286076545715,4.541386852264404,0,0,0,66,0.36800803740819293,0.35127484798431396,1,0,0
2026-07-06T01:22:09.164754,55,4,soft_center_range_marl,13023.596033316671,1,4,landing,0.8692065477371216,0.17635758221149445,0.2154982089996338,0.1668437123298645,0.14912857115268707,0.17301297187805176,0,0.889132559299469,3.9054715728759763,0,0,0,83,0.19209357102711996,0.15639793872833252,1,0,1
2026-07-06T01:22:12.900639,56,4,soft_center_range_marl,47161.10339894214,1,4,landing,0.9082614183425903,0.19258363544940948,0.23281308015187582,0.1943562775850296,0.15155519545078278,0.1767340749502182,0,0.8062754273414612,4.062239894866943,0,0,0,76,0.05427885055541992,0.07358046621084213,1,0,1
2026-07-06T01:22:16.933235,57,4,soft_center_range_marl,-11405.609347108462,1,4,landing,1.0969762802124023,0.32153210043907166,0.3562740484873454,0.19634266197681427,0.15401948988437653,0.16458813846111298,0,0.6421834230422974,4.291646728515625,0,0,0,72,0.30583371718724567,0.2678002119064331,1,0,0
2026-07-06T01:22:20.848450,58,4,soft_center_range_marl,-14749.063930224194,1,4,landing,1.1682580709457397,0.36294493079185486,0.3732151985168457,0.20555458962917328,0.15487779676914215,0.16829757392406464,0,0.6297315359115601,4.415107498168945,0,0,0,68,0.33774809042612713,0.3062790334224701,1,0,0
2026-07-06T01:22:24.745209,59,4,soft_center_range_marl,-13638.880342504997,1,4,landing,1.1754565238952637,0.368443101644516,0.3792320092519124,0.21232151985168457,0.15598762035369873,0.16150148212909698,0,0.5932873487472534,4.428646335601806,0,0,0,68,0.3305865327517192,0.29749974608421326,1,0,0
2026-07-06T01:22:29.718318,60,4,soft_center_range_marl,-34932.1312557384,0,2,triangle_to_goal_obstacle,1.2756538391113281,0.47403979301452637,0.39965277910232544,0.020622016862034798,0.14181572198867798,0.15901999175548553,0,0.5993927121162415,4.554836521148681,0,0,0,68,0.38220645984013873,0.3707853853702545,1,0,0
2026-07-06T01:22:33.928236,61,4,soft_center_range_marl,49753.14023722076,1,4,landing,0.8248071074485779,0.14169085025787354,0.17647608121236166,0.16710062325000763,0.15019594132900238,0.1736394166946411,0,0.9176549315452576,3.9013726806640623,0,0,0,83,0.12080305814743042,0.08914321660995483,1,0,1
2026-07-06T01:22:37.823180,62,4,soft_center_range_marl,44913.55347033593,1,4,landing,0.9247064590454102,0.20506076514720917,0.24682130416234335,0.20079834759235382,0.15132303535938263,0.19587254524230957,0,0.7789051532745361,4.09174467086792,0,0,0,76,0.07954974969228108,0.09863853454589844,1,0,1
2026-07-06T01:22:41.652804,63,4,soft_center_range_marl,-8949.034073396426,1,4,landing,1.06796133518219,0.29804283380508423,0.33003632227579754,0.1971883326768875,0.1536807268857956,0.17780934274196625,0,0.7054476141929626,4.2446725463867185,0,0,0,71,0.26513121525446576,0.2231990545988083,1,0,0
2026-07-06T01:22:45.498532,64,4,soft_center_range_marl,-17035.083553905984,1,4,landing,1.173577070236206,0.37420132756233215,0.3942486643791199,0.21774975955486298,0.15507292747497559,0.17863048613071442,0,0.5992053747177124,4.451342830657959,0,0,0,69,0.35139207045237225,0.3251607418060303,1,0,0
2026-07-06T01:22:49.299882,65,4,soft_center_range_marl,-14237.525944740413,1,4,landing,1.17976975440979,0.3715345859527588,0.3775290052096049,0.22188019752502441,0.1533653885126114,0.17632454633712769,0,0.6170109510421753,4.433403263092041,0,0,0,68,0.32334134976069134,0.28764674067497253,1,0,0
2026-07-06T01:22:54.154679,66,4,soft_center_range_marl,-39192.246694951515,0,2,triangle_to_goal_obstacle,1.2743499279022217,0.4744264781475067,0.40167083342870075,0.012653130106627941,0.14010374248027802,0.15896594524383545,0,0.5902745723724365,4.55049015045166,0,0,0,68,0.3877515991528829,0.3946160078048706,1,0,0
2026-07-06T01:22:58.684514,67,4,soft_center_range_marl,54016.66576526496,1,4,landing,0.8080958724021912,0.13930165767669678,0.17084981997807822,0.1697421669960022,0.1493147760629654,0.15687648952007294,0,0.9450281858444214,3.8509271240234373,0,0,0,83,0.08164723714192708,0.06186898052692413,1,0,1
2026-07-06T01:23:02.949094,68,4,soft_center_range_marl,26693.03642888607,1,4,landing,0.9593020677566528,0.23461908102035522,0.27499030033747357,0.1911749392747879,0.15158767998218536,0.17350710928440094,0,0.7545109987258911,4.143249282836914,0,0,0,75,0.1543592611948649,0.1290547102689743,1,0,0
2026-07-06T01:23:06.593332,69,4,soft_center_range_marl,2638.49582021501,1,4,landing,1.0527145862579346,0.28936442732810974,0.3274569908777873,0.20568685233592987,0.15239571034908295,0.17606230080127716,0,0.7095452547073364,4.239523658752441,0,0,0,71,0.2185106078783671,0.18006986379623413,1,0,0
2026-07-06T01:23:10.186908,70,4,soft_center_range_marl,-5102.419797507573,1,4,landing,1.1428438425064087,0.34322264790534973,0.36230260133743286,0.20688052475452423,0.1547064185142517,0.19114713370800018,0,0.634981095790863,4.410515079498291,0,0,0,68,0.28136340777079266,0.24093174934387207,1,0,0
2026-07-06T01:23:13.789951,71,4,soft_center_range_marl,-16125.895530332673,1,4,landing,1.2132306098937988,0.3943053185939789,0.3873007694880168,0.21285204589366913,0.1547021120786667,0.18873482942581177,0,0.6218462586402893,4.467052230834961,0,0,0,67,0.3366681734720866,0.3050729036331177,1,0,0
2026-07-06T01:23:18.406923,72,4,soft_center_range_marl,-36790.45422795905,0,2,triangle_to_goal_obstacle,1.2726826667785645,0.47590550780296326,0.3994720975557963,0.013938280753791332,0.14070142805576324,0.1738225221633911,0,0.596839189529419,4.552347908020019,0,0,0,66,0.3764651417732239,0.36872828006744385,1,0,0
2026-07-06T01:23:22.437890,73,4,soft_center_range_marl,55345.50245374146,1,4,landing,0.7943084239959717,0.13088782131671906,0.17342283328374228,0.16319523751735687,0.14910751581192017,0.1610131859779358,0,0.906333863735199,3.872021446228027,0,0,0,83,0.06866021951039632,0.054589252918958664,1,0,1
2026-07-06T01:23:26.375178,74,4,soft_center_range_marl,34441.62926450587,1,4,landing,0.9307821989059448,0.21327972412109375,0.25417975584665936,0.1874149590730667,0.14959494769573212,0.18807359039783478,0,0.8019948601722717,4.060215244293213,0,0,0,75,0.13475008805592856,0.09748119115829468,1,0,1
2026-07-06T01:23:30.229742,75,4,soft_center_range_marl,14524.982889193623,1,4,landing,1.0407750606536865,0.2752697765827179,0.3116070032119751,0.20612181723117828,0.15426699817180634,0.16142527759075165,0,0.7151245474815369,4.229234943389892,0,0,0,71,0.18616531292597452,0.15072372555732727,1,0,0
2026-07-06T01:23:33.930761,76,4,soft_center_range_marl,-5194.205646130726,1,4,landing,1.143800139427185,0.34977078437805176,0.36619510253270465,0.21190138161182404,0.15408392250537872,0.190778449177742,0,0.6183723211288452,4.380925903320312,0,0,0,68,0.25904540220896405,0.21803613007068634,1,0,0
2026-07-06T01:23:38.872520,77,4,soft_center_range_marl,-28079.52694778297,0,3,goal_hover,1.272423267364502,0.47675880789756775,0.3993760148684184,0.013282842934131622,0.13933850824832916,0.25190475583076477,0,0.5953131318092346,4.562945137023926,0,0,0,68,0.3540930151939392,0.32771673798561096,1,0,0
2026-07-06T01:23:43.049156,78,4,soft_center_range_marl,29977.948881032633,1,4,landing,0.841228187084198,0.1504548192024231,0.18406436840693155,0.15773595869541168,0.1491369605064392,0.1642499566078186,0,0.8853561282157898,3.927516231536865,0,0,0,83,0.15643159548441568,0.11763257533311844,1,0,1
2026-07-06T01:23:46.726747,79,4,soft_center_range_marl,40655.70472563522,1,4,landing,0.9275869131088257,0.20413945615291595,0.2500397562980652,0.17989890277385712,0.1509772539138794,0.1834288239479065,0,0.801628053188324,4.050711402893066,0,0,0,76,0.12471956014633179,0.09683135151863098,1,0,1
2026-07-06T01:23:50.446096,80,4,soft_center_range_marl,24249.69561777542,1,4,landing,1.039818525314331,0.27738630771636963,0.3170816898345947,0.20218323171138763,0.15227805078029633,0.1821432113647461,0,0.6733859181404114,4.29687572479248,0,0,0,70,0.1565449039141337,0.12879210710525513,1,0,0
2026-07-06T01:23:54.226366,81,4,soft_center_range_marl,-13012.811935803944,1,4,landing,1.1803032159805298,0.37143874168395996,0.38390515247980755,0.21227161586284637,0.15478752553462982,0.1869632452726364,0,0.5809817314147949,4.431833992004394,0,0,0,67,0.32742879788080853,0.29358789324760437,1,0,0
2026-07-06T01:23:58.900902,82,4,soft_center_range_marl,-33512.64535900023,0,2,triangle_to_goal_obstacle,1.2745842933654785,0.4755774438381195,0.4079402685165405,0.013089853338897228,0.1421041041612625,0.18989324569702148,0,0.5888398885726929,4.5578625297546385,0,0,0,66,0.36724380652109784,0.34733811020851135,1,0,0
2026-07-06T01:24:02.802112,83,4,soft_center_range_marl,17171.629978418623,1,4,landing,0.8683423399925232,0.17074330151081085,0.2079768180847168,0.1736072152853012,0.14999762177467346,0.1811273843050003,0,0.8847507238388062,3.9197542762756346,0,0,0,85,0.1899522344271342,0.146057590842247,1,0,1
2026-07-06T01:24:06.491806,84,4,soft_center_range_marl,29031.35195459527,1,4,landing,0.9558714032173157,0.2194390892982483,0.2586555480957031,0.19218993186950684,0.1512300819158554,0.1750105619430542,0,0.7884389162063599,4.060497055053711,0,0,0,74,0.14966028928756714,0.12068743258714676,1,0,1
2026-07-06T01:24:09.979411,85,4,soft_center_range_marl,9465.200190731935,1,4,landing,1.0682789087295532,0.28858688473701477,0.32258762915929157,0.2137611359357834,0.15421201288700104,0.18098799884319305,0,0.7045648694038391,4.20408369064331,0,0,0,71,0.20551574230194092,0.1652185171842575,1,0,0
2026-07-06T01:24:13.478884,86,4,soft_center_range_marl,-2507.461990730575,1,4,landing,1.1589975357055664,0.3527829945087433,0.3726434111595154,0.21395130455493927,0.15469633042812347,0.17770934104919434,0,0.6302827596664429,4.40522123336792,0,0,0,68,0.26908808946609497,0.2258632928133011,1,0,0
2026-07-06T01:24:17.128094,87,4,soft_center_range_marl,-17690.179122209905,1,4,landing,1.2389743328094482,0.40984782576560974,0.39229385058085126,0.20774464309215546,0.155802384018898,0.2007727175951004,0,0.5972768664360046,4.507735023498535,0,0,0,66,0.33972102403640747,0.310406893491745,1,0,0
2026-07-06T01:24:22.098988,88,4,soft_center_range_marl,-34474.6024490884,0,2,triangle_to_goal_obstacle,1.2722749710083008,0.4778572618961334,0.3993070125579834,0.022951534017920494,0.1396767497062683,0.1928158402442932,0,0.6131650805473328,4.557291278839111,0,0,0,65,0.37933284044265747,0.3652639389038086,1,0,0
2026-07-06T01:24:26.241121,89,4,soft_center_range_marl,56733.379410949274,1,4,landing,0.8075821399688721,0.13771440088748932,0.16909064849217734,0.16197876632213593,0.1485636979341507,0.18021313846111298,0,0.9256480932235718,3.877049217224121,0,0,0,83,0.04331517219543457,0.04759307578206062,1,0,1
