timestamp,episode,stage,stage_name,reward,success,phase,phase_name,center_error,path_center_error,mean_dist_to_target,formation_error,spacing_error,mean_speed,mean_ref_speed,mean_cmd_speed,mean_correction,action_smoothness,collision_count,min_pair_dist,min_obstacle_margin,centroid_obstacle_margin,obstacle_collision_count,episode_obstacle_collision_count,obstacle_near_miss_count,episode_near_miss_count,formation_obstacle_danger,max_spacing_during_danger,max_shape_error_during_danger,obstacle_clear,crashed,progress,formation_safe,centroid_x,centroid_y,centroid_z,effective_target_center_y
2026-06-22T17:39:01.172677,7,1,no_obstacle_bootstrap,15367.182172330477,1,4,landing,1.1005970239639282,1.1005970239639282,1.1009604930877686,0.3043714463710785,0.33662070830663043,0.18628178536891937,0.1941901594400406,0.1884404420852661,0.22764891386032104,0.04765985906124115,0,0.6752813458442688,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0019817352294921875,0,8.099104881286621,-0.01430809497833252,0.13547509908676147,0.0
2026-06-22T17:39:07.952474,8,1,no_obstacle_bootstrap,18979.975519932967,1,4,landing,1.0983386039733887,1.0983386039733887,1.0987554788589478,0.30075523257255554,0.3437861402829488,0.1805894374847412,0.19365648925304413,0.18790216743946075,0.23042257130146027,0.053426533937454224,0,0.6454333662986755,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.001688241958618164,0,8.096943855285645,-0.004232347011566162,0.13517160713672638,0.0
2026-06-22T17:39:15.253483,9,1,no_obstacle_bootstrap,15179.885335243293,1,4,landing,1.0925439596176147,1.0925439596176147,1.0927897691726685,0.29969552159309387,0.3392874399820964,0.1739034652709961,0.19246773421764374,0.18588465452194214,0.258443683385849,0.0431697778403759,0,0.6938564777374268,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0016921758651733398,0,8.091170310974121,-0.0028752286452800035,0.1346941739320755,0.0
2026-06-22T17:39:21.942979,10,1,no_obstacle_bootstrap,14185.427849686144,1,4,landing,1.0991426706314087,1.0991426706314087,1.099609136581421,0.29877930879592896,0.33297044038772583,0.17226888239383698,0.1933901458978653,0.1870942860841751,0.25267595052719116,0.04225067421793938,0,0.685783863067627,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.001768946647644043,0,8.09775447845459,-0.011419534683227539,0.1340303122997284,0.0
2026-06-22T17:39:28.735649,11,1,no_obstacle_bootstrap,15052.133950131789,1,4,landing,1.1011905670166016,1.1011905670166016,1.1015561819076538,0.2984527051448822,0.33395010232925415,0.17836308479309082,0.1935219019651413,0.1874353289604187,0.2383209615945816,0.04240436851978302,0,0.6549507975578308,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017857551574707031,0,8.099860191345215,-0.004493594169616699,0.13392485678195953,0.0
2026-06-22T17:39:35.498198,12,1,no_obstacle_bootstrap,14034.403919066452,1,4,landing,1.1133989095687866,1.1133989095687866,1.1136223077774048,0.3092820644378662,0.33910900354385376,0.18435853719711304,0.19643564522266388,0.1898142695426941,0.2574811577796936,0.03757861629128456,0,0.6789937019348145,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.00198519229888916,0,8.111940383911133,-0.007301628589630127,0.13650165498256683,0.0
2026-06-22T17:39:42.268945,13,1,no_obstacle_bootstrap,16132.539548807488,1,4,landing,1.092729091644287,1.092729091644287,1.093054175376892,0.2977713346481323,0.33127401272455853,0.18234087526798248,0.1931672841310501,0.18689613044261932,0.2545534074306488,0.04777684807777405,0,0.7165492177009583,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.001836538314819336,0,8.091264724731445,-0.007152855396270752,0.13609878718852997,0.0
2026-06-22T17:39:49.311481,14,1,no_obstacle_bootstrap,15390.707905466985,1,4,landing,1.103248119354248,1.103248119354248,1.1034516096115112,0.3010194003582001,0.33287572860717773,0.1862669140100479,0.19472621381282806,0.18802714347839355,0.26381585001945496,0.051300931721925735,0,0.68904048204422,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0019152164459228516,0,8.101806640625,-0.004584789276123047,0.13619296252727509,0.0
2026-06-22T17:39:56.206890,15,1,no_obstacle_bootstrap,16741.040231109808,1,4,landing,1.0946992635726929,1.0946992635726929,1.0949903726577759,0.2961573302745819,0.329268217086792,0.1762438267469406,0.1934252828359604,0.18758626282215118,0.2429801970720291,0.03879258409142494,0,0.682255744934082,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0014694929122924805,0,8.093266487121582,0.0006281932001002133,0.1359863132238388,0.0
2026-06-22T17:40:03.154274,16,1,no_obstacle_bootstrap,14277.509658333445,1,4,landing,1.09128999710083,1.09128999710083,1.0916314125061035,0.297852098941803,0.33163338899612427,0.18570566177368164,0.19295568764209747,0.18640287220478058,0.2579057216644287,0.019390834495425224,0,0.6479122638702393,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0019252300262451172,0,8.089841842651367,-0.002348383190110326,0.1361524760723114,0.0
2026-06-22T17:40:09.965224,17,1,no_obstacle_bootstrap,11654.176756803041,1,4,landing,1.1176947355270386,1.1176947355270386,1.1179696321487427,0.3091444671154022,0.35415520270665485,0.18137364089488983,0.1969820261001587,0.19071300327777863,0.2457149177789688,0.036813024431467056,0,0.658842921257019,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017566680908203125,0,8.116243362426758,-0.010706067085266113,0.1359250545501709,0.0
2026-06-22T17:40:16.880120,18,1,no_obstacle_bootstrap,12770.973085699397,1,4,landing,1.1176106929779053,1.1176106929779053,1.1179076433181763,0.3179663121700287,0.3509320219357808,0.1785818338394165,0.19690750539302826,0.191004678606987,0.23316824436187744,0.0552954263985157,0,0.6416645050048828,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0016769170761108398,0,8.116212844848633,0.0014845331897959113,0.1358586996793747,0.0
2026-06-22T17:40:23.621059,19,1,no_obstacle_bootstrap,16778.142189459635,1,4,landing,1.0937505960464478,1.0937505960464478,1.0939799547195435,0.30044659972190857,0.3327842950820923,0.1788671612739563,0.1931452751159668,0.18753790855407715,0.23469625413417816,0.06780137866735458,0,0.6882622838020325,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017371177673339844,0,8.09232234954834,-0.0033564369659870863,0.13577546179294586,0.0
2026-06-22T17:40:30.259420,20,1,no_obstacle_bootstrap,17107.017545528037,1,4,landing,1.0928921699523926,1.0928921699523926,1.0931377410888672,0.2949202358722687,0.3289862076441447,0.18094021081924438,0.19322627782821655,0.18662047386169434,0.25864920020103455,0.05416501685976982,0,0.7028641104698181,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0014737844467163086,0,8.091434478759766,-0.006260871887207031,0.13608062267303467,0.0
2026-06-22T17:40:37.067652,21,1,no_obstacle_bootstrap,13170.155100212049,1,4,landing,1.1024268865585327,1.1024268865585327,1.1027402877807617,0.3077765107154846,0.342957079410553,0.17036616802215576,0.19486182928085327,0.1887129545211792,0.23739470541477203,0.038355227559804916,0,0.6519291400909424,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0014895200729370117,0,8.100930213928223,-0.011593143455684185,0.13624374568462372,0.0
2026-06-22T17:40:43.880444,22,1,no_obstacle_bootstrap,16855.300509928893,1,4,landing,1.0929853916168213,1.0929853916168213,1.0935603380203247,0.297536164522171,0.34558870395024616,0.18227292597293854,0.19328509271144867,0.18699920177459717,0.2530243694782257,0.050164658576250076,0,0.639436662197113,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0020061731338500977,0,8.091486930847168,-0.012283881194889545,0.13588015735149384,0.0
2026-06-22T17:40:50.549151,23,1,no_obstacle_bootstrap,13271.582987816486,1,4,landing,1.1112351417541504,1.1112351417541504,1.1114979982376099,0.30672162771224976,0.3379802107810974,0.1740299016237259,0.19600935280323029,0.19010430574417114,0.2385880947113037,0.04107321798801422,0,0.7003568410873413,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0016895532608032227,0,8.109816551208496,-0.002591431140899658,0.13607211410999298,0.0
2026-06-22T17:40:57.212942,24,1,no_obstacle_bootstrap,15476.032216984766,1,4,landing,1.0921350717544556,1.0921350717544556,1.0923713445663452,0.2913985550403595,0.32581180334091187,0.17260295152664185,0.19286487996578217,0.18633364140987396,0.25178733468055725,0.04195309802889824,0,0.6942528486251831,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0015851259231567383,0,8.090715408325195,0.00034765401505865157,0.13566650450229645,0.0
2026-06-22T17:41:04.004887,25,1,no_obstacle_bootstrap,18678.55725008795,1,4,landing,1.0903321504592896,1.0903321504592896,1.090596079826355,0.29221537709236145,0.3269103566805522,0.17708392441272736,0.19266396760940552,0.18630927801132202,0.24753586947917938,0.03393499180674553,0,0.6842091083526611,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0014264583587646484,0,8.088908195495605,-0.0017897883662953973,0.13567674160003662,0.0
2026-06-22T17:41:10.949460,26,1,no_obstacle_bootstrap,16328.757375894862,1,4,landing,1.0923435688018799,1.0923435688018799,1.0925763845443726,0.2956314980983734,0.3291516105333964,0.1821444034576416,0.19284690916538239,0.18674854934215546,0.24391400814056396,0.04478466883301735,0,0.6915116310119629,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.002013564109802246,0,8.090924263000488,-0.0026657383423298597,0.13560287654399872,0.0
2026-06-22T17:41:17.683742,27,1,no_obstacle_bootstrap,13533.55260945208,1,4,landing,1.1083637475967407,1.1083637475967407,1.108602523803711,0.3000272810459137,0.33217883110046387,0.17791058123111725,0.19545377790927887,0.18905730545520782,0.26189395785331726,0.06169357895851135,0,0.6950643062591553,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.001602768898010254,0,8.106959342956543,0.00029130777693353593,0.1357763260602951,0.0
2026-06-22T17:41:24.384300,28,1,no_obstacle_bootstrap,15448.497621313894,1,4,landing,1.0919041633605957,1.0919041633605957,1.0923550128936768,0.2970236837863922,0.3307039539019267,0.17658568918704987,0.19310063123703003,0.18783533573150635,0.20520244538784027,0.06601548939943314,0,0.6736437678337097,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017729997634887695,0,8.090449333190918,-0.00692121172323823,0.135920450091362,0.0
2026-06-22T17:41:30.833069,29,1,no_obstacle_bootstrap,23138.55953887169,1,4,landing,1.0794881582260132,1.0794881582260132,1.0798821449279785,0.2905408442020416,0.32502086957295734,0.17808222770690918,0.19116981327533722,0.18447399139404297,0.26021310687065125,0.0390898771584034,0,0.6844468712806702,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017195940017700195,0,8.077987670898438,-0.010638316161930561,0.13589322566986084,0.0
2026-06-22T17:41:37.916182,30,2,easy_offset_formation_lock,15488.384518805497,1,4,landing,1.0887473821640015,1.0887473821640015,1.0889791250228882,0.2968788743019104,0.33058597644170123,0.17548948526382446,0.1924697607755661,0.18613338470458984,0.25115954875946045,0.03727875277400017,0,0.6744225025177002,999.0,999.0,0,0,0,0,0,0.0,0.0,1,0,-0.0017260313034057617,0,8.087303161621094,0.0045737624168396,0.13587193191051483,0.0
2026-06-22T17:41:47.439994,31,2,easy_offset_formation_lock,33861.31662391547,1,4,landing,0.5668771266937256,0.5668771266937256,0.5671502947807312,0.08518730849027634,0.07759956518809001,0.15425576269626617,0.11615472286939621,0.11027302592992783,0.2600925862789154,0.02527703531086445,0,1.111613154411316,3.126781015396118,3.7320745277404783,0,0,0,0,0,0.1846776803334554,0.17013055086135864,1,0,-0.0009353160858154297,1,7.5640788078308105,-0.004410088062286377,0.13608349859714508,0.0
2026-06-22T17:41:55.981200,32,2,easy_offset_formation_lock,44254.31527419469,1,4,landing,0.8447798490524292,0.8447798490524292,0.8453405499458313,0.1600319892168045,0.1959938406944275,0.16706065833568573,0.15554048120975494,0.14873681962490082,0.2899337410926819,0.03385457396507263,0,0.8451199531555176,3.5878882694244383,3.9949481773376463,0,0,0,0,0,0.06583503882090251,0.09131613373756409,1,0,-0.0014900565147399902,1,7.842899799346924,0.008049448020756245,0.13575059175491333,0.0
2026-06-22T17:42:03.745857,33,2,easy_offset_formation_lock,32009.662687581906,1,4,landing,1.0476343631744385,1.0476343631744385,1.0479024648666382,0.27748656272888184,0.31454817454020184,0.17183274030685425,0.18625259399414062,0.17963527143001556,0.27093416452407837,0.040118783712387085,0,0.6954888701438904,3.872255592346191,4.196215896606446,0,0,0,0,0,0.13132055600484213,0.10416039079427719,1,0,-0.0018059015274047852,0,8.046051025390625,-0.014090955257415771,0.13582579791545868,0.0
2026-06-22T17:42:11.569482,34,2,easy_offset_formation_lock,18262.696580327687,1,4,landing,1.1287139654159546,1.1287139654159546,1.129048466682434,0.3324242830276489,0.3564584255218506,0.15838666260242462,0.19804508984088898,0.19168438017368317,0.2855694591999054,0.04357112571597099,0,0.6664128303527832,4.002893238067627,4.2694719123840335,0,0,0,0,0,0.2182610034942627,0.1767398864030838,1,0,-0.0010669231414794922,0,8.127415657043457,0.004661997314542532,0.1339196115732193,0.0
2026-06-22T17:42:19.142746,35,2,easy_offset_formation_lock,15558.21322692096,1,4,landing,1.1265558004379272,1.1265558004379272,1.1268200874328613,0.32034534215927124,0.3475988705952962,0.17142252624034882,0.1982487589120865,0.1918407678604126,0.26374974846839905,0.024829894304275513,0,0.6808679699897766,4.030350952148438,4.264961986541748,0,0,0,0,0,0.24335463841756186,0.20334702730178833,1,0,-0.001586318016052246,0,8.125115394592285,0.013297061435878277,0.13537758588790894,0.0
2026-06-22T17:42:26.740451,36,2,easy_offset_formation_lock,15864.28948201426,1,4,landing,1.1280401945114136,1.1280401945114136,1.12827730178833,0.3259471356868744,0.35321855545043945,0.16607864201068878,0.19787488877773285,0.19085776805877686,0.2846977710723877,0.04134681448340416,0,0.6576988101005554,4.023427753448487,4.269967823028565,0,0,0,0,0,0.2296212911605835,0.19026313722133636,1,0,-0.0014295578002929688,0,8.126740455627441,0.0003629326820373535,0.13413472473621368,0.0
2026-06-22T17:42:34.175638,37,2,easy_offset_formation_lock,21418.160351805083,1,4,landing,1.1326708793640137,1.1326708793640137,1.1332123279571533,0.32991161942481995,0.3538285493850708,0.17073659598827362,0.1995282918214798,0.1929902285337448,0.27950194478034973,0.03817053884267807,0,0.619954526424408,4.023997573852539,4.272586612701416,0,0,0,0,0,0.18548583984375,0.1500697284936905,1,0,-0.0013186931610107422,0,8.131272315979004,0.006929496768862009,0.1358410120010376,0.0
2026-06-22T17:42:41.601118,38,2,easy_offset_formation_lock,15396.100436655539,1,4,landing,1.124535083770752,1.124535083770752,1.1248127222061157,0.3203820586204529,0.35121021668116253,0.16395540535449982,0.19783960282802582,0.19124345481395721,0.2807531952857971,0.04738907143473625,0,0.6562615633010864,4.026394634246826,4.26692798614502,0,0,0,0,0,0.23086613416671753,0.18930207192897797,1,0,-0.001325845718383789,0,8.123175621032715,-0.0011145075550302863,0.13526618480682373,0.0
2026-06-22T17:42:49.109685,39,2,easy_offset_formation_lock,19036.743021026985,1,4,landing,1.127089500427246,1.127089500427246,1.1273746490478516,0.3303578495979309,0.3547646601994832,0.1736660748720169,0.19806456565856934,0.19127468764781952,0.2807117998600006,0.014064542949199677,0,0.6612769365310669,4.013307838439942,4.26963737487793,0,0,0,0,0,0.2142892082532247,0.17506085336208344,1,0,-0.0016698837280273438,0,8.125750541687012,-0.001968781230971217,0.13488715887069702,0.0
2026-06-22T17:42:56.393991,40,2,easy_offset_formation_lock,19965.552316452573,1,4,landing,1.1026278734207153,1.1026278734207153,1.102893352508545,0.30896270275115967,0.3472142815589905,0.18293188512325287,0.19410628080368042,0.18815362453460693,0.2632423937320709,0.050337981432676315,0,0.6734972596168518,3.9764550018310545,4.242723731994629,0,0,0,0,0,0.20979454120000204,0.17124517261981964,1,0,-0.00179290771484375,0,8.101231575012207,0.010330419056117535,0.1345014125108719,0.0
2026-06-22T17:43:03.886016,41,2,easy_offset_formation_lock,19355.39025964926,1,4,landing,1.1371798515319824,1.1371798515319824,1.1374472379684448,0.3283626437187195,0.3526122768719991,0.16846740245819092,0.19933515787124634,0.19287635385990143,0.27282246947288513,0.027167772874236107,0,0.6523160338401794,4.048552303314209,4.277160434722901,0,0,0,0,0,0.19646229346593222,0.1602706015110016,1,0,-0.0015593767166137695,0,8.135870933532715,0.0064006648026406765,0.13416925072669983,0.0
2026-06-22T17:43:11.364198,42,2,easy_offset_formation_lock,16827.03832125557,1,4,landing,1.1315675973892212,1.1315675973892212,1.1318578720092773,0.3252778649330139,0.35165417194366455,0.16971361637115479,0.19862079620361328,0.19203190505504608,0.289706289768219,0.042922358959913254,0,0.6309370994567871,3.9877045440673826,4.270352153778076,0,0,0,0,0,0.2160342534383138,0.1773468255996704,1,0,-0.0016293525695800781,0,8.130204200744629,0.011473019607365131,0.134333074092865,0.0
2026-06-22T17:43:19.085679,43,2,easy_offset_formation_lock,23348.88252601271,1,4,landing,1.1380774974822998,1.1380774974822998,1.1383429765701294,0.336815744638443,0.35828228791554767,0.17678534984588623,0.19964714348316193,0.19372504949569702,0.2551169693470001,0.04531538859009743,0,0.6613043546676636,4.0402920532226565,4.2782705116271975,0,0,0,0,0,0.1873319943745931,0.1481383889913559,1,0,-0.0013780593872070312,0,8.136760711669922,0.00545114278793335,0.13445962965488434,0.0
2026-06-22T17:43:26.362108,44,2,easy_offset_formation_lock,16660.547729641865,1,4,landing,1.1199826002120972,1.1199826002120972,1.1202266216278076,0.3175300359725952,0.35468339920043945,0.16125141084194183,0.19686831533908844,0.19077752530574799,0.2604101598262787,0.029417017474770546,0,0.6623300313949585,4.0090701866149905,4.262295513153076,0,0,0,0,0,0.21783165136973062,0.17800134420394897,1,0,-0.0012947320938110352,0,8.118647575378418,-0.00010764598846435547,0.13466693460941315,0.0
2026-06-22T17:43:33.565047,45,2,easy_offset_formation_lock,18779.499047795918,1,4,landing,1.1268820762634277,1.1268820762634277,1.1272411346435547,0.32765093445777893,0.3731430967648824,0.1664288491010666,0.19774679839611053,0.1915409117937088,0.2714296877384186,0.029505640268325806,0,0.6237040758132935,4.019268779754639,4.267888813018799,0,0,0,0,0,0.20611006021499634,0.16803967952728271,1,0,-0.0015560388565063477,0,8.12557601928711,0.003948172088712454,0.13409529626369476,0.0
2026-06-22T17:43:40.989172,46,2,easy_offset_formation_lock,18341.204110018298,1,4,landing,1.1309043169021606,1.1309043169021606,1.131208062171936,0.3317369520664215,0.3556743264198303,0.16382037103176117,0.1985887736082077,0.19210946559906006,0.2934025824069977,0.05000710487365723,0,0.6690896153450012,4.037488250732422,4.272250442504883,0,0,0,0,0,0.21223779519399008,0.1729261428117752,1,0,-0.0012382268905639648,0,8.129584312438965,0.0020784337539225817,0.1345861703157425,0.0
2026-06-22T17:43:48.525215,47,2,easy_offset_formation_lock,22728.872198738674,1,4,landing,1.1207281351089478,1.1207281351089478,1.1209813356399536,0.32144787907600403,0.3594062328338623,0.16847418248653412,0.1968996524810791,0.19055914878845215,0.26179030537605286,0.05705336853861809,0,0.6565394997596741,4.011348514556885,4.2645986366271975,0,0,0,0,0,0.18788093328475952,0.1518864780664444,1,0,-0.0014504194259643555,0,8.119388580322266,-0.006030678749084473,0.13444702327251434,0.0
2026-06-22T17:43:55.963612,48,2,easy_offset_formation_lock,18703.10432071266,1,4,landing,1.1414145231246948,1.1414145231246948,1.1417412757873535,0.3339117467403412,0.35739723841349286,0.17063289880752563,0.2000489979982376,0.19340592622756958,0.2806192934513092,0.0399298220872879,0,0.6660661101341248,4.024895458221436,4.281770973205567,0,0,0,0,0,0.20527096589406332,0.16808003187179565,1,0,-0.0016885995864868164,0,8.140114784240723,0.004446784500032663,0.13427558541297913,0.0
