timestamp,episode,stage,reward,success,centroid_error,mean_dist_to_target,max_dist_to_target,formation_error,spacing_error,pair_distance,mean_speed,mean_ref_speed,mean_cmd_speed,mean_residual,action_smoothness,mean_attitude_error,mean_tracking_error,collision_count,min_pair_dist,crashed,out_of_bounds,unstable_attitude,progress,formation_safe,centroid_x,centroid_y,centroid_z,uav0_x,uav1_x,uav0_y,uav1_y,uav0_z,uav1_z
2026-06-13T14:11:24.160930,15,3,7938.406190842231,1,0.29731422662734985,0.29737353324890137,0.31186190247535706,0.01565849967300892,0.007684159278869673,0.7923158407211304,0.45587030053138733,0.11689579486846924,0.13771721720695496,0.26267752051353455,0.16402432322502136,0.030528586357831955,0.016002848744392395,0,0.7923158407211304,0,0,0,0.009474605321884155,1,2.105567455291748,-0.025906354188919067,1.032156229019165,2.120232105255127,2.090902805328369,-0.4217762351036072,0.36996352672576904,1.035772681236267,1.028539776802063
2026-06-13T14:11:25.027670,16,3,7243.713675510853,1,0.2929849624633789,0.29304271936416626,0.30138206481933594,0.010171926580369473,0.008341538906097457,0.7916584610939026,0.5412830114364624,0.11590255796909332,0.1304602324962616,0.23912650346755981,0.12628312408924103,0.04189058393239975,0.009911008179187775,0,0.7916584610939026,0,0,0,0.011199593544006348,1,2.110020160675049,-0.027182936668395996,1.0318262577056885,2.118457078933716,2.101583480834961,-0.4229045808315277,0.3685387074947357,1.035565733909607,1.0280866622924805
2026-06-13T14:11:25.777803,17,3,6780.980157512677,1,0.2981432378292084,0.29819828271865845,0.30442237854003906,0.008454358205199242,0.0009749054908751997,0.8009749054908752,0.6064240336418152,0.11841282248497009,0.1326245665550232,0.2597925066947937,0.10343622416257858,0.05539579689502716,0.00880568940192461,0,0.8009749054908752,0,0,0,0.012559235095977783,1,2.106515407562256,-0.03963974118232727,1.0344212055206299,2.113457202911377,2.0995733737945557,-0.44003814458847046,0.3607586622238159,1.0392303466796875,1.0296121835708618
2026-06-13T14:11:26.484090,18,3,6745.515755031537,1,0.23661953210830688,0.23680245876312256,0.2442944049835205,0.01194727886468172,0.00810329914093022,0.7918967008590698,0.645869255065918,0.09550102800130844,0.11337163299322128,0.242964968085289,0.21241146326065063,0.055432453751564026,0.012213757261633873,0,0.7918967008590698,0,0,0,0.013272136449813843,1,2.1686599254608154,-0.03528153896331787,1.035010576248169,2.176840305328369,2.1604795455932617,-0.4310719966888428,0.36050891876220703,1.042632818222046,1.027388334274292
2026-06-13T14:11:27.179379,19,3,6584.584128712817,1,0.20303280651569366,0.20343124866485596,0.21208544075489044,0.015391537919640541,0.014254045486450151,0.8142540454864502,0.6472476720809937,0.08298616856336594,0.0978228822350502,0.32661867141723633,0.1469736099243164,0.04640289768576622,0.01569819450378418,0,0.8142540454864502,0,0,0,0.01316581666469574,1,2.2037739753723145,-0.03705890476703644,1.0366642475128174,2.2154183387756348,2.1921298503875732,-0.443953275680542,0.3698354661464691,1.0439976453781128,1.029330849647522
2026-06-13T14:11:27.862387,20,3,6681.417379967839,1,0.12446608394384384,0.12486418336629868,0.13287746906280518,0.012785747647285461,0.0030315995216370073,0.796968400478363,0.6441153287887573,0.053077757358551025,0.07309643924236298,0.4390544295310974,0.16181011497974396,0.04908989369869232,0.013020209036767483,0,0.796968400478363,0,0,0,0.012342341244220734,1,2.2853457927703857,-0.03140723705291748,1.0368752479553223,2.295870780944824,2.2748208045959473,-0.4296899735927582,0.3668754994869232,1.043928623199463,1.029821753501892
2026-06-13T14:11:28.532536,21,3,6765.900243815432,1,0.10739461332559586,0.10757768154144287,0.10914821922779083,0.006465263664722443,0.00037573575973515183,0.7996242642402649,0.6474975347518921,0.04629077762365341,0.06808881461620331,0.3983428478240967,0.251142680644989,0.04403407871723175,0.006278102286159992,0,0.7996242642402649,0,0,0,0.011802241206169128,1,2.307008743286133,-0.039383769035339355,1.0365394353866577,2.307617425918579,2.3063998222351074,-0.43914368748664856,0.36037614941596985,1.0429714918136597,1.0301073789596558
2026-06-13T14:11:29.224093,22,3,6787.325851827679,1,0.10727138072252274,0.10741403698921204,0.11784180253744125,0.011804411187767982,0.0050521612167357954,0.8050521612167358,0.6477513313293457,0.04629971832036972,0.06701555848121643,0.4042622745037079,0.22035926580429077,0.03537839651107788,0.011926913633942604,0,0.8050521612167358,0,0,0,0.011377617716789246,1,2.308849334716797,-0.03788025677204132,1.0419973134994507,2.301748037338257,2.315950393676758,-0.44024017453193665,0.364479660987854,1.0511268377304077,1.0328677892684937
2026-06-13T14:11:29.911273,23,3,6826.161030053974,1,0.09911266714334488,0.09998166561126709,0.10074461996555328,0.013175353407859802,0.008589494228363082,0.791410505771637,0.6458809971809387,0.0438191294670105,0.07045705616474152,0.4061060845851898,0.13509798049926758,0.04222698509693146,0.013234653510153294,0,0.791410505771637,0,0,0,0.011188462376594543,1,2.3191940784454346,-0.03966571390628815,1.0414769649505615,2.3222131729125977,2.3161749839782715,-0.4351770579814911,0.3558456301689148,1.0534906387329102,1.0294634103775024
2026-06-13T14:11:30.596485,24,3,6639.279149690447,1,0.13530682027339935,0.13667887449264526,0.14152321219444275,0.01991603709757328,0.005049955844879106,0.8050499558448792,0.6477414965629578,0.057982057332992554,0.07704252004623413,0.434861421585083,0.11658211052417755,0.040495648980140686,0.019602354615926743,0,0.8050499558448792,0,0,0,0.012171640992164612,1,2.278325319290161,-0.04374954104423523,1.0398643016815186,2.289792537689209,2.2668581008911133,-0.4457866847515106,0.35828760266304016,1.0560197830200195,1.023708701133728
2026-06-13T14:11:31.308496,25,3,6789.998675118832,1,0.1080530434846878,0.10885123908519745,0.1113460510969162,0.013392355293035507,0.00877015590667729,0.7912298440933228,0.6439390182495117,0.046946920454502106,0.08361391723155975,0.606268048286438,0.12231254577636719,0.041704803705215454,0.013066809624433517,0,0.7912298440933228,0,0,0,0.01123112440109253,1,2.3085148334503174,-0.0416310578584671,1.0396580696105957,2.3089118003845215,2.3081178665161133,-0.4370458424091339,0.3537837266921997,1.0522347688674927,1.0270813703536987
2026-06-13T14:11:31.992787,26,3,6798.364501019459,1,0.11290723085403442,0.11416168510913849,0.11727158725261688,0.017160791903734207,0.01212166547775273,0.7878783345222473,0.6446034908294678,0.04941612482070923,0.07082240283489227,0.3846853971481323,0.3222111761569977,0.03607815504074097,0.01683049090206623,0,0.7878783345222473,0,0,0,0.011373862624168396,1,2.3069052696228027,-0.046210214495658875,1.0441136360168457,2.307466745376587,2.3063435554504395,-0.43982720375061035,0.3474067747592926,1.0600333213806152,1.0281940698623657
2026-06-13T14:11:32.679503,27,3,6787.294727159215,1,0.1087600514292717,0.1093735545873642,0.11559641361236572,0.01313580758869648,0.002419662475585893,0.8024196624755859,0.6478207111358643,0.047456610947847366,0.07147286832332611,0.42816656827926636,0.2719343602657318,0.048939622938632965,0.013006171211600304,0,0.8024196624755859,0,0,0,0.011249944567680359,1,2.3104727268218994,-0.040740132331848145,1.0464094877243042,2.3101108074188232,2.3108346462249756,-0.441736102104187,0.3602558374404907,1.0595024824142456,1.0333164930343628
2026-06-13T14:11:33.351134,28,3,6721.103121962746,1,0.11598045378923416,0.11779828369617462,0.12183515727519989,0.02100704424083233,0.023942875862121626,0.7760571241378784,0.6490987539291382,0.0514068529009819,0.05464326590299606,0.35694241523742676,0.19254010915756226,0.03809356689453125,0.020818255841732025,0,0.7760571241378784,0,0,0,0.01179429143667221,1,2.299807071685791,-0.03327307105064392,1.048017978668213,2.3076751232147217,2.2919392585754395,-0.4209291636943817,0.35438302159309387,1.0630850791931152,1.032950758934021
2026-06-13T14:11:34.032920,29,3,6672.032637316701,1,0.13095581531524658,0.13211114704608917,0.13670141994953156,0.01802775263786316,0.004259693622589156,0.7957403063774109,0.6407734155654907,0.056500256061553955,0.07199068367481232,0.43883460760116577,0.16155129671096802,0.042802050709724426,0.018017582595348358,0,0.7957403063774109,0,0,0,0.01201792061328888,1,2.2820255756378174,-0.031106695532798767,1.0475795269012451,2.2923662662506104,2.2716848850250244,-0.4285762906074524,0.36636289954185486,1.0621283054351807,1.0330307483673096
2026-06-13T14:11:34.709018,30,3,6589.77336661195,1,0.13310441374778748,0.1345336139202118,0.13811825215816498,0.01988343521952629,0.001599025726318315,0.8015990257263184,0.643047034740448,0.057638563215732574,0.0689953863620758,0.4319775700569153,0.32330799102783203,0.05631247162818909,0.01987423747777939,0,0.8015990257263184,0,0,0,0.011906594038009644,1,2.2817695140838623,-0.03422403335571289,1.0506658554077148,2.2929747104644775,2.270564317703247,-0.4345301687717438,0.366082102060318,1.0670884847640991,1.0342433452606201
2026-06-13T14:11:35.415251,31,3,6770.653312700178,1,0.11137957125902176,0.11370204389095306,0.11897935718297958,0.02346481755375862,0.006957697868347212,0.7930423021316528,0.6488895416259766,0.0498020276427269,0.06239166110754013,0.5021165013313293,0.16334064304828644,0.031852152198553085,0.023032940924167633,0,0.7930423021316528,0,0,0,0.010767742991447449,1,2.3129525184631348,-0.04872353374958038,1.04953932762146,2.3276567459106445,2.298248291015625,-0.4445715844631195,0.34712451696395874,1.0673478841781616,1.0317307710647583
2026-06-13T14:11:36.173129,32,3,6694.5919381129925,1,0.12315600365400314,0.12488840520381927,0.12576580047607422,0.02074883133172989,0.02564371824264522,0.8256437182426453,0.6494933366775513,0.05402055010199547,0.07203339040279388,0.5050685405731201,0.14146804809570312,0.040176719427108765,0.020453698933124542,0,0.8256437182426453,0,0,0,0.011680342257022858,1,2.2931928634643555,-0.03606879711151123,1.0495848655700684,2.3026883602142334,2.2836976051330566,-0.4485580027103424,0.37642040848731995,1.063163161277771,1.0360064506530762
2026-06-13T14:11:36.876627,33,3,6789.487855325672,1,0.12041487544775009,0.12171486020088196,0.12411896139383316,0.017903633415699005,0.004722189903259233,0.8047221899032593,0.6497597098350525,0.0524783581495285,0.07121594995260239,0.4297679662704468,0.1919916570186615,0.03304732218384743,0.017695961520075798,0,0.8047221899032593,0,0,0,0.011176906526088715,1,2.3017594814300537,-0.04910556972026825,1.0493676662445068,2.3081166744232178,2.2954022884368896,-0.4510729908943176,0.35286185145378113,1.0659886598587036,1.0327467918395996
2026-06-13T14:11:37.547281,34,3,6760.96918176091,1,0.11853402853012085,0.12015964090824127,0.12487661093473434,0.02025536634027958,0.014051091670989946,0.81405109167099,0.6476255655288696,0.05235636234283447,0.06958584487438202,0.46252498030662537,0.13817676901817322,0.05112811177968979,0.019809257239103317,0,0.81405109167099,0,0,0,0.011549293994903564,1,2.2999868392944336,-0.034978315234184265,1.05314302444458,2.314561128616333,2.285412549972534,-0.44155269861221313,0.3715960681438446,1.0655786991119385,1.0407072305679321
2026-06-13T14:11:38.211120,35,3,6746.317270327451,1,0.11380460858345032,0.11503877490758896,0.11727191507816315,0.016953423619270325,0.0015941977500915083,0.8015941977500916,0.6396506428718567,0.04998088255524635,0.08202607929706573,0.5344624519348145,0.12145829200744629,0.0528847873210907,0.016531631350517273,0,0.8015941977500916,0,0,0,0.01151062548160553,1,2.3033759593963623,-0.03667446970939636,1.0476471185684204,2.3088011741638184,2.2979507446289062,-0.43711307644844055,0.3637641370296478,1.0637030601501465,1.0315911769866943
2026-06-13T14:11:38.885772,36,3,6699.514025921588,1,0.11005284637212753,0.11300098150968552,0.11325936764478683,0.025645289570093155,0.03609974384307857,0.8360997438430786,0.6491659283638,0.05009051039814949,0.08698159456253052,0.5885699987411499,0.17153508961200714,0.04991571977734566,0.02569705806672573,0,0.8360997438430786,0,0,0,0.011356405913829803,1,2.308896541595459,-0.037305667996406555,1.049194097518921,2.3226027488708496,2.2951905727386475,-0.45494067668914795,0.38032934069633484,1.0617969036102295,1.0365912914276123
2026-06-13T14:11:39.551709,37,3,6646.536571029248,1,0.13140320777893066,0.13216480612754822,0.1382879614830017,0.015434421598911285,0.0024545311927794966,0.8024545311927795,0.6424071788787842,0.0564502477645874,0.07625125348567963,0.47952336072921753,0.1773853600025177,0.04816776514053345,0.015228921547532082,0,0.8024545311927795,0,0,0,0.011701986193656921,1,2.287114381790161,-0.04164600372314453,1.052813172340393,2.287494659423828,2.286734104156494,-0.4425773620605469,0.3592853546142578,1.068214774131775,1.0374115705490112
2026-06-13T14:11:40.287727,38,3,6807.4079262328105,1,0.1146354228258133,0.11648309230804443,0.12067999690771103,0.021087098866701126,0.02251036167144771,0.8225103616714478,0.6447452306747437,0.05099771171808243,0.08080829679965973,0.5094730854034424,0.16189119219779968,0.03739767149090767,0.02092694118618965,0,0.8225103616714478,0,0,0,0.011102423071861267,1,2.307722568511963,-0.04270222783088684,1.0529401302337646,2.316511869430542,2.298933506011963,-0.45355990529060364,0.36815544962882996,1.0687365531921387,1.0371437072753906
2026-06-13T14:11:40.982464,39,3,6649.453606144721,1,0.11919061839580536,0.12325552850961685,0.12641271948814392,0.03155149891972542,0.0318049311637878,0.8318049311637878,0.6438968777656555,0.054515451192855835,0.08365209400653839,0.5195785760879517,0.24853259325027466,0.03934787958860397,0.03172247111797333,0,0.8318049311637878,0,0,0,0.010955572128295898,1,2.3036303520202637,-0.04531736671924591,1.0535314083099365,2.3247363567352295,2.282524347305298,-0.4602915644645691,0.36965683102607727,1.071581482887268,1.0354812145233154
2026-06-13T14:11:41.668360,40,3,6777.112985639251,1,0.10824720561504364,0.11094094812870026,0.11516281962394714,0.024663377553224564,0.022081208229064897,0.8220812082290649,0.6396194696426392,0.049369387328624725,0.06872233748435974,0.4161972105503082,0.2330535352230072,0.0563516691327095,0.024505607783794403,0,0.8220812082290649,0,0,0,0.011349678039550781,1,2.3099241256713867,-0.029407009482383728,1.052335500717163,2.3197832107543945,2.300065279006958,-0.439839631319046,0.38102561235427856,1.0723915100097656,1.0322794914245605
2026-06-13T14:11:42.374162,41,3,6829.375222384583,1,0.10543432086706161,0.10831580311059952,0.11029433459043503,0.024895884096622467,0.02332140207290645,0.8233214020729065,0.645972728729248,0.048382848501205444,0.0805877074599266,0.5255060195922852,0.14110784232616425,0.026517171412706375,0.02442840114235878,0,0.8233214020729065,0,0,0,0.010721579194068909,1,2.3184895515441895,-0.03803326189517975,1.0550081729888916,2.3326501846313477,2.304328680038452,-0.4490891993045807,0.3730226755142212,1.0722432136535645,1.0377732515335083
2026-06-13T14:11:43.064963,42,3,6586.655265519299,1,0.14061596989631653,0.14167702198028564,0.1489020735025406,0.01875464618206024,0.016469252109527543,0.8164692521095276,0.6478043794631958,0.060312822461128235,0.09447339177131653,0.5053442716598511,0.15626397728919983,0.045882053673267365,0.018327685073018074,0,0.8164692521095276,0,0,0,0.012182667851448059,1,2.274216651916504,-0.03349393606185913,1.0531933307647705,2.275357961654663,2.2730753421783447,-0.44137364625930786,0.3743857741355896,1.070173978805542,1.0362125635147095
2026-06-13T14:11:43.733219,43,3,6754.652127331992,1,0.10941831022500992,0.11333022266626358,0.1160140186548233,0.02964068576693535,0.03122026920318599,0.831220269203186,0.6459751129150391,0.05052776262164116,0.07403025031089783,0.5461660027503967,0.25714245438575745,0.03650903329253197,0.029561761766672134,0,0.831220269203186,0,0,0,0.010690249502658844,1,2.3142035007476807,-0.043871790170669556,1.0518321990966797,2.33467960357666,2.293727397918701,-0.45868831872940063,0.3709447383880615,1.0673167705535889,1.03634774684906
2026-06-13T14:11:44.426411,44,3,6885.547195383526,1,0.09974728524684906,0.1016910970211029,0.10820881277322769,0.020833350718021393,0.013290178775787309,0.8132901787757874,0.644012987613678,0.04527071863412857,0.07207804918289185,0.4957955479621887,0.17250174283981323,0.03696407377719879,0.020781848579645157,0,0.8132901787757874,0,0,0,0.010137289762496948,1,2.3240957260131836,-0.036908239126205444,1.0531585216522217,2.3313400745391846,2.3168511390686035,-0.44306597113609314,0.36924949288368225,1.0716956853866577,1.034621238708496
2026-06-13T14:11:45.132895,45,3,6769.985254274881,1,0.11370009183883667,0.11505246162414551,0.12432581931352615,0.0198839008808136,0.014460396766662553,0.8144603967666626,0.6451110243797302,0.050365813076496124,0.06977838277816772,0.5058102607727051,0.21205103397369385,0.04213316738605499,0.019889749586582184,0,0.8144603967666626,0,0,0,0.011099696159362793,1,2.3068466186523438,-0.03460882604122162,1.0552482604980469,2.3089325428009033,2.3047609329223633,-0.4414101541042328,0.37219250202178955,1.0738160610198975,1.0366805791854858
2026-06-13T14:11:45.818580,46,3,6745.799261920196,1,0.12232717126607895,0.12426510453224182,0.12620916962623596,0.021946053951978683,0.01351927518844609,0.786480724811554,0.6406756639480591,0.053829729557037354,0.07813318818807602,0.5707822442054749,0.19079464673995972,0.05480661988258362,0.021623030304908752,0,0.786480724811554,0,0,0,0.011153079569339752,1,2.298983097076416,-0.04578728973865509,1.0516045093536377,2.3076610565185547,2.2903048992156982,-0.43848273158073425,0.3469081521034241,1.0703918933868408,1.0328172445297241
2026-06-13T14:11:46.498875,47,3,6780.178639028869,1,0.11598794907331467,0.11843881011009216,0.11904993653297424,0.023977648466825485,0.0213645219802856,0.8213645219802856,0.6434516310691833,0.05163365229964256,0.06621778011322021,0.4789782762527466,0.16658121347427368,0.028881747275590897,0.023491179570555687,0,0.8213645219802856,0,0,0,0.010102562606334686,1,2.312612295150757,-0.05372411012649536,1.0541322231292725,2.327697515487671,2.2975270748138428,-0.4638303518295288,0.3563821315765381,1.0697919130325317,1.0384724140167236
2026-06-13T14:11:47.227772,48,3,6746.520011773983,1,0.11849812418222427,0.11964263021945953,0.12269172817468643,0.016788259148597717,0.011845481395721391,0.8118454813957214,0.6435759663581848,0.05190634727478027,0.0771854966878891,0.5247563123703003,0.27312448620796204,0.03993774205446243,0.016605067998170853,0,0.8118454813957214,0,0,0,0.011580340564250946,1,2.2992825508117676,-0.03535449504852295,1.051457166671753,2.305140256881714,2.2934248447418213,-0.440968781709671,0.3702597916126251,1.0661545991897583,1.036759853363037
2026-06-13T14:11:47.916717,49,3,6812.4675145758865,1,0.10968349874019623,0.11374697089195251,0.12062521278858185,0.03090681880712509,0.04031361341476436,0.8403136134147644,0.6491227149963379,0.05045570805668831,0.06515287607908249,0.47727301716804504,0.10137377679347992,0.044019006192684174,0.030410639941692352,0,0.8403136134147644,0,0,0,0.010252498090267181,1,2.318319320678711,-0.053359806537628174,1.050114393234253,2.333075523376465,2.303563356399536,-0.4728304445743561,0.36611083149909973,1.0690454244613647,1.0311833620071411
2026-06-13T14:11:48.595459,50,3,6741.415955955977,1,0.11849210411310196,0.11982354521751404,0.1235477551817894,0.018198605626821518,0.008025419712066606,0.8080254197120667,0.6422191858291626,0.05230553075671196,0.08185316622257233,0.6070001125335693,0.12641462683677673,0.04520971700549126,0.017804522067308426,0,0.8080254197120667,0,0,0,0.010902412235736847,1,2.3055524826049805,-0.03919267654418945,1.059866189956665,2.312689781188965,2.298415422439575,-0.442811518907547,0.3644261658191681,1.0762110948562622,1.0435214042663574
2026-06-13T14:11:49.312924,51,3,6689.150488072435,1,0.12848494946956635,0.1303817480802536,0.13194718956947327,0.022214725613594055,0.023596537113189653,0.8235965371131897,0.6491236686706543,0.056385986506938934,0.08600234240293503,0.5326300859451294,0.19525836408138275,0.03798234462738037,0.022060375660657883,0,0.8235965371131897,0,0,0,0.01139099895954132,1,2.2920784950256348,-0.042097821831703186,1.0555795431137085,2.305428981781006,2.2787282466888428,-0.4534531831741333,0.36925753951072693,1.0692293643951416,1.0419297218322754
2026-06-13T14:11:50.011443,52,3,6923.987917867172,1,0.09667760878801346,0.09857848286628723,0.10463126003742218,0.02019367925822735,0.02116138935089107,0.8211613893508911,0.6481479406356812,0.04402395337820053,0.059619706124067307,0.4257550537586212,0.15762491524219513,0.027239669114351273,0.019936854019761086,0,0.8211613893508911,0,0,0,0.00934409350156784,1,2.3336167335510254,-0.04294554889202118,1.0556371212005615,2.343346357345581,2.3238868713378906,-0.453156441450119,0.36726534366607666,1.0700888633728027,1.0411852598190308
2026-06-13T14:11:50.698725,53,3,6775.330711977313,1,0.1225384771823883,0.1250809282064438,0.12823760509490967,0.025288792327046394,0.024630260467529252,0.8246302604675293,0.6451936364173889,0.054520878940820694,0.07007823884487152,0.4244941771030426,0.17815105617046356,0.02820860594511032,0.025038057938218117,0,0.8246302604675293,0,0,0,0.011005550622940063,1,2.298539638519287,-0.04158686101436615,1.0546990633010864,2.3152716159820557,2.2818076610565186,-0.45329219102859497,0.37011846899986267,1.0696171522140503,1.0397809743881226
