timestamp,episode,stage,reward,success,completed_agents,phase_changes,phase_label,mean_phase,centroid_error,formation_error,column_spacing_error,spacing_uav0_uav1,spacing_uav1_uav2,max_agent_formation_error,mean_dist_to_target,max_dist_to_target,mean_speed,max_speed,mean_attitude_error,smoothness_cost,collision_count,min_pair_dist,crashed,landed,centroid_x,centroid_y,centroid_z,uav0_x,uav1_x,uav2_x,uav0_y,uav1_y,uav2_y,uav0_z,uav1_z,uav2_z,wandb_url
2026-05-28T10:54:06.608637,11,2,27653.00115599797,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.12205483019351959,0.0045218500308692455,0.005611300468444824,0.6934434175491333,0.704666018486023,0.006282378453761339,0.12214875221252441,0.124502994120121,0.2712135314941406,0.27172592282295227,0.008792694658041,0.091408871114254,0,0.6934434175491333,0,1,2.4793179035186768,-0.0035335468128323555,0.21520157158374786,3.1764473915100098,2.4830808639526367,1.7784255743026733,0.002041630446910858,-0.008259503170847893,-0.004382767714560032,0.21558310091495514,0.2148599624633789,0.21516169607639313,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:54:21.845080,12,2,27720.49660436699,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.14567486941814423,0.004929167218506336,0.0050414204597473145,0.6978275775909424,0.707910418510437,0.007317176088690758,0.14575214684009552,0.1479438990354538,0.2727785110473633,0.27331459522247314,0.015277707017958164,0.13160283863544464,0,0.6978275775909424,0,1,2.512439727783203,-0.005482587497681379,0.21495775878429413,3.213608741760254,2.515781879425049,1.8079286813735962,-0.002950530732050538,-0.0022537983022630215,-0.011243432760238647,0.21527744829654694,0.2145700603723526,0.21502575278282166,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:54:37.467404,13,2,27732.691239057578,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15253381431102753,0.002871214412152767,0.0024569034576416016,0.6990684270858765,0.7039822340011597,0.003900670912116766,0.15255893766880035,0.15384669601917267,0.272568017244339,0.2732357382774353,0.016060076653957367,0.11680697649717331,0,0.6990684270858765,0,1,2.521292209625244,-0.0037951134145259857,0.2149142026901245,3.221992254257202,2.5229296684265137,1.8189549446105957,-0.0008171412046067417,-0.0036591917742043734,-0.0069090076722204685,0.21465876698493958,0.21493233740329742,0.21515150368213654,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:54:51.949810,14,2,27733.858426733044,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.14863556623458862,0.00590929202735424,0.0008162081241607222,0.6991270184516907,0.6992405652999878,0.008842519484460354,0.14876732230186462,0.14921638369560242,0.27630043029785156,0.2770824134349823,0.014255923219025135,0.07818315923213959,0,0.6991270184516907,0,1,2.5162298679351807,0.0007061311043798923,0.21514272689819336,3.2153077125549316,2.5163114070892334,1.8170711994171143,-0.008085084147751331,0.0054303668439388275,0.004773110616952181,0.21537555754184723,0.21515624225139618,0.21489639580249786,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:55:06.413336,15,2,27734.555054295713,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15379679203033447,0.007611857261508703,0.014138638973236084,0.7132895588874817,0.6850122809410095,0.010284843854606152,0.1539052277803421,0.1582835167646408,0.2730760872364044,0.2747119069099426,0.007540381047874689,0.07720036059617996,0,0.6850122809410095,0,1,2.5225398540496826,-0.0032449185382574797,0.21538127958774567,3.2263572216033936,2.513134479522705,1.8281276226043701,0.002350400434806943,-0.007399831898510456,-0.0046853236854076385,0.2156769335269928,0.2151496857404709,0.2153172492980957,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:55:22.092538,16,2,27732.00957606208,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15435613691806793,0.00549474498257041,0.0027992248535155806,0.6966778635978699,0.6977236866950989,0.00798184983432293,0.15445514023303986,0.15641936659812927,0.2762567698955536,0.2778988182544708,0.012821044772863388,0.06346635520458221,0,0.6966778635978699,0,1,2.522906541824341,-0.004539535380899906,0.21576957404613495,3.2198617458343506,2.523289203643799,1.825568675994873,-0.011917161755263805,0.00019350704678799957,-0.0018949516816064715,0.21567223966121674,0.21588438749313354,0.21575205028057098,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:55:37.166047,17,2,27738.377869385797,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.1550901234149933,0.003692725906148553,0.0031767189502716064,0.6977081894874573,0.7040616273880005,0.004789852071553469,0.1551312357187271,0.15661992132663727,0.27464526891708374,0.2779974937438965,0.011546477675437927,0.09451546519994736,0,0.6977081894874573,0,1,2.5239028930664062,-0.004250696394592524,0.2156824916601181,3.223703622817993,2.526033401489258,1.8219718933105469,-0.009036070667207241,-0.0017651619855314493,-0.0019508568802848458,0.21573862433433533,0.21546392142772675,0.21584494411945343,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:55:51.563814,18,2,27731.84118012236,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15504370629787445,0.005459461361169815,0.00397917628288269,0.7072931528091431,0.6993348002433777,0.006814447697252035,0.15512068569660187,0.15884098410606384,0.27492451667785645,0.28213638067245483,0.014536279253661633,0.06415563076734543,0,0.6993348002433777,0,1,2.523988723754883,-0.005132129881531,0.21544639766216278,3.228569507598877,2.5213279724121094,1.8220688104629517,-0.002875467762351036,-0.01140214130282402,-0.001118781277909875,0.21573147177696228,0.21523649990558624,0.21537120640277863,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:56:07.084168,19,2,27735.387065563107,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15572406351566315,0.007266141939908266,0.00642047524452205,0.6881313323974609,0.6990277171134949,0.008662543259561062,0.15582631528377533,0.15989156067371368,0.27471446990966797,0.27730298042297363,0.014876912347972393,0.05423980951309204,0,0.6881313323974609,0,1,2.524155855178833,-0.006424459163099527,0.2162766456604004,3.2158596515655518,2.527782917022705,1.8288252353668213,-0.008912036195397377,-0.00024396709341090173,-0.010117373429238796,0.21612229943275452,0.21604278683662415,0.2166648656129837,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:56:22.025295,20,3,27741.90188662562,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.1531212329864502,0.0034782791044563055,0.0014787435531615767,0.6971082091331482,0.6999343037605286,0.00430205836892128,0.15315920114517212,0.15431305766105652,0.2723284065723419,0.27329617738723755,0.012842514552175999,0.08923494815826416,0,0.6971082091331482,0,1,2.5207512378692627,-0.01229389850050211,0.21584951877593994,3.218778371810913,2.521681070327759,1.8217947483062744,-0.012440926395356655,-0.016317320987582207,-0.008123449981212616,0.21554960310459137,0.21598799526691437,0.2160109281539917,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:56:37.639578,21,3,27708.982849789176,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.12345985323190689,0.005967922508716583,0.004879075288772627,0.7092851996421814,0.7004729509353638,0.007158433087170124,0.12357699871063232,0.12764503061771393,0.2722617983818054,0.2736244797706604,0.016301048919558525,0.11517897993326187,0,0.7004729509353638,0,1,2.4802401065826416,-0.008477971889078617,0.21594516932964325,3.1865310668945312,2.477306365966797,1.7768831253051758,-0.011874617077410221,-0.002614243421703577,-0.010945056565105915,0.21558408439159393,0.21587486565113068,0.21637655794620514,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:56:53.277465,22,3,27776.695101621466,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.14330612123012543,0.0056411284022033215,0.00794076919555664,0.6911680698394775,0.7070496082305908,0.006403718143701553,0.14338968694210052,0.14750759303569794,0.2720194160938263,0.27375170588493347,0.017706923186779022,0.1038145124912262,0,0.6911680698394775,0,1,2.508314609527588,-0.004131618421524763,0.21624188125133514,3.204753875732422,2.51358699798584,1.8066030740737915,-0.006498769856989384,-0.0077658165246248245,0.001869730418547988,0.21609707176685333,0.21628804504871368,0.21634052693843842,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:57:08.486591,23,3,27794.538218428137,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.1517820805311203,0.003334583481773734,0.005459398031234741,0.7075126767158508,0.6965938806533813,0.0039784107357263565,0.1517968773841858,0.15524588525295258,0.27394989132881165,0.2747857868671417,0.01637757010757923,0.08468399196863174,0,0.6965938806533813,0,1,2.519185781478882,-0.007402203977108002,0.21618980169296265,3.223054885864258,2.5155436992645264,1.8189586400985718,-0.006813979707658291,-0.005943707190454006,-0.009448925964534283,0.21690544486045837,0.21574047207832336,0.2159234881401062,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:57:25.778299,24,3,27808.95310903237,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.1524714231491089,0.0025322239380329847,0.003044652938842818,0.702095091342926,0.7039942145347595,0.003418325912207365,0.152482271194458,0.15449227392673492,0.2735176384449005,0.27657076716423035,0.009955850429832935,0.08157647401094437,0,0.702095091342926,0,1,2.5206551551818848,-0.007161710411310196,0.21544408798217773,3.2233808040618896,2.5212881565093994,1.8172963857650757,-0.006573407910764217,-0.008383098058402538,-0.006528624799102545,0.21524623036384583,0.21558591723442078,0.215500146150589,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:57:40.573494,25,3,27801.800353987124,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.14971284568309784,0.008288021199405193,0.0065736472606658936,0.7033925652503967,0.6902452707290649,0.010518256574869156,0.1499212086200714,0.15407302975654602,0.274845689535141,0.27618902921676636,0.01214909553527832,0.08490893244743347,0,0.6902452707290649,0,1,2.51745343208313,-0.00044702147715725005,0.21533560752868652,3.2163641452789307,2.513118267059326,1.822878122329712,-0.01090871263295412,0.003454705234616995,0.006112942937761545,0.21534480154514313,0.21541447937488556,0.21524755656719208,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:57:56.886323,26,3,27806.385028859197,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15299664437770844,0.00505195464938879,0.003785091638565108,0.7012290954589844,0.7063410878181458,0.007492811419069767,0.15307502448558807,0.15544581413269043,0.27308258414268494,0.27361369132995605,0.008051791228353977,0.09141302108764648,0,0.7012290954589844,0,1,2.520806074142456,-0.006884528324007988,0.21612954139709473,3.2237207889556885,2.5225021839141846,1.8161952495574951,-0.011746319942176342,-0.007918289862573147,-0.0009889757493510842,0.215873584151268,0.21603137254714966,0.2164836823940277,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:58:12.546035,27,3,27802.370296623343,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15845194458961487,0.005700815003365278,0.0017630457878112793,0.6982911229133606,0.7018172144889832,0.00841518584638834,0.15857060253620148,0.15914016962051392,0.2720409631729126,0.274123877286911,0.007553517818450928,0.08377915620803833,0,0.6982911229133606,0,1,2.527923107147217,-0.004974936600774527,0.21587006747722626,3.227355718612671,2.529074192047119,1.82733952999115,0.001019481336697936,-0.002627217909321189,-0.013317073695361614,0.215248703956604,0.21555142104625702,0.21681006252765656,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:58:28.867888,28,3,27808.062132341693,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15492893755435944,0.007898643612861633,0.009918677806854292,0.7070083022117615,0.712829053401947,0.011005307547748089,0.1550372987985611,0.16179008781909943,0.2727713882923126,0.2745041251182556,0.0202458705753088,0.07946766167879105,0,0.7070083022117615,0,1,2.52363920211792,-0.007699623238295317,0.21554334461688995,3.2325727939605713,2.5255792140960693,1.8127654790878296,-0.009108240716159344,-0.004661514423787594,-0.009329114109277725,0.21479065716266632,0.2158219963312149,0.21601741015911102,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:58:44.188564,29,3,27808.923925076597,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.1521889567375183,0.007345820311456919,0.015397578477859497,0.7138318419456482,0.6830366849899292,0.010299195535480976,0.1522713154554367,0.15773606300354004,0.2728365361690521,0.2745791971683502,0.015881897881627083,0.100624680519104,0,0.6830366849899292,0,1,2.5195770263671875,-0.00910378247499466,0.21620142459869385,3.2231361865997314,2.509315013885498,1.8262797594070435,-0.012106722220778465,-0.008232391439378262,-0.0069722337648272514,0.21571210026741028,0.21612930297851562,0.21676288545131683,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:59:00.439074,30,3,27804.619345863088,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15299810469150543,0.0054077282547950745,0.009180158376693726,0.7069211602210999,0.6885608434677124,0.006729052402079105,0.1530478149652481,0.15761186182498932,0.27240148186683655,0.274487167596817,0.009085536934435368,0.13325470685958862,0,0.6885608434677124,0,1,2.5208795070648193,-0.004197224508970976,0.2161961793899536,3.22165846824646,2.5147693157196045,1.8262110948562622,-0.00026369435363449156,-0.006985396612435579,-0.005342581775039434,0.2160532921552658,0.21578168869018555,0.2167535275220871,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:59:16.602876,31,3,27807.256383275628,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15328769385814667,0.004505086224526167,0.004622727632522583,0.6982435584068298,0.707489013671875,0.005636502522975206,0.15333564579486847,0.1557551622390747,0.2717204988002777,0.27333617210388184,0.018641164526343346,0.10627464205026627,0,0.6982435584068298,0,1,2.5215985774993896,-0.003405890194699168,0.2157701700925827,3.2229084968566895,2.524685859680176,1.8172016143798828,-0.007869637571275234,-0.0024687950499355793,0.00012076283746864647,0.2157323956489563,0.21581150591373444,0.21576659381389618,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:59:31.065781,32,3,27809.947469395687,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15288734436035156,0.0029249077197164297,0.002131235599517778,0.6983235478401184,0.697413980960846,0.003888087347149849,0.15291118621826172,0.1546841859817505,0.27438870072364807,0.27483826875686646,0.015843288972973824,0.04337901994585991,0,0.697413980960846,0,1,2.5211031436920166,-0.007008248474448919,0.2155563086271286,3.2191073894500732,2.5208072662353516,1.823394775390625,-0.010344480164349079,-0.0046225059777498245,-0.006057758815586567,0.21561594307422638,0.2154710441827774,0.21558190882205963,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T10:59:48.048164,33,3,27806.89808999688,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15143947303295135,0.0024493795353919268,0.003989756107330322,0.695568323135376,0.7035478353500366,0.0028042111080139875,0.15145085752010345,0.1536804586648941,0.2727622091770172,0.2739480435848236,0.01698775589466095,0.100658118724823,0,0.695568323135376,0,1,2.519162178039551,0.0004676008829846978,0.21595637500286102,3.2173879146575928,2.521819829940796,1.8182785511016846,0.0017644097097218037,0.0013340190052986145,-0.0016956260660663247,0.21575263142585754,0.21617954969406128,0.21593691408634186,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T11:00:03.460085,34,3,27805.503306711704,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15440529584884644,0.004225375596433878,0.0027303695678710938,0.6983777284622192,0.7038384675979614,0.0057496861554682255,0.15446047484874725,0.15584009885787964,0.2717239558696747,0.2727280557155609,0.009020494297146797,0.10383329540491104,0,0.6983777284622192,0,1,2.5228030681610107,-0.00376954791136086,0.21602119505405426,3.2229645252227783,2.524641275405884,1.820802927017212,-0.009507198818027973,-0.0007916521863080561,-0.001009792904369533,0.21635615825653076,0.2160419076681137,0.21566550433635712,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T11:00:18.451609,35,3,27809.831820411884,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15413185954093933,0.003926266450434923,0.004846423864364624,0.705958902835846,0.6962660551071167,0.004533977713435888,0.1541692614555359,0.1565811187028885,0.2721411883831024,0.27380073070526123,0.009356054477393627,0.1057690754532814,0,0.6962660551071167,0,1,2.522524833679199,-0.0008674468845129013,0.2160070389509201,3.225243330001831,2.519292116165161,1.8230392932891846,0.0027355302590876818,-0.0005341537180356681,-0.004803717136383057,0.21643778681755066,0.2160239964723587,0.21555928885936737,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T11:00:33.753139,36,3,27815.708355397703,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15255549550056458,0.008043504320085049,0.008175760507583618,0.6952021718025208,0.711553692817688,0.009285647422075272,0.15271854400634766,0.15708661079406738,0.2738509476184845,0.2753240168094635,0.020105082541704178,0.10011967271566391,0,0.6952021718025208,0,1,2.5205817222595215,-0.0015120761236175895,0.21593964099884033,3.2211389541625977,2.5260796546936035,1.8145264387130737,-0.01077489648014307,0.00331819336861372,0.0029204748570919037,0.21627570688724518,0.2161436825990677,0.21539954841136932,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T11:00:50.323367,37,3,27804.145106479915,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.14847929775714874,0.0055329822935163975,0.002323240041732788,0.703284740447998,0.6986382603645325,0.008228768594563007,0.14858822524547577,0.15046973526477814,0.2698146402835846,0.2704809308052063,0.015743045136332512,0.09271535277366638,0,0.6986382603645325,0,1,2.5153472423553467,-0.004884681198745966,0.21586637198925018,3.21701717376709,2.5138309001922607,1.8151930570602417,-0.012935065664350986,-0.0011717863380908966,-0.0005471919430419803,0.2162061333656311,0.21593134105205536,0.2154616415500641,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
2026-05-28T11:01:05.793775,38,3,27806.982726741528,1,3,0,LAND_COLUMN_FORMATION_B,2.0,0.15171581506729126,0.005840288940817118,0.005074870586395219,0.69394850730896,0.6959017515182495,0.008098776452243328,0.15181854367256165,0.15508410334587097,0.27161914110183716,0.27522820234298706,0.018261827528476715,0.08803215622901917,0,0.69394850730896,0,1,2.5193309783935547,-0.0043390546925365925,0.21608954668045044,3.213909387588501,2.5199625492095947,1.824121117591858,-0.008188131265342236,-0.0069892010651528835,0.0021601670887321234,0.21686537563800812,0.2159496247768402,0.2154536098241806,https://wandb.ai/ememchijioke-university-of-klagenfurt/marl-uav-v0-5-column-formation-landing/runs/vnwe6kgy
