timestamp,episode,stage,stage_name,reward,success,phase,phase_name,center_error,mean_dist_to_target,formation_error,spacing_error,mean_speed,mean_ref_speed,mean_cmd_speed,mean_correction,action_smoothness,collision_count,min_pair_dist,min_obstacle_margin,mean_obstacle_margin,obstacle_collision_count,obstacle_near_miss_count,obstacle_clear,crashed,progress,formation_safe,centroid_x,centroid_y,centroid_z
2026-06-21T14:41:48.090773,10,1,no_obstacle_bootstrap,-46949.601546974714,1,4,landing,1.0811066627502441,1.0812557935714722,1.0812557935714722,0.32462700208028156,0.16702081263065338,0.1880602091550827,0.19112516939640045,0.13958017528057098,0.04369720444083214,0,0.7084376215934753,999.0,999.0,0,0,1,0,-0.0014020204544067383,0,8.079655647277832,-0.005826572421938181,0.13569022715091705
2026-06-21T14:41:52.702146,11,1,no_obstacle_bootstrap,-46919.659898305545,1,4,landing,1.0793732404708862,1.079511046409607,1.079511046409607,0.3159320553143819,0.17806683480739594,0.18769298493862152,0.19151417911052704,0.17086799442768097,0.04805348813533783,0,0.7255922555923462,999.0,999.0,0,0,1,0,-0.0016238689422607422,0,8.077923774719238,0.005761106964200735,0.13562223315238953
2026-06-21T14:41:57.382130,12,1,no_obstacle_bootstrap,-47620.49764457184,1,4,landing,1.0867782831192017,1.0869277715682983,1.0869277715682983,0.3234848380088806,0.177824005484581,0.18848341703414917,0.1922951191663742,0.162223681807518,0.04292706027626991,0,0.6910412311553955,999.0,999.0,0,0,1,0,-0.0016436576843261719,0,8.085339546203613,-0.011632363311946392,0.13467955589294434
2026-06-21T14:42:01.996640,13,1,no_obstacle_bootstrap,-46894.468081824125,1,4,landing,1.074123740196228,1.0743032693862915,1.0743032693862915,0.32986152172088623,0.17036545276641846,0.18679605424404144,0.18977706134319305,0.1397009938955307,0.0364484041929245,0,0.6896672248840332,999.0,999.0,0,0,1,0,-0.0014007091522216797,0,8.072696685791016,-0.004196663852781057,0.13519036769866943
2026-06-21T14:42:07.232416,14,1,no_obstacle_bootstrap,-47550.31671994499,1,4,landing,1.1018030643463135,1.101988673210144,1.101988673210144,0.3372902472813924,0.18255555629730225,0.1909080296754837,0.1940469741821289,0.15228845179080963,0.04421420022845268,0,0.6822652220726013,999.0,999.0,0,0,1,0,-0.0017246007919311523,0,8.1003999710083,-0.007474005222320557,0.13508306443691254
2026-06-21T14:42:11.758505,15,1,no_obstacle_bootstrap,-47633.73585981415,1,4,landing,1.0961581468582153,1.0964255332946777,1.0964255332946777,0.32781392335891724,0.1827746033668518,0.19006036221981049,0.19280223548412323,0.13553278148174286,0.04291793331503868,0,0.6997343897819519,999.0,999.0,0,0,1,0,-0.001974940299987793,0,8.094768524169922,0.002319375751540065,0.13512901961803436
2026-06-21T14:42:16.300511,16,1,no_obstacle_bootstrap,-46497.06183277061,1,4,landing,1.073575735092163,1.07374107837677,1.07374107837677,0.32825082540512085,0.1739952117204666,0.18677186965942383,0.19098110496997833,0.17530548572540283,0.04555796459317207,0,0.6930651664733887,999.0,999.0,0,0,1,0,-0.0013686418533325195,0,8.07211971282959,0.008240739814937115,0.1352834701538086
2026-06-21T14:42:21.037113,17,1,no_obstacle_bootstrap,-47526.93766507504,1,4,landing,1.0899543762207031,1.0901355743408203,1.0901355743408203,0.3340051571528117,0.17317743599414825,0.18929709494113922,0.1938171237707138,0.19039851427078247,0.04734926298260689,0,0.7045661807060242,999.0,999.0,0,0,1,0,-0.0013469457626342773,0,8.088539123535156,-0.002812107326462865,0.13545314967632294
2026-06-21T14:42:25.573999,18,1,no_obstacle_bootstrap,-47079.8583991204,1,4,landing,1.0772581100463867,1.077400803565979,1.077400803565979,0.31602539618810016,0.17418627440929413,0.1871129721403122,0.1901320219039917,0.14136101305484772,0.04940420389175415,0,0.7221885323524475,999.0,999.0,0,0,1,0,-0.0015778541564941406,0,8.075852394104004,-0.0020367305260151625,0.13497544825077057
2026-06-21T14:42:30.636983,19,1,no_obstacle_bootstrap,-47368.71371734834,1,4,landing,1.0896189212799072,1.0897866487503052,1.0897866487503052,0.3369032144546509,0.17961864173412323,0.1887151598930359,0.19124038517475128,0.12823279201984406,0.025658920407295227,0,0.6904259920120239,999.0,999.0,0,0,1,0,-0.002016782760620117,0,8.088241577148438,-0.00573257589712739,0.1344679445028305
2026-06-21T14:42:35.968164,20,1,no_obstacle_bootstrap,-47429.77792459149,1,4,landing,1.0809991359710693,1.0811573266983032,1.0811573266983032,0.3277607361475627,0.1678435355424881,0.1875956654548645,0.19046632945537567,0.13331453502178192,0.05194142460823059,0,0.7088911533355713,999.0,999.0,0,0,1,0,-0.0013135671615600586,0,8.079580307006836,-0.009741067886352539,0.13450296223163605
2026-06-21T14:42:40.787187,21,1,no_obstacle_bootstrap,-46995.719576559975,1,4,landing,1.092482328414917,1.0926517248153687,1.0926517248153687,0.33416662613550824,0.16714884340763092,0.1894984096288681,0.19256870448589325,0.13983817398548126,0.04386717453598976,0,0.698059618473053,999.0,999.0,0,0,1,0,-0.001431584358215332,0,8.091078758239746,0.005889435764402151,0.13504749536514282
2026-06-21T14:42:45.535255,22,1,no_obstacle_bootstrap,-48003.895047025755,1,4,landing,1.0974128246307373,1.0975680351257324,1.0975680351257324,0.3357531229654948,0.1784236878156662,0.1902868151664734,0.19412951171398163,0.1537836343050003,0.08809275180101395,0,0.692753791809082,999.0,999.0,0,0,1,0,-0.0017974376678466797,0,8.095890998840332,-0.01795828342437744,0.13491205871105194
2026-06-21T14:42:50.346548,23,1,no_obstacle_bootstrap,-46223.10369081486,1,4,landing,1.0960414409637451,1.0962600708007812,1.0962600708007812,0.3531487782796224,0.18270917236804962,0.19011147320270538,0.19301976263523102,0.13537679612636566,0.02914438210427761,0,0.6799628138542175,999.0,999.0,0,0,1,0,-0.0018036365509033203,0,8.094645500183105,-0.0013505220413208008,0.13528458774089813
2026-06-21T14:42:55.108315,24,1,no_obstacle_bootstrap,-47887.02092610674,1,4,landing,1.0947719812393188,1.0949689149856567,1.0949689149856567,0.33061997095743817,0.17229397594928741,0.18995241820812225,0.19299465417861938,0.14091065526008606,0.030431678518652916,0,0.7058176398277283,999.0,999.0,0,0,1,0,-0.0014368295669555664,0,8.093364715576172,-0.00507644796743989,0.13525857031345367
2026-06-21T14:42:59.881489,25,1,no_obstacle_bootstrap,-47522.169739944846,1,4,landing,1.092313289642334,1.0925045013427734,1.0925045013427734,0.33988773822784424,0.17505526542663574,0.18999089300632477,0.1924784779548645,0.13190656900405884,0.059652816504240036,0,0.6862205862998962,999.0,999.0,0,0,1,0,-0.0017219781875610352,0,8.090822219848633,-0.009996950626373291,0.13617156445980072
2026-06-21T14:43:04.618101,26,1,no_obstacle_bootstrap,-47693.81533250968,1,4,landing,1.0853526592254639,1.0855109691619873,1.0855109691619873,0.3299713333447774,0.17128314077854156,0.1887608766555786,0.19176991283893585,0.14472079277038574,0.0587766207754612,0,0.7039340734481812,999.0,999.0,0,0,1,0,-0.0014388561248779297,0,8.08389949798584,-0.005850175861269236,0.13583894073963165
2026-06-21T14:43:09.249959,27,1,no_obstacle_bootstrap,-46827.241612424084,1,4,landing,1.0932958126068115,1.0934547185897827,1.0934547185897827,0.3312146266301473,0.1801476925611496,0.1898394078016281,0.1930282711982727,0.1493164449930191,0.04453055560588837,0,0.7017219066619873,999.0,999.0,0,0,1,0,-0.0018600225448608398,0,8.091842651367188,-0.0089377760887146,0.13563662767410278
2026-06-21T14:43:13.977126,28,1,no_obstacle_bootstrap,-47814.03016430537,1,4,landing,1.0839016437530518,1.0840615034103394,1.0840615034103394,0.3291212519009908,0.17261390388011932,0.1884087175130844,0.1909884214401245,0.14377491176128387,0.03311045467853546,0,0.7089399099349976,999.0,999.0,0,0,1,0,-0.0014595985412597656,0,8.082467079162598,0.004596292972564697,0.13555876910686493
2026-06-21T14:43:18.578048,29,1,no_obstacle_bootstrap,-47408.21959059413,1,4,landing,1.0850727558135986,1.0852197408676147,1.0852197408676147,0.3252550959587097,0.17940889298915863,0.1885848492383957,0.19154036045074463,0.13996990025043488,0.04226318374276161,0,0.7097185850143433,999.0,999.0,0,0,1,0,-0.0016396045684814453,0,8.083610534667969,-0.009142796508967876,0.13556469976902008
2026-06-21T14:43:23.371483,30,2,easy_offset_obstacle,-47777.007565824555,1,4,landing,1.0822052955627441,1.0824460983276367,1.0824460983276367,0.32333266735076904,0.17487700283527374,0.18792824447155,0.190665602684021,0.1244971826672554,0.03794937953352928,0,0.694672167301178,999.0,999.0,0,0,1,0,-0.0015910863876342773,0,8.080791473388672,-0.0062566795386374,0.1349438577890396
2026-06-21T14:43:29.511380,31,2,easy_offset_obstacle,-79403.46496815608,1,4,landing,0.5841136574745178,0.5842635035514832,0.5842635035514832,0.01647961139678955,0.14902406930923462,0.1159164309501648,0.11853524297475815,0.16890422999858856,0.04423065111041069,0,1.1835975646972656,3.2749963092803953,3.7822722880045574,0,0,1,0,-0.0009627938270568848,0,7.581477642059326,-0.0061943731270730495,0.13508301973342896
2026-06-21T14:43:34.749603,32,2,easy_offset_obstacle,-56695.14800838545,1,4,landing,0.8376370668411255,0.8378224968910217,0.8378224968910217,0.19196786483128866,0.16598132252693176,0.1518247127532959,0.15489314496517181,0.1484626680612564,0.03141791746020317,0,0.9186553359031677,3.6086507129669187,4.020683794021607,0,0,1,0,-0.0015012025833129883,0,7.83576774597168,-0.003951211925595999,0.13579057157039642
2026-06-21T14:43:39.674320,33,2,easy_offset_obstacle,-51705.65222336119,1,4,landing,1.03518545627594,1.035369634628296,1.035369634628296,0.3082564075787862,0.1728840470314026,0.18133647739887238,0.1854051947593689,0.18079787492752075,0.0371134988963604,0,0.7176703214645386,3.8897950935363768,4.209637432098389,0,0,1,0,-0.0013386011123657227,0,8.033581733703613,-0.013948877342045307,0.1358848214149475
2026-06-21T14:43:44.621620,34,2,easy_offset_obstacle,-50490.84446851262,1,4,landing,1.108587384223938,1.1087733507156372,1.1087733507156372,0.3372366825739543,0.17094580829143524,0.1922369748353958,0.19580744206905365,0.17135381698608398,0.03980950638651848,0,0.6947391033172607,3.986695556640625,4.276979713439942,0,0,1,0,-0.0016353130340576172,0,8.107176780700684,-0.0034590561408549547,0.1357981413602829
2026-06-21T14:43:49.510893,35,2,easy_offset_obstacle,-47509.94253622873,1,4,landing,1.080051302909851,1.080211877822876,1.080211877822876,0.33097227414449054,0.17677824199199677,0.18754564225673676,0.19114194810390472,0.16229070723056793,0.043651532381772995,0,0.7057737708091736,3.973325042724609,4.249842910766602,0,0,1,0,-0.0017107725143432617,0,8.078644752502441,-0.0029799938201904297,0.13502293825149536
2026-06-21T14:43:54.410465,36,2,easy_offset_obstacle,-47315.98226126809,1,4,landing,1.0752038955688477,1.0753875970840454,1.0753875970840454,0.32320958375930786,0.17129850387573242,0.18662841618061066,0.19024737179279327,0.17206208407878876,0.03299447149038315,0,0.7216006517410278,3.940515785217285,4.246852029164632,0,0,1,0,-0.0015721321105957031,0,8.073807716369629,-0.005730589386075735,0.1344750076532364
2026-06-21T14:43:59.160886,37,2,easy_offset_obstacle,-47741.21116626793,1,4,landing,1.0823420286178589,1.0825761556625366,1.0825761556625366,0.33807023366292316,0.1710868924856186,0.18830381333827972,0.19199733436107635,0.17205959558486938,0.03538428992033005,0,0.6889761090278625,3.9782393264770506,4.253643779754639,0,0,1,0,-0.0015937089920043945,0,8.080849647521973,-0.011445502750575542,0.13565301895141602
2026-06-21T14:44:03.955443,38,2,easy_offset_obstacle,-47623.94187506177,1,4,landing,1.0872783660888672,1.0874344110488892,1.0874344110488892,0.3286253809928894,0.1723734587430954,0.18886606395244598,0.1924399584531784,0.16619445383548737,0.033290792256593704,0,0.7033445835113525,3.965782432556152,4.254114259084066,0,0,1,0,-0.0016835927963256836,0,8.085844993591309,0.005976041313260794,0.13548944890499115
2026-06-21T14:44:09.062557,39,2,easy_offset_obstacle,-47074.03169213385,1,4,landing,1.0787168741226196,1.0788778066635132,1.0788778066635132,0.321959912776947,0.18479007482528687,0.1873530149459839,0.19126369059085846,0.16333211958408356,0.030338821932673454,0,0.7049779295921326,3.95650032043457,4.248501249949137,0,0,1,0,-0.0018104314804077148,0,8.077309608459473,-0.00124325358774513,0.1350671499967575
2026-06-21T14:44:13.853574,40,2,easy_offset_obstacle,-47512.12167099584,1,4,landing,1.0872420072555542,1.0874110460281372,1.0874110460281372,0.32790589332580566,0.179499551653862,0.18861286342144012,0.19179707765579224,0.15984587371349335,0.03468675911426544,0,0.6960923671722412,3.982367305755615,4.259145526885987,0,0,1,0,-0.0019112825393676758,0,8.085801124572754,-0.01097522210329771,0.1348695009946823
2026-06-21T14:44:18.580265,41,2,easy_offset_obstacle,-47371.63870343611,1,4,landing,1.0790886878967285,1.0792694091796875,1.0792694091796875,0.34050629536310834,0.1720690280199051,0.1869543194770813,0.1906747817993164,0.1749044805765152,0.059949349611997604,0,0.6892625093460083,3.95948579788208,4.247234611511231,0,0,1,0,-0.0014885663986206055,0,8.077744483947754,0.00028040012693963945,0.13384361565113068
2026-06-21T14:44:23.272756,42,2,easy_offset_obstacle,-47746.93397443333,1,4,landing,1.0858231782913208,1.0859935283660889,1.0859935283660889,0.3344016869862874,0.17325693368911743,0.18773122131824493,0.191955104470253,0.1879970282316208,0.04431038722395897,0,0.6989316344261169,3.96217134475708,4.254533081054688,0,0,1,0,-0.0016765594482421875,0,8.084507942199707,-0.0023802120704203844,0.13337360322475433
2026-06-21T14:44:28.048466,43,2,easy_offset_obstacle,-47467.400607115254,1,4,landing,1.092483639717102,1.0926856994628906,1.0926856994628906,0.33128152290980023,0.1820760816335678,0.18897676467895508,0.1930505782365799,0.197528675198555,0.04879176244139671,0,0.6922932863235474,3.9814603614807127,4.262608159383138,0,0,1,0,-0.0017480850219726562,0,8.091145515441895,-0.004880706313997507,0.1338340789079666
2026-06-21T14:44:32.767478,44,2,easy_offset_obstacle,-48290.89781597535,1,4,landing,1.07663094997406,1.0767980813980103,1.0767980813980103,0.3188048005104065,0.16839124262332916,0.18644171953201294,0.1894664317369461,0.15752047300338745,0.049148350954055786,0,0.7228250503540039,3.961526184082031,4.249091415405274,0,0,1,0,-0.0016629695892333984,0,8.075272560119629,-0.006921788211911917,0.13361965119838715
2026-06-21T14:44:37.488759,45,2,easy_offset_obstacle,-47270.83008277819,1,4,landing,1.0823930501937866,1.0826436281204224,1.0826436281204224,0.32279103994369507,0.16713733971118927,0.1875951886177063,0.19097037613391876,0.16704773902893066,0.039178572595119476,0,0.7094271779060364,3.9662430572509764,4.2553727912902835,0,0,1,0,-0.0013301372528076172,0,8.080998420715332,-0.010667125694453716,0.13388307392597198
2026-06-21T14:44:42.135105,46,2,easy_offset_obstacle,-47081.82063732087,1,4,landing,1.0871684551239014,1.0874392986297607,1.0874392986297607,0.3349152406056722,0.17902709543704987,0.18844585120677948,0.19160549342632294,0.159340038895607,0.032615434378385544,0,0.6682173609733582,4.000655918121338,4.259745864868164,0,0,1,0,-0.0017025470733642578,0,8.085737228393555,-0.013271589763462543,0.1341630071401596
2026-06-21T14:44:47.130888,47,2,easy_offset_obstacle,-47477.869315701304,1,4,landing,1.092516303062439,1.092710018157959,1.092710018157959,0.34184231360753375,0.16753418743610382,0.18940699100494385,0.19273996353149414,0.17128853499889374,0.0322299487888813,0,0.6950762867927551,3.9873502540588377,4.262866923014323,0,0,1,0,-0.0012723207473754883,0,8.091114044189453,-0.009133080951869488,0.1345778852701187
2026-06-21T14:44:52.047064,48,2,easy_offset_obstacle,-48048.78671924556,1,4,landing,1.0791171789169312,1.0792670249938965,1.0792670249938965,0.32166441281636554,0.16477768123149872,0.18710941076278687,0.19055180251598358,0.17564912140369415,0.04333801567554474,0,0.7156260013580322,3.977123050689697,4.2504469045003255,0,0,1,0,-0.0013996362686157227,0,8.077733039855957,-0.006972630973905325,0.13419045507907867
2026-06-21T14:44:56.912162,49,2,easy_offset_obstacle,-46999.86954928644,1,4,landing,1.0766420364379883,1.0769414901733398,1.0769414901733398,0.33633063236872357,0.17394137382507324,0.18672971427440643,0.1898876279592514,0.16357336938381195,0.04538017511367798,0,0.7019447088241577,3.994944839477539,4.2471018918355306,0,0,1,0,-0.0017491579055786133,0,8.075270652770996,-0.004762232303619385,0.1341148018836975
2026-06-21T14:45:01.704560,50,2,easy_offset_obstacle,-47179.0812846561,1,4,landing,1.0771114826202393,1.0773833990097046,1.0773833990097046,0.32669458786646527,0.17307306826114655,0.18690915405750275,0.19042497873306274,0.17280198633670807,0.050959158688783646,0,0.6833239197731018,3.9459679412841795,4.246300487518311,0,0,1,0,-0.001269698143005371,0,8.0757417678833,-0.002157191513106227,0.13426123559474945
2026-06-21T14:45:06.629786,51,2,easy_offset_obstacle,-47825.317111356184,1,4,landing,1.0874284505844116,1.0876084566116333,1.0876084566116333,0.3354707956314087,0.18202747404575348,0.18810153007507324,0.19190192222595215,0.18136648833751678,0.05311965569853783,0,0.689117431640625,3.987210540771484,4.258350798288981,0,0,1,0,-0.0020717382431030273,0,8.086064338684082,-0.008721430785953999,0.1337479203939438
2026-06-21T14:45:11.353165,52,2,easy_offset_obstacle,-47966.69528111736,1,4,landing,1.0966925621032715,1.0968416929244995,1.0968416929244995,0.3394036690394084,0.1775328367948532,0.18977271020412445,0.193450927734375,0.18684132397174835,0.034978095442056656,0,0.6945191025733948,3.9906199264526365,4.266170450846354,0,0,1,0,-0.0017552375793457031,0,8.09533405303955,-0.004816850181668997,0.1343551129102707
2026-06-21T14:45:16.067759,53,2,easy_offset_obstacle,-47619.35831825962,1,4,landing,1.0859532356262207,1.086181402206421,1.086181402206421,0.32650142908096313,0.1764187067747116,0.18820720911026,0.19102418422698975,0.17174337804317474,0.04902298375964165,0,0.7005122303962708,3.9599359321594236,4.256401487986246,0,0,1,0,-0.0015622377395629883,0,8.08457088470459,-0.006990353111177683,0.13432927429676056
2026-06-21T14:45:20.887021,54,2,easy_offset_obstacle,-47811.15840794549,1,4,landing,1.0878030061721802,1.0879602432250977,1.0879602432250977,0.3321872154871623,0.1767028421163559,0.18834958970546722,0.19255878031253815,0.17496514320373535,0.0641682893037796,0,0.6857563853263855,4.003455429077149,4.257742513020833,0,0,1,0,-0.0019555091857910156,0,8.086444854736328,-0.0024921696167439222,0.1342824548482895
2026-06-21T14:45:25.687953,55,2,easy_offset_obstacle,-47273.738188768606,1,4,landing,1.0755643844604492,1.0757763385772705,1.0757763385772705,0.3191661238670349,0.17340297996997833,0.18696768581867218,0.18966712057590485,0.13453419506549835,0.04857395589351654,0,0.7092697024345398,3.9542424964904783,4.245940634409586,0,0,1,0,-0.0017580986022949219,0,8.074138641357422,-0.003869871376082301,0.13522742688655853
2026-06-21T14:45:30.383130,56,2,easy_offset_obstacle,-47628.192241139644,1,4,landing,1.071522831916809,1.0718129873275757,1.0718129873275757,0.3376334309577942,0.18210738897323608,0.18642161786556244,0.18982993066310883,0.18377844989299774,0.04896688461303711,0,0.7021002769470215,3.9472964096069334,4.239768772125244,0,0,1,0,-0.0017974376678466797,0,8.070094108581543,-0.00040268898010253906,0.13531352579593658
2026-06-21T14:45:35.216902,57,2,easy_offset_obstacle,-47753.07030101533,1,4,landing,1.0727558135986328,1.072937250137329,1.072937250137329,0.3321690360705058,0.17795515060424805,0.1868680715560913,0.19027449190616608,0.1783170849084854,0.05309479311108589,0,0.7077857255935669,3.966486721038818,4.241629390716553,0,0,1,0,-0.0017533302307128906,0,8.071293830871582,0.00026891627931036055,0.13598673045635223
2026-06-21T14:45:39.997027,58,2,easy_offset_obstacle,-48139.342457889616,1,4,landing,1.0879266262054443,1.0880733728408813,1.0880733728408813,0.321885089079539,0.18105830252170563,0.18937458097934723,0.1924697309732437,0.17395257949829102,0.016091270372271538,0,0.6993355751037598,3.985956935882568,4.261648127237955,0,0,1,0,-0.0018423795700073242,0,8.086336135864258,-0.017137249931693077,0.13625368475914001
