timestamp,episode,stage,reward,success,centroid_error,mean_dist_to_target,max_dist_to_target,formation_error,max_agent_formation_error,triangle_spacing_error,spacing_uav0_uav1,spacing_uav0_uav2,spacing_uav1_uav2,mean_speed,max_speed,mean_cmd_speed,action_smoothness,mean_attitude_error,collision_count,min_pair_dist,crashed,progress,centroid_x,centroid_y,centroid_z,uav0_x,uav1_x,uav2_x,uav0_y,uav1_y,uav2_y,uav0_z,uav1_z,uav2_z
2026-06-12T12:53:41.601341,1,1,5913.114656889811,0,1.4595210552215576,1.4654359817504883,1.5888559818267822,0.15837211906909943,0.19282254576683044,0.21890723705291748,0.7458100318908691,0.7729759216308594,0.824492335319519,0.10849463939666748,0.13316988945007324,0.05146285519003868,0.1224009171128273,0.01818532682955265,0,0.7458100318908691,0,0.0019023418426513672,1.0296272039413452,0.18560706079006195,0.5332773327827454,1.443481206893921,0.8132714629173279,0.8321287035942078,0.14762917160987854,-0.20416967570781708,0.613361656665802,0.6234644055366516,0.43556585907936096,0.5408016443252563
2026-06-12T12:53:45.751863,2,1,6547.291582964746,0,1.1286369562149048,1.1330574750900269,1.2334758043289185,0.13425058126449585,0.1420561671257019,0.13996350765228271,0.8027452230453491,0.8385053873062134,0.9388588666915894,0.12473312765359879,0.15305837988853455,0.03295154497027397,0.09625457972288132,0.014735016040503979,0,0.8027452230453491,0,0.001878499984741211,1.3910808563232422,0.3812670409679413,0.6675263047218323,1.8373937606811523,1.1436238288879395,1.1922249794006348,0.3342058062553406,-0.05361905321478844,0.8632143139839172,0.677168607711792,0.5645847320556641,0.7608256340026855
2026-06-12T12:53:49.890110,3,1,6855.223232823008,0,0.9625092148780823,0.9719465374946594,1.0373152494430542,0.14712215960025787,0.16254040598869324,0.13182991743087769,0.7562246918678284,0.8939034938812256,0.954382061958313,0.1332792490720749,0.14361564815044403,0.027730004861950874,0.09654626995325089,0.01377886813133955,0,0.7562246918678284,0,0.0011455416679382324,1.6396623849868774,0.5677683353424072,0.8389108777046204,2.082273483276367,1.410551905632019,1.4261620044708252,0.48488888144493103,0.14433954656124115,1.074076533317566,0.8129366636276245,0.7444379925727844,0.9593579769134521
2026-06-12T12:53:54.174676,4,1,6929.410550717059,0,0.9751880764961243,0.9895469546318054,1.0094553232192993,0.1672457605600357,0.18452823162078857,0.09223614136377971,0.7455967664718628,0.9881823658943176,1.0104875564575195,0.12372655421495438,0.13422764837741852,0.030093038454651833,0.10586372762918472,0.01575600914657116,0,0.7455967664718628,0,0.00012320280075073242,1.8073391914367676,0.7644567489624023,0.8761017918586731,2.263746976852417,1.5868537425994873,1.571416974067688,0.6467674970626831,0.3351292312145233,1.3114733695983887,0.8059242367744446,0.7811916470527649,1.041189432144165
2026-06-12T12:56:46.688182,1,1,5344.230424965015,0,2.422502040863037,2.4243507385253906,2.5216455459594727,0.11053868383169174,0.16580712795257568,0.1379860838254293,1.032431960105896,0.8295754194259644,0.7888982892036438,0.016548795625567436,0.022097503766417503,0.023075690492987633,0.11038458347320557,0.010876172222197056,0,0.7888982892036438,0,9.417533874511719e-05,0.12393971532583237,0.2175581306219101,0.19954144954681396,0.689943790435791,-0.2587907314300537,-0.0593339242041111,0.23460783064365387,-0.1726004183292389,0.5906669497489929,0.19962657988071442,0.19979049265384674,0.19920726120471954
2026-06-12T12:56:53.961995,2,1,3234.71020224698,0,2.4410502910614014,2.4524123668670654,2.6026101112365723,0.26095420122146606,0.3876643776893616,0.2864579161008199,1.0777971744537354,0.6572200655937195,0.5612033605575562,0.0392756462097168,0.049127478152513504,0.02303890883922577,0.12630212306976318,0.014992470853030682,0,0.5612033605575562,0,0.0002949237823486328,0.11702600866556168,0.3271099030971527,0.20015303790569305,0.6601281762123108,-0.3119596838951111,0.0029095530044287443,0.4825948178768158,0.01709306426346302,0.48164185881614685,0.19983167946338654,0.19980967044830322,0.2008177936077118
2026-06-12T12:57:01.883165,3,1,2013.6651050982005,0,2.3337526321411133,2.3504467010498047,2.5443077087402344,0.31509536504745483,0.4706020653247833,0.3178693850835164,1.0713425874710083,0.5832233428955078,0.5345110893249512,0.05913667380809784,0.07245674729347229,0.04347747564315796,0.15030531585216522,0.014098388142883778,0,0.5345110893249512,0,0.00017452239990234375,0.2348857969045639,0.3430371582508087,0.1993708461523056,0.7576687335968018,-0.23149818181991577,0.17848683893680573,0.5030470490455627,0.09155745059251785,0.43450698256492615,0.19928890466690063,0.19940808415412903,0.19941554963588715
2026-06-12T12:57:09.667291,4,1,1374.8383181245679,0,2.3251988887786865,2.344261884689331,2.527400255203247,0.3335230052471161,0.4974483847618103,0.32466288407643634,1.0765637159347534,0.6002036929130554,0.5023713707923889,0.0555049367249012,0.06023712456226349,0.04105020686984062,0.15872301161289215,0.016463706269860268,0,0.5023713707923889,0,0.00041413307189941406,0.2546335756778717,0.398862361907959,0.1969669908285141,0.771895170211792,-0.19828318059444427,0.1902887523174286,0.6038002371788025,0.1372378021478653,0.4555490016937256,0.1995219886302948,0.19160138070583344,0.19977760314941406
2026-06-12T12:57:15.018898,5,1,22.31868109324867,0,2.3142483234405518,2.3343660831451416,2.5833001136779785,0.38504305481910706,0.5769181251525879,0.3331945240497589,1.0564740896224976,0.45231232047080994,0.6045781970024109,0.0551806278526783,0.06498111039400101,0.024842241778969765,0.12064987421035767,0.013022338040173054,0,0.45231232047080994,0,0.0002410411834716797,0.2879129648208618,0.49684032797813416,0.1950269192457199,0.7504994869232178,-0.21746675670146942,0.3307061493396759,0.694002091884613,0.27091914415359497,0.5255997180938721,0.19976229965686798,0.18635307252407074,0.198965385556221
2026-06-12T12:57:21.498587,6,1,-747.2338099293555,0,2.3175179958343506,2.346892833709717,2.631218910217285,0.4406479299068451,0.6484159231185913,0.3269695242245992,1.1856852769851685,0.6086465716362,0.5961301326751709,0.048629116266965866,0.06813757866621017,0.04510394111275673,0.11006033420562744,0.015393741428852081,0,0.5961301326751709,0,9.894371032714844e-05,0.2935202419757843,0.5315343737602234,0.1930897980928421,0.815726101398468,-0.25516200065612793,0.3199966549873352,0.8187688589096069,0.3101985454559326,0.4656358063220978,0.19980590045452118,0.17969556152820587,0.19976794719696045
2026-06-12T12:57:29.310848,7,1,-995.1319196866447,0,2.316246509552002,2.3487939834594727,2.6717541217803955,0.4677548408508301,0.6930268406867981,0.31660711765289307,1.164678931236267,0.5964335203170776,0.6184240579605103,0.04971066117286682,0.06196856126189232,0.019691290333867073,0.0790562853217125,0.0165350791066885,0,0.5964335203170776,0,0.00022983551025390625,0.30798161029815674,0.5880600810050964,0.19835038483142853,0.8267039656639099,-0.2593947649002075,0.35663560032844543,0.850459635257721,0.430306613445282,0.4834138751029968,0.2067418098449707,0.18835477530956268,0.1999545842409134
2026-06-12T12:57:35.050130,8,1,-1132.799233995559,0,2.3377010822296143,2.3692567348480225,2.726558208465576,0.4635144770145416,0.6922250390052795,0.3161973754564921,1.1225309371948242,0.5660472512245178,0.6078915596008301,0.044728413224220276,0.05402136221528053,0.03058360517024994,0.14458739757537842,0.01853182353079319,0,0.5660472512245178,0,0.0001316070556640625,0.308950811624527,0.6710780262947083,0.19874203205108643,0.8327844738960266,-0.25662708282470703,0.35069507360458374,0.8601727485656738,0.5895353555679321,0.5635260939598083,0.1999049335718155,0.1961916834115982,0.20012949407100677
2026-06-12T12:57:41.019125,9,1,-1733.2375545203065,0,2.3484129905700684,2.385561943054199,2.7676215171813965,0.5032734870910645,0.7484370470046997,0.29427027702331543,1.1511234045028687,0.6472844481468201,0.6210281252861023,0.05513198673725128,0.08938004076480865,0.025765972211956978,0.10511960834264755,0.012771287001669407,0,0.6210281252861023,0,-2.193450927734375e-05,0.3311083912849426,0.7651159763336182,0.19419126212596893,0.871041476726532,-0.24371111392974854,0.36599481105804443,0.9956334233283997,0.7088423371315002,0.5908721685409546,0.20130068063735962,0.1885368376970291,0.19273623824119568
2026-06-12T12:57:46.725686,10,1,-1747.5216101213582,0,2.353240966796875,2.3981192111968994,2.7976303100585938,0.5555615425109863,0.8290035724639893,0.2531271775563558,1.129927635192871,0.6937627792358398,0.6767833232879639,0.07788217812776566,0.11401817947626114,0.02324516512453556,0.1330653876066208,0.012086785398423672,0,0.6767833232879639,0,-0.00012111663818359375,0.34753838181495667,0.8278787136077881,0.20014959573745728,0.863699197769165,-0.22834576666355133,0.40726178884506226,1.098681092262268,0.8087005019187927,0.5762545466423035,0.20539626479148865,0.19614934921264648,0.1989031732082367
2026-06-12T12:57:51.891910,11,1,-1954.7838567546423,0,2.405144214630127,2.451279878616333,2.852017641067505,0.5498373508453369,0.8189685344696045,0.24857467412948608,1.1219203472137451,0.7751806378364563,0.6010156869888306,0.08888578414916992,0.11932770907878876,0.03721190616488457,0.19397781789302826,0.015082315541803837,0,0.6010156869888306,0,-0.0001308917999267578,0.32716885209083557,0.9133501052856445,0.19137059152126312,0.8830799460411072,-0.21368955075740814,0.31211623549461365,1.16627037525177,0.9318205714225769,0.641959547996521,0.20163831114768982,0.1727394461631775,0.19973398745059967
2026-06-12T12:57:57.978163,12,1,-2107.592175931038,0,2.4152021408081055,2.471407651901245,2.900416851043701,0.5767839550971985,0.8491374254226685,0.21932546297709146,1.1805675029754639,0.9030085206031799,0.6195825934410095,0.08809059113264084,0.120688296854496,0.03284526243805885,0.15227359533309937,0.01913260482251644,0,0.6195825934410095,0,9.322166442871094e-05,0.3191872537136078,0.9273342490196228,0.1978342980146408,0.9466519355773926,-0.22504374384880066,0.23595361411571503,1.1604924201965332,1.0177332162857056,0.6037771105766296,0.21187174320220947,0.1897689253091812,0.19186219573020935
2026-06-12T12:58:04.701659,13,1,-1721.3172884733697,0,2.427669048309326,2.492596387863159,2.883577823638916,0.5985987186431885,0.8956294655799866,0.1661739945411682,1.0364009141921997,0.9057526588439941,0.6321262717247009,0.07892974466085434,0.12138745188713074,0.025780459865927696,0.09290283918380737,0.01402195543050766,0,0.6321262717247009,0,-4.124641418457031e-05,0.3222278654575348,0.9640841484069824,0.195648193359375,0.8894833326339722,-0.14256076514720917,0.21976108849048615,1.1975529193878174,1.1063408851623535,0.5883586406707764,0.21350017189979553,0.18718989193439484,0.18625447154045105
2026-06-12T12:58:07.677899,14,1,132.40733352242125,0,2.440535306930542,2.4607954025268555,2.6425905227661133,0.3154543340206146,0.473001092672348,0.3428199291229248,0.9674839377403259,0.7045323848724365,0.29952389001846313,0.09449160099029541,0.1283172369003296,0.028342289850115776,0.14643336832523346,0.021844124421477318,1,0.29952389001846313,1,3.0994415283203125e-06,0.16784276068210602,0.5687980055809021,0.19367772340774536,0.7159854173660278,-0.22517997026443481,0.0127228619530797,0.657420814037323,0.4335372745990753,0.615435779094696,0.19881947338581085,0.18838031589984894,0.1938333958387375
2026-06-12T12:58:09.910099,15,1,111.21111820258079,0,2.47080135345459,2.4897806644439697,2.6240694522857666,0.30158936977386475,0.452176958322525,0.3272193670272827,0.9712287187576294,0.748678982257843,0.29843419790267944,0.09869164228439331,0.1483745127916336,0.02837151288986206,0.06505385786294937,0.029011115431785583,1,0.29843419790267944,1,8.58306884765625e-05,0.11645283550024033,0.48730310797691345,0.19203488528728485,0.6725581884384155,-0.24978084862232208,-0.07341887056827545,0.6096862554550171,0.30586710572242737,0.5463559031486511,0.1992664635181427,0.18283861875534058,0.1939995437860489
2026-06-12T12:58:12.211111,16,1,104.25742399936826,0,2.4237568378448486,2.444103479385376,2.614060163497925,0.31205546855926514,0.4674568474292755,0.3212054967880249,0.9953567385673523,0.7421827912330627,0.29884397983551025,0.08505313843488693,0.14137797057628632,0.015622328035533428,0.08139245957136154,0.01629801280796528,1,0.29884397983551025,1,-1.9788742065429688e-05,0.17804871499538422,0.5236254930496216,0.18553990125656128,0.7448880076408386,-0.2158156782388687,0.005073783919215202,0.6300460696220398,0.3697739541530609,0.5710564851760864,0.18953837454319,0.18306438624858856,0.18401695787906647
2026-06-12T12:58:14.184913,17,1,252.4508023079659,0,2.4428863525390625,2.4613332748413086,2.5730931758880615,0.291307657957077,0.4365701377391815,0.33823953072230023,0.9412484169006348,0.745996356010437,0.2980366349220276,0.1044887825846672,0.1524881273508072,0.02519020438194275,0.1202736422419548,0.019192127510905266,1,0.2980366349220276,1,0.00030040740966796875,0.14384843409061432,0.45785340666770935,0.18278296291828156,0.6896429657936096,-0.20285607874393463,-0.055241603404283524,0.5707414746284485,0.27196165919303894,0.5308570861816406,0.18922875821590424,0.17806285619735718,0.18105730414390564
2026-06-12T12:58:16.603834,18,1,308.86897643572036,0,2.442821979522705,2.460960626602173,2.5952422618865967,0.2887069284915924,0.4312615692615509,0.29978715380032855,0.996073305606842,0.8069286346435547,0.29763659834861755,0.12189888209104538,0.1890588402748108,0.018711689859628677,0.09593137353658676,0.011827775277197361,1,0.29763659834861755,1,0.0006866455078125,0.15469251573085785,0.5066677927970886,0.181916281580925,0.7402583360671997,-0.21041196584701538,-0.06576882302761078,0.6180070638656616,0.3209402859210968,0.5810559988021851,0.18898902833461761,0.1771833896636963,0.17957638204097748
2026-06-12T12:58:18.871805,19,1,213.05385276797813,0,2.4571475982666016,2.474703073501587,2.5726375579833984,0.2831748425960541,0.42438629269599915,0.332822988430659,0.9321576356887817,0.7721489071846008,0.2972244918346405,0.11461915820837021,0.16026926040649414,0.03279668465256691,0.11121780425310135,0.020590955391526222,1,0.2972244918346405,1,0.0003275871276855469,0.13861717283725739,0.5020983815193176,0.1804761439561844,0.688723087310791,-0.190172016620636,-0.08269954472780228,0.6167525053024292,0.3062344789505005,0.5833081007003784,0.18311026692390442,0.17679983377456665,0.1815183162689209
2026-06-12T12:58:21.427524,20,1,312.4737059763321,0,2.4593470096588135,2.476261615753174,2.5870344638824463,0.2712096869945526,0.40376535058021545,0.28474169969558716,0.9865631461143494,0.8599343299865723,0.2992774248123169,0.12842057645320892,0.19494085013866425,0.020052077248692513,0.06322052329778671,0.010970544070005417,1,0.2992774248123169,1,0.00019598007202148438,0.13055920600891113,0.4731670916080475,0.17894065380096436,0.732417106628418,-0.2132677435874939,-0.12747173011302948,0.5648627877235413,0.28396689891815186,0.5706716775894165,0.18422816693782806,0.17503397166728973,0.17755980789661407
2026-06-12T12:58:24.039637,21,1,249.3916044404299,0,2.4664788246154785,2.484450578689575,2.61077618598938,0.2878812849521637,0.4279244542121887,0.29158999522527057,1.0159941911697388,0.8428512215614319,0.2983729839324951,0.1254129409790039,0.1922498345375061,0.018237484619021416,0.15203987061977386,0.012378372251987457,1,0.2983729839324951,1,0.0002961158752441406,0.12591369450092316,0.48364150524139404,0.17650745809078217,0.7280622720718384,-0.23682157695293427,-0.11349960416555405,0.6050789952278137,0.28712692856788635,0.5587185621261597,0.1821657121181488,0.169933021068573,0.1774236410856247
2026-06-12T12:58:25.990652,22,1,200.43523623307544,0,2.44567608833313,2.4634487628936768,2.5895121097564697,0.2831653654575348,0.4191026985645294,0.2862536112467448,1.019539475440979,0.8638224601745605,0.2969561815261841,0.14154742658138275,0.1844906210899353,0.023528339341282845,0.07628991454839706,0.016958601772785187,1,0.2969561815261841,1,0.0007321834564208984,0.14537496864795685,0.4705446660518646,0.17745210230350494,0.7575938701629639,-0.21569477021694183,-0.10577420145273209,0.5807605981826782,0.27762192487716675,0.5532515048980713,0.18476422131061554,0.16812212765216827,0.17946995794773102
2026-06-12T12:58:28.030069,23,1,118.94798516339836,0,2.4794564247131348,2.4977009296417236,2.6136667728424072,0.2906196117401123,0.4293154776096344,0.28646690646807355,1.0401816368103027,0.881466269493103,0.2993146479129791,0.1397174745798111,0.18855983018875122,0.03464292362332344,0.1754155158996582,0.017171774059534073,1,0.2993146479129791,1,0.0006237030029296875,0.10106994956731796,0.4392947852611542,0.1816820651292801,0.7208460569381714,-0.25949692726135254,-0.15813927352428436,0.5770891904830933,0.22970160841941833,0.5110934972763062,0.18786491453647614,0.17279209196567535,0.18438918888568878
2026-06-12T12:58:30.354839,24,1,29.156540797781417,0,2.4530887603759766,2.4708967208862305,2.5797994136810303,0.28260064125061035,0.4186194837093353,0.2791378398736318,1.019511103630066,0.8828837275505066,0.29921385645866394,0.13169632852077484,0.19166415929794312,0.02554026059806347,0.09053676575422287,0.014448634348809719,1,0.29921385645866394,1,0.0001914501190185547,0.12992781400680542,0.44114065170288086,0.18158017098903656,0.7456953525543213,-0.21966102719306946,-0.13625092804431915,0.5638752579689026,0.2363073080778122,0.5232394337654114,0.1855715811252594,0.17181168496608734,0.18735726177692413
2026-06-12T12:58:31.937632,25,1,76.79027411446896,0,2.482476234436035,2.4997997283935547,2.589709520339966,0.27624043822288513,0.411155104637146,0.2737114429473877,0.9938111305236816,0.8853330612182617,0.29972147941589355,0.13933514058589935,0.19478769600391388,0.021492773666977882,0.08541164547204971,0.01565982960164547,1,0.29972147941589355,1,0.00012540817260742188,0.09625072032213211,0.4254080057144165,0.17874760925769806,0.7046105265617371,-0.2355758547782898,-0.18028250336647034,0.5417456030845642,0.2200043499469757,0.5144740343093872,0.18535251915454865,0.17146965861320496,0.1794206202030182
2026-06-12T12:58:33.293446,26,1,108.66761735063983,0,2.470716953277588,2.4880688190460205,2.567317485809326,0.27293631434440613,0.40698081254959106,0.27739129463831586,0.9769400954246521,0.8944596648216248,0.29642635583877563,0.13075491786003113,0.20963391661643982,0.03204040601849556,0.11956608295440674,0.01623387634754181,1,0.29642635583877563,1,-8.916854858398438e-05,0.1084892749786377,0.4209301471710205,0.17766262590885162,0.7153975367546082,-0.21100151538848877,-0.1789281964302063,0.5294122099876404,0.21941235661506653,0.513965904712677,0.1812772899866104,0.17143701016902924,0.18027357757091522
