timestamp,episode,stage,reward,success,phase,phase_id,stable_counter,move_progress,dist_to_target,altitude,xy_error,speed,attitude_error,crashed,landed_successfully,pos_x,pos_y,pos_z,wandb_url
2026-05-08T08:10:13.927188,16,2,4157.577127401647,1,LAND_B,4,0,1.0,0.1380753219127655,0.17468902468681335,0.11613070964813232,0.2576967775821686,0.01358752604573965,0,1,2.1160690784454346,0.0037830902729183435,0.17468902468681335,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:18.789917,17,2,3938.831440977939,1,LAND_B,4,0,1.0,0.13462121784687042,0.17900912463665009,0.1089973971247673,0.2700454592704773,0.007332795765250921,0,1,2.1089160442352295,0.004210454877465963,0.17900912463665009,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:23.310524,18,2,4053.0991487152646,1,LAND_B,4,0,1.0,0.13224218785762787,0.17517401278018951,0.1087973564863205,0.2521713972091675,0.029103958979249,0,1,2.108368396759033,0.009651662781834602,0.17517401278018951,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:28.125529,19,2,3887.5836106554257,1,LAND_B,4,0,1.0,0.14568321406841278,0.1795397251844406,0.12205339223146439,0.2668739855289459,0.028171030804514885,0,1,2.1219961643218994,0.003737127175554633,0.1795397251844406,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:31.688031,20,2,4135.087230683358,1,LAND_B,4,0,1.0,0.13493995368480682,0.17725321650505066,0.1106378361582756,0.2646116316318512,0.004046864807605743,0,1,2.110621452331543,-0.0019041236955672503,0.17725321650505066,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:36.439109,21,2,4319.029363850485,1,LAND_B,4,0,1.0,0.143923819065094,0.1777673214673996,0.12110453844070435,0.26855164766311646,0.008663821965456009,0,1,2.12109375,0.0016163639957085252,0.1777673214673996,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:41.176211,22,2,3964.6420681800496,1,LAND_B,4,0,1.0,0.14369213581085205,0.17838837206363678,0.12042713165283203,0.2700364887714386,0.017716536298394203,0,1,2.1204185485839844,-0.0014380323700606823,0.17838837206363678,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:45.895797,23,2,4306.271888405806,1,LAND_B,4,0,1.0,0.13757209479808807,0.17971864342689514,0.11212055385112762,0.27080681920051575,0.022701788693666458,0,1,2.112116575241089,0.0009446546901017427,0.17971864342689514,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:49.870178,24,3,4318.32473402667,1,LAND_B,4,0,1.0,0.13821932673454285,0.1794288605451584,0.11311780661344528,0.26822054386138916,0.012538516893982887,0,1,2.112900733947754,0.007004487328231335,0.1794288605451584,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:54.362582,25,3,4215.144332620697,1,LAND_B,4,0,1.0,0.11401425302028656,0.179217129945755,0.08199936896562576,0.268322616815567,0.02308138832449913,0,1,2.0819802284240723,0.0017717269947752357,0.179217129945755,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:10:57.829942,26,3,4236.760129289867,1,LAND_B,4,0,1.0,0.13498100638389587,0.1788509041070938,0.10955550521612167,0.2675475478172302,0.010044573806226254,0,1,2.1094493865966797,0.004820825532078743,0.1788509041070938,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:02.173777,27,3,4273.105227635178,1,LAND_B,4,0,1.0,0.1401892602443695,0.17897067964076996,0.11583030223846436,0.26935702562332153,0.0057705980725586414,0,1,2.1157658100128174,-0.003864818485453725,0.17897067964076996,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:06.618904,28,3,3893.5437260698764,1,LAND_B,4,0,1.0,0.13530375063419342,0.17482079565525055,0.11273398995399475,0.2580671012401581,0.007343403063714504,0,1,2.1127119064331055,-0.002231343649327755,0.17482079565525055,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:11.005533,29,3,3895.4912417836604,1,LAND_B,4,0,1.0,0.14511282742023468,0.17609821259975433,0.1235588788986206,0.26002585887908936,0.014146517030894756,0,1,2.1235196590423584,-0.0031129373237490654,0.17609821259975433,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:15.182339,30,3,3748.6957799892343,1,LAND_B,4,0,1.0,0.13692030310630798,0.17635339498519897,0.11365441232919693,0.2563719153404236,0.025247417390346527,0,1,2.1136434078216553,-0.0015817435923963785,0.17635339498519897,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:20.067292,31,3,4064.085295798238,1,LAND_B,4,0,1.0,0.13769467175006866,0.17642486095428467,0.11453848332166672,0.2538294792175293,0.016490383073687553,0,1,2.1141958236694336,0.008853104896843433,0.17642486095428467,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:25.255304,32,3,4146.363851554454,1,LAND_B,4,0,1.0,0.1364658921957016,0.17680837213993073,0.11279811710119247,0.24938906729221344,0.015447785146534443,0,1,2.112567186355591,0.007214166224002838,0.17680837213993073,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:29.865761,33,3,4168.879481591957,1,LAND_B,4,0,1.0,0.13549597561359406,0.1757919043302536,0.11231539398431778,0.2505102753639221,0.007454409264028072,0,1,2.1123125553131104,-0.0007982543902471662,0.1757919043302536,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:34.210467,34,3,4077.9266363795127,1,LAND_B,4,0,1.0,0.14136438071727753,0.17520906031131744,0.11969747394323349,0.25467821955680847,0.012798890471458435,0,1,2.1193583011627197,0.00900453794747591,0.17520906031131744,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:38.320194,35,3,4039.3335621274377,1,LAND_B,4,0,1.0,0.1444810926914215,0.17512191832065582,0.12341589480638504,0.2539915442466736,0.02971869707107544,0,1,2.1232950687408447,-0.005459812935441732,0.17512191832065582,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:43.226503,36,3,4217.59680420508,1,LAND_B,4,0,1.0,0.14760303497314453,0.17575186491012573,0.12668193876743317,0.2508390545845032,0.018904617056250572,0,1,2.1264705657958984,0.007314968388527632,0.17575186491012573,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:47.625838,37,3,3895.174674863035,1,LAND_B,4,0,1.0,0.14227430522441864,0.17536930739879608,0.12067081779241562,0.25344404578208923,0.0064257048070430756,0,1,2.1205005645751953,0.00640772795304656,0.17536930739879608,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:52.453432,38,3,3999.488804308052,1,LAND_B,4,0,1.0,0.14026935398578644,0.17486803233623505,0.11861816793680191,0.2551843523979187,0.01397962961345911,0,1,2.1183831691741943,-0.0074628801085054874,0.17486803233623505,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:11:56.009436,39,3,4106.02787928793,1,LAND_B,4,0,1.0,0.14571793377399445,0.1755494326353073,0.12460337579250336,0.25430789589881897,0.002646136563271284,0,1,2.1245291233062744,0.004300884902477264,0.1755494326353073,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:00.000825,40,3,4277.164505376242,1,LAND_B,4,0,1.0,0.13633808493614197,0.17610929906368256,0.11311697214841843,0.26063984632492065,0.006530726794153452,0,1,2.1130995750427246,0.001983991824090481,0.17610929906368256,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:03.846644,41,3,3952.056415095327,1,LAND_B,4,0,1.0,0.1379883736371994,0.17757610976696014,0.11411720514297485,0.25473788380622864,0.009331253357231617,0,1,2.1138978004455566,-0.007073041517287493,0.17757610976696014,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:07.632407,42,3,3774.8847372207997,1,LAND_B,4,0,1.0,0.1372574418783188,0.1751425862312317,0.11486164480447769,0.2558858394622803,0.017899509519338608,0,1,2.114773988723755,-0.004486359190195799,0.1751425862312317,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:12.368097,43,3,4273.966437864995,1,LAND_B,4,0,1.0,0.13692228496074677,0.1759050041437149,0.1139567568898201,0.2536243498325348,0.021900005638599396,0,1,2.113889455795288,0.0039159515872597694,0.1759050041437149,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:16.692641,44,3,3984.1475083645582,1,LAND_B,4,0,1.0,0.14298972487449646,0.17622151970863342,0.12098074704408646,0.2565755546092987,0.0030173701234161854,0,1,2.1208646297454834,-0.005299369338899851,0.17622151970863342,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:20.542739,45,3,3851.686653418983,1,LAND_B,4,0,1.0,0.14292652904987335,0.17540277540683746,0.12141834199428558,0.25229907035827637,0.014340532943606377,0,1,2.1214001178741455,0.0021034174133092165,0.17540277540683746,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:25.288665,46,3,3900.1599524474063,1,LAND_B,4,0,1.0,0.1368766725063324,0.17567701637744904,0.11405355483293533,0.2547610104084015,0.020852908492088318,0,1,2.1140503883361816,-0.0008499051909893751,0.17567701637744904,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:29.126433,47,3,4214.021310768708,1,LAND_B,4,0,1.0,0.1393062323331833,0.17458637058734894,0.11765670776367188,0.2567084729671478,0.021951312199234962,0,1,2.117656707763672,-3.4619337384356186e-05,0.17458637058734894,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:33.156601,48,3,4295.033488536754,1,LAND_B,4,0,1.0,0.139235720038414,0.1755090057849884,0.11698281019926071,0.2531099021434784,0.03352673724293709,0,1,2.116974115371704,-0.0014261531177908182,0.1755090057849884,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:37.672698,49,3,4273.605854647917,1,LAND_B,4,0,1.0,0.14480289816856384,0.1747349053621292,0.12402650713920593,0.25340721011161804,0.005038202274590731,0,1,2.1238322257995605,0.006939296144992113,0.1747349053621292,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:41.142086,50,3,3710.9709574345266,1,LAND_B,4,0,1.0,0.14152364432811737,0.17942743003368378,0.11713336408138275,0.2672750949859619,0.011477037332952023,0,1,2.1171164512634277,-0.001990704797208309,0.17942743003368378,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:44.628214,51,3,3950.2339835185953,1,LAND_B,4,0,1.0,0.13481223583221436,0.17484527826309204,0.11212725192308426,0.2549184560775757,0.003471455303952098,0,1,2.1120152473449707,0.005010581575334072,0.17484527826309204,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:49.315756,52,3,3903.4054951019584,1,LAND_B,4,0,1.0,0.1446228325366974,0.17536652088165283,0.12343278527259827,0.2512071430683136,0.012435251846909523,0,1,2.1232807636260986,0.0061242650263011456,0.17536652088165283,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:55.001987,53,3,3943.1362319360246,1,LAND_B,4,0,1.0,0.1458595246076584,0.17579728364944458,0.12461850792169571,0.2540871500968933,0.02441294491291046,0,1,2.1246161460876465,-0.000767095887567848,0.17579728364944458,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:12:59.595399,54,3,4284.745073320724,1,LAND_B,4,0,1.0,0.1453196108341217,0.17534852027893066,0.12425936013460159,0.25611716508865356,0.01088486798107624,0,1,2.124055862426758,0.007108576595783234,0.17534852027893066,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:03.698652,55,3,4281.688281560167,1,LAND_B,4,0,1.0,0.13919025659561157,0.17597638070583344,0.11662554740905762,0.2537685036659241,0.019747348502278328,0,1,2.1162211894989014,0.0097033167257905,0.17597638070583344,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:08.071761,56,3,4030.4863004521917,1,LAND_B,4,0,1.0,0.14728543162345886,0.1761472523212433,0.12607376277446747,0.25570690631866455,0.018696049228310585,0,1,2.126035451889038,0.003107730532065034,0.1761472523212433,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:11.792590,57,3,4075.3617306207775,1,LAND_B,4,0,1.0,0.14544594287872314,0.1761237233877182,0.12393426895141602,0.25399890542030334,0.006432834081351757,0,1,2.1238667964935303,-0.004088941961526871,0.1761237233877182,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:15.550649,58,3,4176.0939872293875,1,LAND_B,4,0,1.0,0.14212337136268616,0.1761956661939621,0.11997196823358536,0.2509700655937195,0.02623513713479042,0,1,2.1198110580444336,0.006211603060364723,0.1761956661939621,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:19.468418,59,3,3827.451491469558,1,LAND_B,4,0,1.0,0.1360744833946228,0.17716827988624573,0.11207730323076248,0.2529599368572235,0.015952181071043015,0,1,2.1118414402008057,-0.007267273496836424,0.17716827988624573,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:23.504224,60,3,3994.626283410505,1,LAND_B,4,0,1.0,0.13792257010936737,0.17724455893039703,0.11426248401403427,0.2525603771209717,0.005141535773873329,0,1,2.1141581535339355,0.004881635773926973,0.17724455893039703,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:27.565703,61,3,4236.387177632584,1,LAND_B,4,0,1.0,0.14830482006072998,0.17602643370628357,0.12733539938926697,0.2563217878341675,0.019964322447776794,0,1,2.126927137374878,0.010188454762101173,0.17602643370628357,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:31.466801,62,3,3928.8555908985936,1,LAND_B,4,0,1.0,0.1396927684545517,0.17636382579803467,0.11697279661893845,0.25323277711868286,0.007596706971526146,0,1,2.11674427986145,0.007308099418878555,0.17636382579803467,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:36.437810,63,3,3672.0748914201176,1,LAND_B,4,0,1.0,0.13930276036262512,0.17644593119621277,0.1164529100060463,0.25847864151000977,0.0045385523699223995,0,1,2.116447687149048,-0.0011024107225239277,0.17644593119621277,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:40.387327,64,3,4023.2377870824425,1,LAND_B,4,0,1.0,0.148821160197258,0.1761130690574646,0.1278848648071289,0.25712108612060547,0.022143295034766197,0,1,2.127880334854126,-0.0010772126261144876,0.1761130690574646,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:44.178226,65,3,4132.074401068726,1,LAND_B,4,0,1.0,0.13894136250019073,0.17670169472694397,0.11585143208503723,0.2532368302345276,0.022658037021756172,0,1,2.115828514099121,-0.002304288325831294,0.17670169472694397,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:47.850760,66,3,4273.088508106896,1,LAND_B,4,0,1.0,0.13958045840263367,0.177411749958992,0.1161469966173172,0.24936839938163757,0.010072140023112297,0,1,2.1157922744750977,-0.009070497937500477,0.177411749958992,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:52.511907,67,3,4013.5892133829216,1,LAND_B,4,0,1.0,0.13956870138645172,0.1763211339712143,0.11685249954462051,0.2528996169567108,0.0157486479729414,0,1,2.116828441619873,-0.0023712243419140577,0.1763211339712143,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:56.123387,68,3,4005.0463905506604,1,LAND_B,4,0,1.0,0.14089173078536987,0.17675481736660004,0.11814896762371063,0.25226008892059326,0.011317824013531208,0,1,2.1179633140563965,0.006620821077376604,0.17675481736660004,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:13:59.725900,69,3,3910.895749391539,1,LAND_B,4,0,1.0,0.14031679928302765,0.17674598097801208,0.11746855080127716,0.254594087600708,0.031079530715942383,0,1,2.117424726486206,-0.003208572044968605,0.17674598097801208,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:03.415224,70,3,3996.1089043332327,1,LAND_B,4,0,1.0,0.1409289538860321,0.17666395008563995,0.11825230717658997,0.2555616497993469,0.026106301695108414,0,1,2.1179940700531006,0.007810726761817932,0.17666395008563995,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:06.909964,71,3,4284.770759095303,1,LAND_B,4,0,1.0,0.14028264582157135,0.1764623075723648,0.11761265248060226,0.2531009018421173,0.017016669735312462,0,1,2.117516040802002,0.004766263533383608,0.1764623075723648,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:10.482093,72,3,3779.4600470800465,1,LAND_B,4,0,1.0,0.13810473680496216,0.17682522535324097,0.11476411670446396,0.25725358724594116,0.018530206754803658,0,1,2.1146135330200195,-0.005877173040062189,0.17682522535324097,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:14.008271,73,3,4040.1008981911064,1,LAND_B,4,0,1.0,0.13977371156215668,0.17603912949562073,0.11728060990571976,0.25326552987098694,0.019137179479002953,0,1,2.117238759994507,-0.0031328375916928053,0.17603912949562073,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:17.790349,74,3,3999.4351614919788,1,LAND_B,4,0,1.0,0.14343979954719543,0.17741906642913818,0.12075291574001312,0.2492002695798874,0.003701716661453247,0,1,2.1206281185150146,-0.00548839196562767,0.17741906642913818,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:22.411020,75,3,4090.854047597782,1,LAND_B,4,0,1.0,0.14250190556049347,0.17758655548095703,0.11952873319387436,0.25235795974731445,0.006270273122936487,0,1,2.119386911392212,0.005820993334054947,0.17758655548095703,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:26.251198,76,3,3705.222417904492,1,LAND_B,4,0,1.0,0.13991108536720276,0.17648373544216156,0.11715523898601532,0.26325955986976624,0.011660896241664886,0,1,2.1171088218688965,-0.003297626506537199,0.17648373544216156,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:30.013419,77,3,3924.1340591375015,1,LAND_B,4,0,1.0,0.14128358662128448,0.17661571502685547,0.1187058836221695,0.25490736961364746,0.022330034524202347,0,1,2.118389844894409,0.008656291291117668,0.17661571502685547,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:34.432536,78,3,4186.181793462704,1,LAND_B,4,0,1.0,0.1383626013994217,0.17739585041999817,0.11469130218029022,0.2521098554134369,0.024810099974274635,0,1,2.1145713329315186,0.0052444408647716045,0.17739585041999817,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:38.659594,79,3,3828.160788334993,1,LAND_B,4,0,1.0,0.14723896980285645,0.17743396759033203,0.12523296475410461,0.25247427821159363,0.007939308881759644,0,1,2.125119686126709,0.005325410980731249,0.17743396759033203,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
2026-05-08T08:14:43.213202,80,3,3815.16001197283,1,LAND_B,4,0,1.0,0.1417885571718216,0.17678023874759674,0.11920063197612762,0.25580641627311707,0.015351179987192154,0,1,2.1191976070404053,0.0008498464012518525,0.17678023874759674,https://wandb.ai/ememchijioke-university-of-klagenfurt/single-uav-rl-baseline/runs/sjth3aqr
