timestamp,episode,stage,reward,success,phase,phase_name,center_error,mean_dist_to_target,formation_error,spacing_error,mean_speed,mean_ref_speed,mean_cmd_speed,mean_correction,action_smoothness,collision_count,min_pair_dist,min_obstacle_margin,mean_obstacle_margin,obstacle_collision_count,obstacle_near_miss_count,obstacle_clear,crashed,progress,formation_safe,centroid_x,centroid_y,centroid_z
2026-06-21T13:30:46.705291,4,1,-113806.00707716905,0,2,triangle_to_goal_obstacle,2.596778631210327,2.596813440322876,2.596813440322876,0.5001520315806071,0.5376553535461426,0.22094011306762695,0.16810493171215057,0.2139275223016739,0.0517740361392498,0,1.2109404802322388,0.0491128873825073,0.9199981403350831,1,1,0,1,0.0,0,4.403290271759033,-0.016705632209777832,1.0088996887207031
2026-06-21T13:30:51.260492,5,1,-85481.1455732134,0,2,triangle_to_goal_obstacle,3.2717885971069336,3.271923780441284,3.271923780441284,0.11863112449645996,0.5710124373435974,0.220803901553154,0.16628707945346832,0.28151166439056396,0.05626486614346504,0,1.0289939641952515,0.047401995658874485,0.3591098896662394,1,1,0,1,0.0,0,3.728623390197754,-0.05138687416911125,1.007472038269043
2026-06-21T13:30:56.219569,6,1,-100496.78089937461,0,2,triangle_to_goal_obstacle,2.4450700283050537,2.4451076984405518,2.4451076984405518,0.6386497418085734,0.5968130230903625,0.2205556184053421,0.16617099940776825,0.24293561279773712,0.05867714807391167,0,1.1955150365829468,0.04604700326919553,1.0583302489916484,1,1,0,1,0.0,0,4.5549492835998535,-0.0053002238273620605,1.008137822151184
2026-06-21T13:31:06.100286,7,1,-33426.368659556356,0,2,triangle_to_goal_obstacle,5.872846603393555,5.872847080230713,5.872847080230713,0.03118773301442464,0.5062757134437561,0.22020059823989868,0.21078155934810638,0.22872686386108398,0.04884381592273712,0,1.1289732456207275,1.4355991792678833,2.1365513118108113,0,0,1,0,0.0,0,1.1271605491638184,-0.008315782062709332,1.0040702819824219
2026-06-21T13:31:15.901670,8,1,-222393.04835731984,0,2,triangle_to_goal_obstacle,1.0485209226608276,1.9743415117263794,1.9743415117263794,2.026829560597738,0.011659261770546436,0.17882029712200165,0.1384262889623642,0.2446536272764206,0.0553009957075119,0,1.1810235977172852,0.061783404350280735,2.4292310190200803,0,1,0,0,-6.830692291259766e-05,0,5.951493740081787,-0.0036453206557780504,1.0041840076446533
2026-06-21T13:31:26.014434,9,1,-225538.32366667705,0,2,triangle_to_goal_obstacle,1.028465986251831,1.9941644668579102,1.9941644668579102,2.0442264477411904,0.010468716733157635,0.19640189409255981,0.156385138630867,0.19706566631793976,0.033692602068185806,0,1.1885544061660767,0.061068297624587986,2.4490975352128346,0,1,0,0,-0.00012922286987304688,0,5.971550464630127,-0.0008089939947240055,1.0057601928710938
2026-06-21T13:31:31.255118,10,1,-113765.43362802303,0,2,triangle_to_goal_obstacle,2.73832106590271,2.7383413314819336,2.7383413314819336,0.3631856441497803,0.5358368754386902,0.2204245924949646,0.16467231512069702,0.2699889838695526,0.0453612394630909,0,1.1868224143981934,0.0474959325790405,0.785521518389384,1,1,0,1,0.0,0,4.261690616607666,0.0011649330845102668,1.0078791379928589
2026-06-21T13:31:35.966844,11,1,-98067.4094585777,0,2,triangle_to_goal_obstacle,2.9114699363708496,2.9114835262298584,2.9114835262298584,0.2036672035853068,0.5386081337928772,0.22044770419597626,0.1656925082206726,0.2718241512775421,0.03589027747511864,0,1.2040044069290161,0.049902768135070774,0.6354390891393026,1,1,0,1,0.0,0,4.08854341506958,-0.0005411307211034,1.0088502168655396
2026-06-21T13:31:45.472680,12,1,-40903.69788299109,0,2,triangle_to_goal_obstacle,5.2763519287109375,5.276360988616943,5.276360988616943,0.04142963886260986,0.5148026943206787,0.22019101679325104,0.20944297313690186,0.2680814564228058,0.036016255617141724,0,1.2221328020095825,0.7685508441925049,1.5533086172739665,0,0,1,0,0.0,0,1.7236518859863281,-0.0047681331634521484,1.0039860010147095
2026-06-21T13:31:55.225076,13,1,-223006.90331155658,0,2,triangle_to_goal_obstacle,1.0445977449417114,1.9783350229263306,1.9783350229263306,2.025788148244222,0.009012083522975445,0.18220782279968262,0.14142565429210663,0.19567030668258667,0.05509880185127258,0,1.2009072303771973,0.06170836210250852,2.434159071445465,0,1,0,0,-7.486343383789062e-05,0,5.955420970916748,0.003456513164564967,1.0052074193954468
2026-06-21T13:32:05.305388,14,1,-226801.59129034905,0,2,triangle_to_goal_obstacle,1.037250280380249,1.9851999282836914,1.9851999282836914,2.0348568757375083,0.023371824994683266,0.18883387744426727,0.1479913741350174,0.1849527508020401,0.04096989333629608,0,1.1899774074554443,0.060775012969970676,2.4403048865000403,0,1,0,0,-0.00039577484130859375,0,5.962768077850342,9.872516238829121e-05,1.006163239479065
2026-06-21T13:32:09.905877,15,1,-96712.66678867757,0,2,triangle_to_goal_obstacle,3.3981781005859375,3.3982248306274414,3.3982248306274414,0.2156655192375183,0.5389615893363953,0.22163932025432587,0.17166662216186523,0.2433948516845703,0.054756272584199905,0,0.8536742329597473,0.0474935185909271,0.28709046165148416,1,1,0,1,0.0,0,3.601930618286133,-0.02573549747467041,1.008718729019165
2026-06-21T13:32:14.072012,16,1,-81580.4284803562,0,2,triangle_to_goal_obstacle,3.603703737258911,3.603724479675293,3.603724479675293,0.3498169581095378,0.557866096496582,0.22047142684459686,0.16599826514720917,0.2772075831890106,0.03406142070889473,0,0.6588428020477295,0.04549059391021726,0.22467296441396076,1,3,0,1,0.0,0,3.396306037902832,-4.178285598754883e-05,1.0083624124526978
2026-06-21T13:32:18.327435,17,1,-81863.36578208076,0,2,triangle_to_goal_obstacle,3.459016799926758,3.459033966064453,3.459033966064453,0.2556561827659607,0.5562086701393127,0.22046016156673431,0.16516591608524323,0.2963303327560425,0.05174985155463219,0,0.8205951452255249,0.04940796017646787,0.2609595469633738,1,1,0,1,0.0,0,3.540994882583618,-6.246566772460938e-05,1.0089967250823975
2026-06-21T13:32:28.236633,18,1,-52484.95075346095,0,2,triangle_to_goal_obstacle,4.693192958831787,4.693195819854736,4.693195819854736,0.026584704717000324,0.5237630009651184,0.22006691992282867,0.18695217370986938,0.2602637708187103,0.04229673743247986,0,1.1957563161849976,0.19060701251029966,0.9870554220676423,0,1,0,0,0.0,0,2.3068087100982666,-0.0006743669509887695,1.0034505128860474
2026-06-21T13:32:38.157087,19,1,-223611.90012414427,0,2,triangle_to_goal_obstacle,1.0351536273956299,1.987805724143982,1.987805724143982,2.0353225072224936,0.014594758860766888,0.1907532960176468,0.14790533483028412,0.1952904313802719,0.050945598632097244,0,1.19819974899292,0.06158921241760251,2.443329146703084,0,1,0,0,-0.0002498626708984375,0,5.964878082275391,-0.0055854120291769505,1.0058673620224
2026-06-21T13:32:48.183659,20,1,-226912.7562118989,0,2,triangle_to_goal_obstacle,1.033130407333374,1.9892191886901855,1.9892191886901855,2.0359232823053994,0.016238082200288773,0.19199319183826447,0.150968536734581,0.19918309152126312,0.040923699736595154,0,1.2000502347946167,0.06058541059494016,2.444779188632965,0,1,0,0,0.0,0,5.96690034866333,0.0038331549149006605,1.0069938898086548
2026-06-21T13:32:52.242502,21,1,-71956.93583506631,0,2,triangle_to_goal_obstacle,4.057726860046387,4.057738780975342,4.057738780975342,0.3381243944168091,0.5175144076347351,0.2204686850309372,0.16590161621570587,0.24976955354213715,0.03483657166361809,0,0.6770016551017761,0.047003061771392796,0.43009373664855954,1,1,0,1,0.0,0,2.94228458404541,-0.000479280948638916,1.0096890926361084
2026-06-21T13:32:56.281371,22,1,-74059.94038554956,0,2,triangle_to_goal_obstacle,3.843017101287842,3.8430335521698,3.8430335521698,0.40010279417037964,0.5435263514518738,0.22049178183078766,0.16643813252449036,0.24933524429798126,0.04886144772171974,0,0.5883777737617493,0.04646858692169187,0.2920487634340922,1,1,0,1,0.0,0,3.156996965408325,-0.004707376006990671,1.009297490119934
2026-06-21T13:33:00.420682,23,1,-78779.59992590857,0,2,triangle_to_goal_obstacle,3.615792989730835,3.6158058643341064,3.6158058643341064,0.34727615118026733,0.5511136651039124,0.22054536640644073,0.16574783623218536,0.26439180970191956,0.032996151596307755,0,0.6751319766044617,0.04795166969299314,0.2301042787233988,1,3,0,1,0.0,0,3.384241819381714,-0.01281611155718565,1.0093425512313843
2026-06-21T13:33:04.690684,24,1,-81522.2887262836,0,2,triangle_to_goal_obstacle,3.482881784439087,3.482905387878418,3.482905387878418,0.2730600635210673,0.5760385394096375,0.2486017942428589,0.2065601348876953,0.2806965410709381,0.04785934090614319,0,0.7894357442855835,0.046984047889709446,0.2523718786239624,1,2,0,1,0.0,0,3.5171334743499756,-0.005170345306396484,1.0089203119277954
2026-06-21T13:33:14.411032,25,1,-39932.53824834511,0,2,triangle_to_goal_obstacle,5.3794989585876465,5.3795084953308105,5.3795084953308105,0.0429145892461141,0.50881427526474,0.22015845775604248,0.21029476821422577,0.23793409764766693,0.03763020038604736,0,1.2047547101974487,0.8599863958358764,1.6519889148076372,0,0,1,0,0.0,0,1.6205029487609863,-0.002058863639831543,1.004234790802002
2026-06-21T13:33:25.046114,26,1,-223742.43941243872,0,2,triangle_to_goal_obstacle,1.037924885749817,1.9848462343215942,1.9848462343215942,2.0330555041631064,0.02345293201506138,0.18842990696430206,0.14658035337924957,0.1937323361635208,0.03698759153485298,0,1.203271508216858,0.06167435765266416,2.4407819720109303,0,1,0,0,-0.0004413127899169922,0,5.962099075317383,-0.0037423570174723864,1.005989909172058
2026-06-21T13:33:35.663413,27,1,-227385.16345539992,0,2,triangle_to_goal_obstacle,1.031844973564148,1.990646481513977,1.990646481513977,2.037672837575277,0.011893556453287601,0.1932746320962906,0.1516570746898651,0.1959778517484665,0.05112389847636223,0,1.199082851409912,0.06083700180053708,2.446159254709879,0,1,0,0,0.0,0,5.968181610107422,-0.001441995264030993,1.0072537660598755
2026-06-21T13:33:40.317781,28,1,-96731.39100363987,0,2,triangle_to_goal_obstacle,3.3474197387695312,3.3475074768066406,3.3475074768066406,0.17834683259328207,0.5482457280158997,0.2207653522491455,0.16998523473739624,0.22316165268421173,0.03529723361134529,0,0.9092029333114624,0.046542854309082005,0.31157822529474893,1,1,0,1,0.0,0,3.652834177017212,-0.040463048964738846,1.007967233657837
2026-06-21T13:33:44.548590,29,1,-86332.0790907678,0,2,triangle_to_goal_obstacle,3.4570722579956055,3.457082986831665,3.457082986831665,0.25606511036554974,0.571353018283844,0.2257242649793625,0.17742405831813812,0.22888843715190887,0.0685703232884407,0,0.7959187626838684,0.04664561271667478,0.25841197490692136,1,1,0,1,0.0,0,3.5429623126983643,-0.01264472771435976,1.0089179277420044
2026-06-21T13:33:49.093252,30,1,-86422.73558844735,0,2,triangle_to_goal_obstacle,3.2546567916870117,3.254671096801758,3.254671096801758,0.10335930188496907,0.5550089478492737,0.22048445045948029,0.16677798330783844,0.2332185059785843,0.04835459589958191,0,1.048213005065918,0.049085111618041966,0.36286392927169797,1,1,0,1,0.0,0,3.745361566543579,-0.0055634379386901855,1.0094351768493652
2026-06-21T13:33:58.834221,31,1,-44696.80461754031,0,2,triangle_to_goal_obstacle,5.11682653427124,5.116833209991455,5.116833209991455,0.05210343996683756,0.509748637676239,0.22014153003692627,0.211026132106781,0.2297946661710739,0.04467983543872833,0,1.1811529397964478,0.588179976940155,1.393954466978709,0,0,1,0,0.0,0,1.8831764459609985,0.003077467205002904,1.004163384437561
2026-06-21T13:34:09.056077,32,1,-222978.36170900989,0,2,triangle_to_goal_obstacle,1.0408174991607666,1.9821821451187134,1.9821821451187134,2.0300585428873696,0.010927397757768631,0.18547679483890533,0.14483246207237244,0.21726465225219727,0.06492036581039429,0,1.2021265029907227,0.061704666614532444,2.437990179856618,0,1,0,0,0.0,0,5.959217071533203,0.00697481632232666,1.0048335790634155
2026-06-21T13:34:19.103498,33,1,-226824.77464090384,0,2,triangle_to_goal_obstacle,1.0317835807800293,1.9906374216079712,1.9906374216079712,2.037737488746643,0.009556262753903866,0.1935092806816101,0.15260730683803558,0.23059649765491486,0.04836635664105415,0,1.1985141038894653,0.06070962667465207,2.446101696491241,0,1,0,0,-8.380413055419922e-05,0,5.968258380889893,0.00719141960144043,1.0058976411819458
2026-06-21T13:34:23.642610,34,1,-95780.32750950998,0,2,triangle_to_goal_obstacle,3.407491683959961,3.4075324535369873,3.4075324535369873,0.22147599856058756,0.5422542095184326,0.22130800783634186,0.1703215390443802,0.21698439121246338,0.03222496435046196,0,0.8584403991699219,0.045044661760330174,0.27646048982938126,1,1,0,1,0.0,0,3.592564344406128,-0.017611881718039513,1.0084346532821655
2026-06-21T13:34:27.990984,35,1,-86846.37004930378,0,2,triangle_to_goal_obstacle,3.422438859939575,3.422471046447754,3.422471046447754,0.2334299087524414,0.5674951076507568,0.22465349733829498,0.17943644523620605,0.20583711564540863,0.06714103370904922,0,0.8577996492385864,0.04798549532890317,0.2777961504459381,1,1,0,1,0.0,0,3.577712059020996,-0.03083403967320919,1.0090066194534302
2026-06-21T13:34:32.125216,36,1,-79934.21671363842,0,2,triangle_to_goal_obstacle,3.521348476409912,3.5213778018951416,3.5213778018951416,0.2991000811258952,0.5837705731391907,0.22134321928024292,0.1692187786102295,0.22675399482250214,0.054917290806770325,0,0.7467478513717651,0.04433387637138364,0.24185820539792377,1,3,0,1,0.0,0,3.4786651134490967,-0.004301667213439941,1.0087462663650513
2026-06-21T13:34:41.933308,37,1,-45850.52553570726,0,2,triangle_to_goal_obstacle,4.9963507652282715,4.996352195739746,4.996352195739746,0.044792731602986656,0.5389481782913208,0.22010500729084015,0.20948909223079681,0.2653804123401642,0.06541313976049423,0,1.2042834758758545,0.4747070980072021,1.279482216835022,0,0,1,0,0.0,0,2.003652811050415,0.004299501422792673,1.00408136844635
2026-06-21T13:34:52.115484,38,1,-222922.28877575567,0,2,triangle_to_goal_obstacle,1.0396729707717896,1.9833922386169434,1.9833922386169434,2.03669540087382,0.014539244584739208,0.1867886334657669,0.1459035873413086,0.21925652027130127,0.06969057023525238,0,1.216376543045044,0.06168264269828794,2.4398525965213773,0,1,0,0,-0.0002846717834472656,0,5.9603424072265625,0.001980006694793701,1.0053035020828247
2026-06-21T13:35:02.325479,39,1,-232739.87811693363,0,2,triangle_to_goal_obstacle,1.0287184715270996,1.9856082201004028,1.9856082201004028,2.0343820254007974,0.09661734849214554,0.1930757761001587,0.14998136460781097,0.23649995028972626,0.060092464089393616,0,1.1787114143371582,0.04870826125144956,2.440096856355667,1,1,0,1,0.0,0,5.971299648284912,0.0019364753970876336,1.005789041519165
2026-06-21T13:35:06.891189,40,1,-79139.11830308214,0,2,triangle_to_goal_obstacle,3.805785655975342,3.8058016300201416,3.8058016300201416,0.39910246928532916,0.5166409611701965,0.2204567939043045,0.16647283732891083,0.23907470703125,0.03127986937761307,0,0.6083966493606567,0.0481787037849426,0.27973110596338907,1,1,0,1,0.0,0,3.1942262649536133,-0.0030238230247050524,1.0091041326522827
2026-06-21T13:35:11.260701,41,1,-88768.4354028181,0,2,triangle_to_goal_obstacle,3.403446674346924,3.403491735458374,3.403491735458374,0.219538152217865,0.5285776257514954,0.2213113158941269,0.16634905338287354,0.2682214081287384,0.051265668123960495,0,0.8665480017662048,0.04817032933235166,0.2876910579204559,1,1,0,1,0.0,0,3.596613645553589,0.01805102825164795,1.0092113018035889
2026-06-21T13:35:15.480144,42,1,-82931.02021163233,0,2,triangle_to_goal_obstacle,3.423217535018921,3.4232301712036133,3.4232301712036133,0.2309593160947164,0.5685951113700867,0.22102133929729462,0.16570772230625153,0.26758673787117004,0.03857174515724182,0,0.8398826718330383,0.0480009329319,0.27049545566240946,1,1,0,1,0.0,0,3.5768096446990967,0.010079602710902691,1.0092509984970093
2026-06-21T13:35:25.311241,43,1,-51780.3728818921,0,2,triangle_to_goal_obstacle,4.737353324890137,4.737355709075928,4.737355709075928,0.07990781466166179,0.5145754218101501,0.22007447481155396,0.1848943680524826,0.2533099949359894,0.041050203144550323,0,1.201864242553711,0.17448353886604306,1.028725009361903,0,1,0,0,0.0,0,2.262648582458496,0.0018903414020314813,1.0038446187973022
2026-06-21T13:35:35.385961,44,1,-223567.17658226038,0,2,triangle_to_goal_obstacle,1.0408122539520264,1.982194423675537,1.982194423675537,2.0345972776412964,0.01607436127960682,0.18573111295700073,0.14540179073810577,0.2267853021621704,0.044371962547302246,0,1.2140065431594849,0.06160971641540525,2.438564907709757,0,1,0,0,-0.0002727508544921875,0,5.959202289581299,0.0004774928092956543,1.0054874420166016
2026-06-21T13:35:45.293586,45,1,-228031.94080223163,0,2,triangle_to_goal_obstacle,1.0347075462341309,1.9875692129135132,1.9875692129135132,2.0347996155420938,0.00835722591727972,0.19084514677524567,0.15006612241268158,0.2239300012588501,0.0303408894687891,0,1.2013956308364868,0.060612918138504,2.4432647041479743,0,1,0,0,-0.00010025501251220703,0,5.965317249298096,-0.0012408694019541144,1.007056713104248
2026-06-21T13:35:49.736985,46,1,-87358.78530250552,0,2,triangle_to_goal_obstacle,3.646484136581421,3.6465060710906982,3.6465060710906982,0.3611965576807658,0.5119174122810364,0.2205009013414383,0.16459359228610992,0.27021539211273193,0.05999678000807762,0,0.6494479179382324,0.04679182291030881,0.23320052146911618,1,3,0,1,0.0,0,3.3535263538360596,0.0016417702427133918,1.0086301565170288
2026-06-21T13:35:54.067354,47,1,-80585.18129659975,0,2,triangle_to_goal_obstacle,3.6271767616271973,3.6271934509277344,3.6271934509277344,0.3522471984227498,0.5363028645515442,0.22045361995697021,0.16629798710346222,0.25065597891807556,0.049480993300676346,0,0.6697762608528137,0.0487524878978729,0.23396049062410987,1,3,0,1,0.0,0,3.372835159301758,0.003263453720137477,1.0087474584579468
2026-06-21T13:35:58.386518,48,1,-83811.38166653123,0,2,triangle_to_goal_obstacle,3.4209635257720947,3.4209773540496826,3.4209773540496826,0.22879924376805624,0.5419960021972656,0.22105669975280762,0.17089086771011353,0.22060741484165192,0.03735966980457306,0,0.8418059945106506,0.04974871993064878,0.27194164315859476,1,1,0,1,0.0,0,3.579066514968872,-0.011364658363163471,1.0087896585464478
2026-06-21T13:36:08.124197,49,1,-46617.40990998996,0,2,triangle_to_goal_obstacle,4.996768474578857,4.996776580810547,4.996776580810547,0.07434237003326416,0.5344524383544922,0.22013641893863678,0.21026326715946198,0.23977811634540558,0.03466055169701576,0,1.1862167119979858,0.4422124934196472,1.2775252175331115,0,0,1,0,0.0,0,2.0032331943511963,-0.0007438262109644711,1.0037641525268555
2026-06-21T13:36:18.132366,50,1,-222778.283412011,0,2,triangle_to_goal_obstacle,1.0365983247756958,1.9864144325256348,1.9864144325256348,2.036880056063334,0.022440867498517036,0.18971963226795197,0.14822526276111603,0.2047518491744995,0.036025520414114,0,1.1878479719161987,0.061687202453613255,2.4414116255442297,0,1,0,0,-0.0004329681396484375,0,5.963430404663086,0.002790590049698949,1.0072009563446045
2026-06-21T13:36:28.172017,51,1,-227677.71468503703,0,2,triangle_to_goal_obstacle,1.0346267223358154,1.9877405166625977,1.9877405166625977,2.0396578311920166,0.017348267138004303,0.19103364646434784,0.1482371985912323,0.19086956977844238,0.03143193945288658,0,1.2138383388519287,0.0607061696052551,2.444062621593475,0,1,0,0,-1.5854835510253906e-05,0,5.965435028076172,0.007557352539151907,1.0084019899368286
2026-06-21T13:36:32.697516,52,1,-90470.09426563908,0,2,triangle_to_goal_obstacle,3.607860803604126,3.6078755855560303,3.6078755855560303,0.3433085083961487,0.4996391832828522,0.22045274078845978,0.16628055274486542,0.26391077041625977,0.04064186289906502,0,0.660422146320343,0.049855173826217625,0.229550799926122,1,3,0,1,0.0,0,3.392153024673462,-0.004839281085878611,1.0087647438049316
2026-06-21T13:36:37.093975,53,1,-90256.89309255913,0,2,triangle_to_goal_obstacle,3.415407419204712,3.4154272079467773,3.4154272079467773,0.2250706156094869,0.5314910411834717,0.22065746784210205,0.16789542138576508,0.2571379244327545,0.06557983160018921,0,0.8497328162193298,0.049673111438751194,0.27781704187393186,1,1,0,1,0.0,0,3.584611177444458,-0.0071022906340658665,1.0087416172027588
2026-06-21T13:36:41.308878,54,1,-78947.40824470477,0,2,triangle_to_goal_obstacle,3.5547492504119873,3.5547664165496826,3.5547664165496826,0.3195788264274597,0.579487144947052,0.22058570384979248,0.16781485080718994,0.25530946254730225,0.04845375940203667,0,0.7135773301124573,0.04426923513412473,0.23046146949132282,1,3,0,1,0.0,0,3.4452626705169678,0.004664341453462839,1.0079786777496338
2026-06-21T13:36:50.980589,55,1,-53459.72457859029,0,2,triangle_to_goal_obstacle,4.676346302032471,4.676354885101318,4.676354885101318,0.06424673398335774,0.4924919307231903,0.22015632688999176,0.17853283882141113,0.2671307623386383,0.035540059208869934,0,1.2139382362365723,0.1382140529155731,0.9725690694650014,0,1,0,0,0.0,0,2.3236570358276367,-0.003922800067812204,1.0038584470748901
2026-06-21T13:37:01.357332,56,1,-222583.2766011724,0,2,triangle_to_goal_obstacle,1.0390897989273071,1.9837861061096191,1.9837861061096191,2.032763044039408,0.010439891368150711,0.18719802796840668,0.1466621309518814,0.23302489519119263,0.036234915256500244,0,1.2051860094070435,0.06160244464874265,2.4397600603103635,0,1,0,0,-0.0001462697982788086,0,5.960943222045898,-0.002273817779496312,1.007968783378601
2026-06-21T13:37:11.810921,57,1,-227781.63740898698,0,2,triangle_to_goal_obstacle,1.0364233255386353,1.9856020212173462,1.9856020212173462,2.0376597245534263,0.012424380518496037,0.1896490454673767,0.14868004620075226,0.19796937704086304,0.057516466826200485,0,1.180506944656372,0.06049388766288755,2.440307817061742,0,1,0,0,-0.00020778179168701172,0,5.963618755340576,0.00026738643646240234,1.0093384981155396
2026-06-21T13:37:15.929311,58,1,-75635.13118096466,0,2,triangle_to_goal_obstacle,3.961132287979126,3.961150884628296,3.961150884628296,0.38027262687683105,0.49637797474861145,0.22050167620182037,0.16673815250396729,0.2554374933242798,0.06939070671796799,0,0.6195146441459656,0.04910189032554624,0.3614685547351837,1,1,0,1,0.0,0,3.03887939453125,0.001569728017784655,1.0094822645187378
2026-06-21T13:37:20.484375,59,1,-89593.0751530819,0,2,triangle_to_goal_obstacle,3.4323501586914062,3.4323790073394775,3.4323790073394775,0.23669550816218057,0.5204342007637024,0.22124828398227692,0.16949652135372162,0.24067144095897675,0.038680169731378555,0,0.8259797096252441,0.04875064015388486,0.26734564820925394,1,1,0,1,0.0,0,3.5676753520965576,-0.009914398193359375,1.0088015794754028
2026-06-21T13:37:24.665721,60,1,-74728.98858382927,0,2,triangle_to_goal_obstacle,3.683821678161621,3.683838129043579,3.683838129043579,0.3837023377418518,0.5649697780609131,0.22044390439987183,0.16398568451404572,0.2863886058330536,0.03945726528763771,0,0.6201354265213013,0.04738289237022397,0.23156601309776303,1,3,0,1,0.0,0,3.3161935806274414,-0.006207525730133057,1.008628487586975
2026-06-21T13:37:29.087383,61,1,-83909.16688409708,0,2,triangle_to_goal_obstacle,3.2995707988739014,3.29959774017334,3.29959774017334,0.1394813060760498,0.5614755153656006,0.22050774097442627,0.1657339185476303,0.27750375866889954,0.06068716570734978,0,0.990899920463562,0.04847931981086728,0.3410723221302032,1,1,0,1,0.0,0,3.70044207572937,-0.0035352904815226793,1.0085726976394653
